MPIOS,Forest,Grasslands,Croplands,Other
05819,1650,0,0,12575
81001,5000,7900,0,509050
68705,10175,600,0,10200
05628,5000,1000,0,19575
81736,23775,1975,0,60200
81065,21550,4900,0,283225
68318,5650,4675,0,15450
05842,6575,300,0,17625
15223,104725,10025,0,14875
05475,111225,675,175,19050
05647,5925,0,0,11250
05138,15700,25,0,31575
68162,300,23250,0,17175
68895,4775,6300,0,29025
05113,5900,175,0,25300
05858,12125,450,0,41175
05038,7800,325,0,28725
05315,100,175,0,8100
68745,22650,3100,0,72125
68669,2750,925,0,22900
05284,87150,525,0,45750
05658,4825,125,0,12975
05310,3450,1200,0,34725
68207,1500,9300,0,21425
68418,0,13750,0,15125
27099,307475,1575,100,52150
68235,33725,200,0,63475
05686,2850,1000,0,84475
68573,8700,5625,0,66575
81300,52450,25525,0,94425
05873,154000,750,1275,23325
15180,9325,34025,0,30675
05150,4975,0,0,12425
05890,15300,400,0,74750
68051,25,3800,0,11800
27075,83050,175,125,14800
68160,275,2150,0,11300
05411,3800,775,0,19700
05086,11250,475,0,19650
05885,7775,375,0,41425
68296,7400,475,0,11200
68432,700,100,0,4850
68190,18875,3525,0,263275
68872,0,7975,0,2050
05004,13700,0,0,14950
68152,3275,5000,0,15750
05579,11750,5050,0,98750
68370,0,1850,0,2300
15332,10575,32250,0,46225
05306,2050,475,0,7750
68079,0,4075,0,5300
68266,0,1700,0,8725
68468,450,5150,0,13000
81220,4675,4800,0,569550
81794,145900,61675,25,337500
68684,250,1500,0,6250
05264,3000,1050,0,15450
68229,175,6875,0,13450
81591,2650,450,0,226775
05501,800,1100,0,10250
05042,5050,925,0,39000
68121,0,725,0,9800
68679,25,2650,0,12600
05425,3475,600,0,39050
68464,8225,700,0,41925
68344,8750,0,0,7825
05761,0,475,0,18575
68686,575,1050,0,5450
05847,183625,3200,275,80325
68147,0,8025,0,4875
05190,75,0,0,3950
68425,1500,3175,0,6525
15218,175,800,0,8950
05237,850,25,0,17800
05690,750,25,0,25700
68549,0,175,0,4050
68522,0,50,0,1800
68682,2825,300,0,11150
68502,6075,5300,0,26375
05670,5550,25,0,38275
68861,5400,0,0,31150
68385,14025,300,0,43775
68755,0,100,0,12050
05125,7650,100,0,14900
05079,825,0,0,21475
15248,375,1475,0,6250
05664,600,2175,0,19050
05656,175,50,0,15125
68720,13125,225,0,28000
68533,25,0,0,6350
15317,1500,100,0,5425
68855,50,50,0,8150
15673,950,900,0,10025
68176,7200,25,0,12950
15522,500,1075,0,2425
15810,2550,1375,0,3225
05142,6475,150,0,24625
05206,550,0,0,15125
05308,100,25,0,8350
15097,0,9850,0,8300
05212,75,25,0,6525
05088,1475,1025,0,12850
05240,375,225,0,21750
68524,0,400,0,8500
05044,1300,500,0,20675
05021,2350,0,0,10975
15244,0,9850,0,8325
05667,11175,0,0,26350
68209,50,50,0,5400
68498,75,25,0,5150
05001,6300,0,0,30375
05674,0,25,0,20750
68217,22275,3525,0,30025
68211,3875,0,0,6050
68397,12975,0,0,25300
68167,16850,50,0,34825
15753,3350,3600,0,7400
68322,0,75,0,6900
05541,675,0,0,14375
27001,279575,1425,300,72925
15403,325,8350,0,11375
68500,1025,0,0,23300
05649,38050,125,0,39100
05318,1950,0,0,14275
68245,2875,0,0,9200
99001,21050,367250,0,566175
68320,775,175,0,15350
05321,650,25,0,7475
05093,1750,800,0,23300
05347,1500,0,0,9950
15183,9550,20200,0,27200
15774,1600,10850,0,9125
68101,49625,150,0,115550
05585,2700,1650,0,50450
15572,9875,2475,0,133375
85125,14825,11300,0,485975
05440,0,0,0,11600
05059,0,475,0,12725
05615,350,75,0,21275
85136,7800,2050,0,5500
05313,1875,0,0,20375
05607,10050,25,0,17000
68013,50,0,0,4625
05360,0,0,0,2375
05266,750,0,0,4025
99524,10175,264425,0,1767875
05036,3000,25,0,5875
68264,18025,5950,0,19500
05380,2200,0,0,1550
68770,4925,0,0,31425
15368,0,6775,0,6725
68250,25575,75,0,10750
05209,1100,100,0,19125
05631,25,0,0,2075
05697,0,0,0,6525
15720,75,6625,0,7750
68673,0,0,0,4650
15839,75,5050,0,10375
05809,75,75,0,14625
05148,25725,275,0,16775
05660,26375,0,0,18425
15755,14200,19900,0,30125
05129,7825,0,0,7600
68179,625,50,0,9075
05642,20925,0,0,24300
85315,25625,1075,0,2150
68773,16575,50,0,20700
05197,8125,0,0,18550
85250,19725,31675,0,1204525
15686,0,0,0,7275
05030,1250,0,0,9075
15723,0,2450,0,3100
68327,0,0,0,3550
15537,725,4150,0,6375
05376,200,0,0,13375
27025,167075,175,25,45200
15757,375,7825,0,10100
05400,600,600,0,19100
15087,1650,3650,0,10225
15185,3950,0,0,9775
15664,0,0,0,10125
05591,1200,575,0,34150
85400,48000,350,0,62700
68298,9250,50,0,34725
05861,350,150,0,14025
27495,69500,125,50,15525
68077,0,0,0,3400
68377,19875,0,0,16550
05679,900,0,0,20100
68324,50,0,0,7225
27245,46825,700,75,15100
15162,225,2300,0,3000
15516,9200,9700,0,23175
15238,4525,8625,0,15225
05467,50,0,0,8025
05282,175,450,0,22300
15693,75,2675,0,4825
05652,29975,0,0,5950
15092,100,4650,0,8225
15816,775,0,0,7325
15469,1575,0,0,19875
05792,550,0,0,13650
15790,0,7250,0,13625
05101,13275,100,0,28075
68572,100,550,0,25450
05002,1950,75,0,49300
05756,46975,625,0,84100
68368,475,0,0,13175
15276,600,4325,0,5075
15507,25075,25,0,26475
05576,225,0,0,11625
05368,1200,0,0,16700
68271,7550,25,0,8250
68020,1825,0,0,17575
15215,100,2350,0,3975
15763,6800,10325,0,11300
15114,225,825,0,575
15550,16075,575,0,17050
05390,0,50,0,7225
15051,2850,2525,0,11175
25885,7350,50,0,85950
15296,625,2975,0,9425
85263,475,4250,600,73650
05353,25,0,0,4575
15533,17000,125,0,40425
15531,9400,0,150,18575
05789,6475,25,0,19150
05091,13950,25,0,8975
15293,0,3275,0,5900
15204,1475,10000,0,7350
15491,0,1575,0,3575
15806,0,6400,0,5275
25572,775,2900,0,53425
15696,0,1300,0,6100
15820,150,400,0,2875
15632,825,1650,0,26125
05034,32875,200,0,21150
05055,12600,25,0,10825
15681,5050,0,0,13600
15464,3875,10025,0,22600
15759,0,9175,0,11825
05856,200,0,0,8650
27413,45025,150,0,16375
17013,6975,0,0,43575
15832,875,0,0,1875
15466,0,3125,0,2550
15176,325,2150,0,10675
15106,525,0,50,4900
15837,50,12225,0,2900
85225,500,23450,3625,78050
15407,0,3675,0,7700
15272,0,6525,0,2625
15776,0,2075,0,8550
15476,175,2650,0,3750
05364,9000,0,0,15025
05483,14750,0,0,16000
15377,20200,6025,0,37750
15232,300,1325,0,2250
27073,97325,400,50,15500
15442,1200,25,0,15100
15580,2475,0,0,7150
15500,0,4025,0,1475
15047,21225,29875,0,40125
15362,0,3300,0,1275
15814,0,12775,0,3075
15762,0,300,0,2725
15001,25,8850,0,13550
15808,0,225,0,7150
15542,2850,15425,0,11175
15187,0,5875,0,375
15131,25,100,0,8825
15638,0,1950,0,4725
15676,425,4000,0,6075
05145,2325,0,0,5675
15480,1725,0,0,15475
15226,0,2775,0,1850
17513,450,0,0,28600
17867,7650,25,0,45400
25745,200,1625,0,8925
15600,1075,1275,0,18750
27077,249275,900,100,68700
15224,0,975,0,2425
85325,2900,10625,1125,311525
15822,3850,10050,0,4550
85001,4650,10900,350,238200
25148,775,75,0,58875
85430,8175,10500,150,287975
15646,550,5125,0,10975
99624,5025,30500,0,400700
17541,23625,250,0,33800
17614,18150,0,0,17450
15740,525,7300,0,7125
15401,600,0,0,3925
15109,950,0,0,7975
17442,0,0,0,4050
17777,0,0,0,11300
15212,3000,0,0,14675
15764,0,1000,0,3675
25779,150,675,0,10800
66456,43925,100,0,13125
25317,175,5425,0,12475
25288,0,675,0,6800
15879,200,1175,0,4650
17653,1825,25,25,36025
99773,3801100,676400,0,2093900
25154,1050,5500,0,24375
25518,4450,0,0,12825
15621,4100,375,0,14125
15104,0,50,0,5800
17388,0,0,0,9125
25394,1100,0,0,19975
27135,38350,600,0,12650
15518,10625,450,0,16300
15861,25,1475,0,16975
25320,925,5875,0,72600
25653,2600,50,0,23950
25823,1625,0,0,13925
15599,2075,300,0,11625
15189,300,500,0,4525
66572,79125,2350,300,12050
15367,0,100,0,4700
66594,275,25,0,14700
15494,0,1575,0,2475
66318,2025,0,0,8200
27787,17825,325,100,14200
17272,125,0,0,20200
25843,150,1800,0,9250
85010,3150,8775,250,132325
25407,25,1225,0,13475
15804,50,550,0,10750
85279,4275,0,0,13875
85015,17825,25,0,15300
15835,225,1150,0,7800
15897,9125,1375,0,15875
17050,750,0,0,13400
17446,9825,100,0,23275
25871,225,0,0,7375
17444,1150,0,0,7175
25873,1200,1400,0,17450
17433,2600,0,0,14775
25258,850,0,0,11200
73443,550,125,0,29925
73349,2725,1125,0,25775
25224,25,1000,0,8300
17042,0,50,0,19800
73283,175,0,0,22900
15660,1300,25,0,9200
17486,4150,75,25,36750
25398,525,0,0,13100
25513,1500,325,0,37675
25781,350,100,0,5475
66088,7300,25,0,10400
15172,225,0,0,14850
15090,100,0,0,6150
15842,2675,800,0,12025
25793,2125,2000,0,17600
25851,0,0,0,8925
27205,45400,925,25,8500
66045,15150,0,0,10675
25183,2200,3475,0,26550
27361,128625,575,0,58875
25772,0,5300,0,13575
15455,9225,100,0,15525
25489,375,0,0,7225
25862,175,0,0,15275
15514,7125,0,0,28525
85230,11425,25975,0,440600
17616,0,50,75,12900
15511,425,0,0,5975
15299,2350,150,0,17850
73270,675,0,0,15700
25200,1725,1325,25,9800
17001,4900,200,0,39850
73347,6625,1400,0,23050
85410,13225,23075,0,209425
17665,0,350,1025,7300
25899,1850,1600,0,15400
25592,125,0,0,7625
73520,275,0,0,9325
25486,450,2900,0,6725
15380,100,0,0,6175
17524,100,0,0,9700
17877,100,0,100,10425
25426,5650,3000,0,13675
73055,875,2775,1650,40575
25807,75,50,0,6325
73152,2125,1500,0,16075
66687,9350,0,100,11875
25777,575,125,0,12300
25491,50,0,0,6075
15135,4450,0,0,26825
15798,0,0,0,3725
25875,0,25,0,14775
27491,89550,1625,0,15525
25736,300,1000,0,13050
25769,1175,400,0,19825
17088,0,775,2925,7925
17174,0,0,0,12700
85139,3225,42900,25,342575
66383,4775,0,0,2600
25402,1025,0,0,15250
15322,0,25,0,3800
66440,50,0,75,16425
17873,11625,3875,25,28875
25436,1450,75,0,8750
73870,3125,1775,25,21800
15425,3250,0,0,15550
15778,0,0,0,3375
25295,0,925,0,3425
25718,600,0,0,9450
25658,1325,25,0,11150
85162,2325,5075,0,65150
25817,75,900,0,5750
66075,100,25,900,13975
25168,50,525,0,17075
15761,1875,0,0,6125
25785,900,525,0,6000
27660,37550,425,0,15500
15022,1825,0,0,2950
25326,975,1250,0,11925
76243,15125,50,0,12000
15325,425,0,0,6800
85300,1550,1425,0,32475
25126,600,325,0,4075
25662,1025,1675,125,28900
66682,17600,5750,1125,26825
25867,225,0,0,7550
25758,1500,1675,0,8925
15667,725,0,0,47125
73411,1325,0,0,33975
73408,475,625,1125,28825
25019,575,0,0,6225
25297,5950,1225,0,28500
25328,25,0,0,6300
15690,9025,0,0,19225
73030,0,3525,2000,17600
66400,0,0,2325,825
25322,6200,8200,0,18275
25260,50,350,0,6625
15236,3350,0,0,7575
25175,1075,725,0,6375
73461,1475,12275,0,14650
66001,9200,2850,28100,25425
25799,225,4025,0,5925
25095,50,0,0,5175
25269,1300,525,0,14450
66170,150,50,400,6475
76041,3250,0,1125,27825
50568,101075,358775,25,1227250
25430,225,2525,0,9400
76246,11925,0,0,2650
25214,575,1175,0,3600
25086,700,3450,775,16325
25040,75,225,50,11650
11001,10050,77100,0,78975
25372,9725,3875,0,20125
76147,0,275,25525,9875
27745,121750,825,0,5550
25377,6650,2150,0,26350
76054,2425,475,25,16500
25898,50,75,125,5325
73861,50,1900,3025,21950
25596,350,0,0,12775
73686,500,8675,0,18650
25286,0,1400,0,5600
25293,22600,50,0,19750
25299,1850,0,0,8475
25099,1550,775,25,5225
25839,9100,0,0,29650
25580,750,0,0,18025
25123,50,25,0,6025
76845,0,0,2475,4250
25797,1175,25,175,6875
25530,1450,1975,75,74600
25473,75,3425,0,6000
73043,14475,11050,0,28700
76863,27150,750,325,16875
63272,600,0,2450,11325
85440,7050,15150,3900,64300
63690,11975,2475,6150,18950
76823,250,200,725,18175
73026,100,4450,300,29825
25386,25,275,25,15400
76020,0,0,700,8400
25279,7475,10325,0,30100
50110,2650,7925,50,32125
63190,0,0,1900,4450
73001,26175,2225,1525,86725
25181,2050,2450,0,17050
25645,2325,425,50,6300
25368,200,1525,0,20775
25438,35125,325,0,90250
63594,0,0,175,8125
25754,1700,4125,0,13200
25035,0,225,0,11800
73547,0,6000,1300,20975
25599,0,450,0,10275
76497,0,0,10200,4725
25245,3425,50,0,8500
25815,25,8575,0,17850
25324,50,1850,200,12425
73124,18275,200,25,29825
76400,50,25,2050,10400
63470,0,50,525,11375
63001,0,25,1025,10400
76250,18700,175,100,13975
76403,0,0,17550,13600
25841,900,1850,0,8725
25312,1000,750,400,4025
63130,2250,125,3850,14675
27250,359575,175,0,22825
25740,1125,2775,50,6825
50686,9750,2300,0,8450
76622,3450,75,1600,22525
63401,50,0,5325,3975
25878,4275,0,25,15725
25743,2200,625,200,14475
73200,75,3475,1725,39425
76895,50,2850,22475,10425
25178,1775,3125,0,6925
76736,20650,6375,12025,53300
50245,10475,200,0,9175
25151,200,725,0,10875
25483,0,1175,25,7900
50124,1850,20575,1450,57475
76100,39400,550,575,29425
25307,0,1900,300,8500
76122,700,50,3650,8875
63212,1175,100,25,6475
63111,0,0,1300,2700
50606,4800,1275,475,50650
25845,800,4925,0,5975
50573,1825,293300,700,264375
25001,0,3950,0,3675
25535,2675,4400,75,7600
25290,2500,3025,75,25450
73624,25950,3250,0,64850
25594,4600,50,0,15675
25805,900,0,0,8375
63548,3150,0,775,15575
25612,0,5225,450,9100
25281,4250,400,0,7075
25488,575,1200,0,18975
63302,3475,0,175,16975
76113,300,2450,9500,25025
73622,24925,3800,0,38800
73678,25,4375,125,38400
50001,11375,6850,6850,112300
25339,16500,22000,0,22400
50226,125,2425,550,34975
73275,0,1100,4425,3650
25053,3825,2025,0,12750
73854,0,425,0,18750
76828,9100,175,75,14700
73449,700,1075,0,14950
73352,4900,775,100,17350
25335,12175,1525,0,7600
73770,0,3500,1150,10000
76109,605775,1275,200,45250
25524,1575,25,25,8450
73148,75,600,0,16800
76036,2300,1050,5600,12925
73268,0,250,15850,6625
73319,0,16350,5900,30925
50006,34450,5600,0,58200
25649,5350,6100,175,7625
76616,11875,400,175,11800
76834,15400,2525,8925,34500
76670,1650,3900,10375,14300
73226,4850,175,0,47850
76126,71750,625,250,10600
73504,6250,7650,525,78675
25506,5600,625,50,7300
73675,9450,50,0,27100
76890,4400,975,850,25700
50318,30400,22250,0,24175
25120,22825,12975,100,10125
76111,22325,10100,5000,60525
94001,1353225,39450,0,42850
73168,51500,23375,0,145750
73585,525,8075,5400,29625
50223,86150,39500,0,43775
50680,7350,5300,250,131625
73873,27275,2225,725,24450
73671,0,3800,2300,5925
73217,25,14175,225,46825
50150,550,1600,0,53950
76233,42050,4875,1375,31775
50689,7175,18050,0,628475
76606,2150,1650,775,9150
76869,1600,1600,825,13125
76318,825,4575,5950,7650
73563,100,4125,975,29700
76306,6650,1800,2550,12250
41206,73850,4325,0,84250
76377,1175,1950,2275,15275
76248,7875,13100,6900,23225
73236,3450,3900,0,58075
94886,245250,11975,0,13925
76520,14400,14850,30325,44300
73616,75825,24525,0,63700
50270,0,50,0,10700
94343,1142975,750,0,1975
73483,0,17350,675,77350
50370,516700,15575,0,99500
50400,23250,7000,0,67175
50251,16875,500,0,54625
76892,2550,325,250,12625
73067,3425,6800,0,107475
50313,0,1375,200,21650
76001,16000,350,3950,30175
50330,125800,6650,0,80250
50287,25,10350,1025,64300
73024,0,7750,0,41475
76563,9075,7625,4225,22150
50577,3650,6100,25,199225
76130,0,3100,19775,3400
50325,562400,28825,0,657500
41872,0,31000,925,33100
41016,25,13775,0,55075
76275,7825,1925,14875,18825
73555,82175,8900,0,47925
76364,22000,150,13025,33325
50683,17475,1200,0,64975
19573,0,0,9725,375
19455,2500,475,7925,4300
41078,1050,5150,0,33975
19513,0,0,11275,0
19418,235450,250,50,5050
41001,25650,19425,50,102425
19142,250,0,29375,15600
19212,6075,2675,10725,11700
50711,300000,8300,0,142850
41799,7400,14150,75,43900
19698,1450,0,26450,14575
50590,163325,11425,0,232300
19110,5750,350,11575,38375
19821,8925,3300,3250,30150
94884,1188375,100,0,50
41676,32000,0,0,15775
41524,475,6700,150,60950
19780,6750,0,0,15600
19517,51475,5300,200,76475
41801,34375,1100,0,33050
19364,5800,175,750,22075
19137,75,0,3625,40500
19809,167075,200,0,7775
18753,1067550,46550,0,691625
19473,9475,25,25,30175
41357,36950,225,0,21250
41615,16100,2200,50,33775
95001,1998150,44975,0,382125
19256,207275,2525,13050,88650
50450,18000,5950,0,68100
19548,75,0,25,14250
19743,7100,925,4325,52225
19130,15200,50,225,54075
41483,20625,100,0,23200
41132,1450,2825,550,33800
19318,211250,625,175,13075
41885,0,1500,25,19200
41020,42200,100,50,41975
41797,700,775,800,49325
52696,110500,75,0,24375
19355,43350,2900,300,31250
50350,443500,58375,0,601700
52250,117300,425,50,58025
41349,325,1625,0,15575
19824,5425,2825,6850,41525
52473,27900,25,0,12950
52390,17175,25,0,25350
19001,2975,0,1025,44550
41306,14300,1275,25,54525
41396,52375,3525,0,67325
94883,314500,0,0,150
52490,35525,450,25,21825
19807,0,25,5175,25150
41518,75,0,0,18175
52520,29425,225,0,16200
19760,7150,225,325,39450
19585,24775,750,8250,28325
19050,24450,275,0,15825
41013,175,1425,0,23425
18592,80750,3575,0,189425
19532,10650,2450,34200,28625
94887,952900,0,0,350
41548,1900,325,0,19975
19622,0,0,8525,8375
41298,16500,1975,0,35725
52621,64675,1250,0,53225
19392,0,750,8175,19950
18247,56550,1500,0,115750
95025,802625,16100,0,55125
41378,22975,0,0,7600
19075,10775,1275,1500,29150
41791,8050,425,0,30400
52427,305075,425,75,53150
41503,8350,0,0,17525
52405,32600,1250,150,22400
19397,5275,250,4475,41025
18001,109325,950,200,91700
41660,24175,0,0,15250
41319,12775,50,0,31925
41668,113575,1025,0,32725
41026,25,575,0,16200
41359,18725,0,0,27550
52835,93325,1650,25,184175
19100,7425,1750,31850,41875
41244,150,0,0,9450
97777,635050,3625,0,0
41770,3050,50,0,27875
19693,10425,275,4500,35825
41807,2000,25,0,18500
19022,1300,75,5675,20500
95015,1140450,4000,0,5500
19450,0,8275,42600,20750
41551,20750,0,0,50375
52540,9550,600,0,24275
19701,283425,975,0,21325
52256,11550,1700,50,12425
41006,40825,100,0,24975
18256,7900,200,0,63875
95200,1097825,2200,0,16350
41530,21600,0,0,10400
18410,3125,1125,0,85200
52233,7725,650,50,13475
52079,196250,675,50,44175
18094,45175,275,0,48200
19290,25,25,75,2650
52418,25450,575,50,19900
52693,50,0,0,8775
97161,721900,11100,0,725
52786,0,5225,0,18850
52203,0,0,0,4525
52399,50,1350,100,11175
52687,225,1375,50,23050
94885,88950,0,0,0
97001,1346175,600,0,925
52378,13275,250,0,18300
52083,0,0,0,2750
18479,2500,50,0,19750
52385,12725,100,0,5775
52694,50,0,0,4700
52685,375,0,0,4700
52019,0,100,0,7075
52051,0,325,0,6400
52678,23800,100,0,18800
19533,83575,4575,0,34875
52260,0,1050,0,15325
18610,61100,675,25,21825
52240,0,1825,0,6575
52258,36825,1275,0,32175
52411,100,100,0,9325
52612,170025,1550,25,33700
52110,9100,6650,0,37150
52699,31375,100,0,21050
52381,150,0,0,13975
18150,566125,33575,0,284675
86001,80675,725,0,29325
52683,175,0,0,11600
18860,25,1050,0,77175
18460,5700,850,0,112850
18029,125,700,0,39925
52001,70775,3075,75,61300
52565,100,0,0,7550
52435,30700,200,0,23475
52036,0,0,0,6575
86755,34850,400,0,10400
52838,500,200,0,18850
52207,575,75,0,9600
86749,2525,25,0,6175
52320,0,0,0,12175
18205,4475,2850,0,40150
52885,2825,300,0,7075
86219,5825,525,0,4825
18756,4758775,34525,0,174875
52788,1700,775,0,13125
86760,48675,325,0,5725
52354,0,125,100,7825
52720,1150,500,0,12150
52287,28500,700,0,18325
18785,12650,4225,0,45900
52227,37625,5750,0,35025
52506,50,25,50,7675
86885,66675,400,0,30600
97889,428000,75,0,1175
52317,350,225,0,11625
86571,309250,3975,0,78950
52352,175,175,0,9450
52585,0,0,0,15350
52323,475,125,0,4125
86320,106050,2300,0,71375
52022,0,0,0,5525
52210,200,100,0,4925
