MPIOS,Forest,Grasslands,Croplands,Other
05604,96500,8425,0,90375
68820,6800,9525,0,14950
05887,16025,75,0,58500
54174,46025,18550,0,52725
68001,650,25,0,16475
68081,9975,7400,0,110425
05107,10900,0,0,25600
05543,17625,350,0,21900
05234,142800,1450,125,41275
05134,2100,75,0,19400
68689,26725,175,0,78850
68276,1500,175,0,8325
68092,13950,1125,0,25750
68547,7850,5575,0,32175
05819,1825,0,0,12400
81001,6250,6425,0,509275
68705,9700,500,0,10775
05628,4775,900,0,19900
81736,24250,650,0,61050
81065,21975,3250,0,284450
68318,5700,4950,0,15125
05842,7500,350,0,16650
15223,104375,10225,0,15025
05475,112275,550,425,17875
05647,5625,25,0,11525
05138,15700,75,0,31525
68162,250,22075,0,18400
68895,4725,6150,0,29225
05113,4975,250,0,26150
05858,14550,400,0,38800
05038,6700,675,0,29475
05315,75,125,0,8175
68745,26400,1950,0,69525
68669,2450,1050,0,23075
05284,86800,425,0,46200
05658,4450,275,0,13200
05310,2750,1575,0,35050
68207,1425,9175,0,21625
68418,0,13700,0,15175
27099,317500,1850,175,41775
68235,36700,225,0,60475
05686,1875,1125,0,85325
68573,11550,4825,0,64525
81300,53600,27700,0,91100
05873,157425,800,1475,19650
15180,9025,32400,0,32600
05150,4100,0,0,13300
05890,18200,275,0,71975
68051,0,4125,0,11500
27075,82850,225,200,14875
68160,300,2300,0,11125
05411,3725,800,0,19750
05086,10850,750,0,19775
05885,10800,375,0,38400
68296,7650,475,0,10950
68432,675,175,0,4800
68190,26050,3300,0,256325
68872,0,8450,0,1575
05004,13350,0,0,15300
68152,3350,4975,0,15700
05579,16300,3600,0,95650
68370,0,1950,0,2200
15332,10275,34000,0,44775
05306,1900,425,0,7950
68079,0,4500,0,4875
68266,0,1925,0,8500
68468,400,5625,0,12575
81220,4450,3200,0,571375
81794,147500,55750,0,341850
68684,125,1550,0,6325
05264,2850,1325,0,15325
68229,50,7225,0,13225
81591,3250,225,0,226400
05501,975,1250,0,9925
05042,4900,1000,0,39075
68121,0,950,0,9575
68679,25,2900,0,12350
05425,4825,275,0,38025
68464,7375,900,0,42575
68344,8725,0,0,7850
05761,0,700,50,18300
68686,575,1300,0,5200
05847,186750,3575,350,76750
68147,0,8800,0,4100
05190,50,0,0,3975
68425,1475,3675,0,6050
15218,175,900,0,8850
05237,775,50,0,17850
05690,925,25,0,25525
68549,0,200,0,4025
68522,0,100,0,1750
68682,2550,275,0,11450
68502,5550,5150,0,27050
05670,6725,100,0,37025
68861,6475,0,0,30075
68385,16200,200,0,41700
68755,25,175,0,11950
05125,7475,75,0,15100
05079,775,0,0,21525
15248,375,1850,0,5875
05664,600,2825,0,18400
05656,50,25,0,15275
68720,13725,50,0,27575
68533,50,0,0,6325
15317,1300,200,0,5525
68855,25,25,0,8200
15673,750,1175,0,9950
68176,7275,0,0,12900
15522,425,1100,0,2475
15810,2425,1425,0,3300
05142,7550,25,0,23675
05206,550,0,0,15125
05308,50,0,0,8425
15097,0,10625,0,7525
05212,250,0,0,6375
05088,1475,1225,0,12650
05240,375,250,0,21725
68524,0,500,0,8400
05044,1350,475,0,20650
05021,2300,0,0,11025
15244,0,9300,0,8875
05667,11625,0,0,25900
68209,0,50,0,5450
68498,75,100,0,5075
05001,6225,0,0,30450
05674,0,0,0,20775
68217,22000,3100,0,30725
68211,4075,0,0,5850
68397,14225,0,0,24050
68167,17050,50,0,34625
15753,3275,3625,0,7450
68322,0,75,0,6900
05541,825,0,0,14225
27001,295450,1575,450,56750
15403,125,9075,0,10850
68500,1025,0,0,23300
05649,43425,25,0,33825
05318,2025,0,0,14200
68245,2725,0,0,9350
99001,19275,432000,0,503200
68320,725,200,0,15375
05321,700,0,0,7450
05093,1825,900,0,23125
05347,1825,0,0,9625
15183,9825,20075,0,27050
15774,1400,9975,0,10200
68101,49675,75,0,115575
05585,4025,1175,0,49600
15572,10100,3325,0,132300
85125,15000,9675,0,487425
05440,0,0,0,11600
05059,0,375,0,12825
05615,475,0,0,21225
85136,7725,1925,0,5700
05313,2425,0,0,19825
05607,9725,100,0,17250
68013,50,0,0,4625
05360,0,0,0,2375
05266,775,0,0,4000
99524,8825,345175,0,1688475
05036,2875,0,0,6025
68264,17625,5750,0,20100
05380,2275,0,0,1475
68770,5475,0,0,30875
15368,0,6775,0,6725
68250,27150,50,0,9200
05209,1000,200,0,19125
05631,25,0,0,2075
05697,0,0,0,6525
15720,75,6725,0,7650
68673,0,0,0,4650
15839,25,5350,0,10125
05809,0,75,0,14700
05148,26400,650,0,15725
05660,31450,0,0,13350
15755,14125,19050,0,31050
05129,8300,0,0,7125
68179,625,75,0,9050
05642,20525,0,0,24700
85315,25750,1100,0,2000
68773,17850,25,0,19450
05197,10525,0,0,16150
85250,16950,22925,0,1216050
15686,0,0,0,7275
05030,1325,0,0,9000
15723,0,2725,0,2825
68327,0,0,0,3550
15537,550,4550,0,6150
05376,225,50,0,13300
27025,170575,825,100,40975
15757,350,7650,0,10300
05400,625,1825,0,17850
15087,1475,3900,0,10150
15185,3975,0,0,9750
15664,25,0,0,10100
05591,1500,575,0,33850
85400,51775,475,0,58800
68298,8500,275,0,35250
05861,325,100,0,14100
27495,71275,75,100,13750
68077,0,0,0,3400
68377,21500,0,0,14925
05679,1100,0,0,19900
68324,75,0,0,7200
27245,47675,700,75,14250
15162,150,2225,0,3150
15516,9125,9900,0,23050
15238,4075,9000,0,15300
05467,50,0,0,8025
05282,225,350,0,22350
15693,100,2975,0,4500
05652,32700,0,0,3225
15092,25,5175,0,7775
15816,725,0,0,7375
15469,1600,0,0,19850
05792,500,0,0,13700
15790,0,6800,0,14075
05101,13900,175,0,27375
68572,25,400,0,25675
05002,1475,50,0,49800
05756,48975,425,0,82300
68368,350,0,0,13300
15276,350,5050,0,4600
15507,27225,0,0,24350
05576,175,0,0,11675
05368,975,0,0,16925
68271,8625,0,0,7200
68020,2075,25,0,17300
15215,75,2375,0,3975
15763,6600,10400,0,11425
15114,150,925,0,550
15550,16350,650,0,16700
05390,0,50,0,7225
15051,2400,3225,0,10925
25885,9300,50,0,84000
15296,775,2925,0,9325
85263,600,4025,575,73775
05353,325,0,0,4275
15533,18875,50,0,38625
15531,10450,25,0,17650
05789,6350,0,0,19300
05091,13775,50,0,9125
15293,0,2950,0,6225
15204,1425,10100,0,7300
15491,0,1475,0,3675
15806,0,6825,0,4850
25572,600,2950,0,53550
15696,0,1050,0,6350
15820,50,675,0,2700
15632,675,2175,0,25750
05034,32400,75,0,21750
05055,13950,25,0,9475
15681,4725,25,0,13900
15464,3825,9050,0,23625
15759,0,9925,0,11075
05856,225,0,0,8625
27413,48450,175,0,12925
17013,6875,25,0,43650
15832,1075,0,0,1675
15466,0,3150,0,2525
15176,200,2250,0,10700
15106,750,0,0,4725
15837,25,12350,0,2800
85225,625,21200,2875,80925
15407,0,3900,0,7475
15272,0,6750,0,2400
15776,0,1900,0,8725
15476,175,2475,0,3925
05364,8675,0,0,15350
05483,14600,25,0,16125
15377,20425,6075,0,37475
15232,275,1325,0,2275
27073,103150,525,75,9525
15442,1025,50,0,15250
15580,2575,0,0,7050
15500,0,3775,0,1725
15047,21550,28850,0,40825
15362,0,2975,0,1600
15814,0,13100,0,2750
15762,0,325,0,2700
15001,50,8700,0,13675
15808,0,175,0,7200
15542,3100,15350,0,11000
15187,0,6150,0,100
15131,25,175,0,8750
15638,0,1800,0,4875
15676,275,5100,0,5125
05145,2400,0,0,5600
15480,1875,0,0,15325
15226,0,2775,0,1850
17513,475,0,0,28575
17867,8225,0,0,44850
25745,150,1675,0,8925
15600,625,1075,0,19400
27077,250975,1325,200,66475
15224,0,825,0,2575
85325,2775,8100,1275,314025
15822,4100,10350,0,4000
85001,4825,7600,775,240900
25148,925,50,0,58750
85430,7650,7625,150,291375
15646,600,4975,0,11075
99624,4725,33200,0,398300
17541,22825,150,0,34700
17614,18250,0,0,17350
15740,700,7925,0,6325
15401,925,0,0,3600
15109,750,0,0,8175
17442,0,0,0,4050
17777,25,0,0,11275
15212,2925,0,0,14750
15764,0,950,0,3725
25779,150,850,0,10625
66456,47150,125,0,9875
25317,100,5450,0,12525
25288,0,625,0,6850
15879,275,1225,0,4525
17653,1400,275,0,36225
99773,3804850,643650,0,2122900
25154,1325,5350,0,24250
25518,4650,0,0,12625
15621,4425,425,0,13750
15104,0,50,0,5800
17388,0,0,0,9125
25394,1100,0,0,19975
27135,35475,150,0,15975
15518,10825,350,0,16200
15861,25,1625,0,16825
25320,850,5325,75,73150
25653,2650,25,0,23925
25823,1875,0,0,13675
15599,2175,275,0,11550
15189,300,375,0,4650
66572,81800,2425,450,9150
15367,0,100,0,4700
66594,175,50,0,14775
15494,0,1600,0,2450
66318,2125,0,0,8100
27787,21425,50,100,10875
17272,175,0,0,20150
25843,50,2150,0,9000
85010,3125,7725,75,133575
25407,150,1500,0,13075
15804,50,375,0,10925
85279,4200,0,0,13950
85015,18125,25,0,15000
15835,100,1150,0,7925
15897,9550,1325,0,15500
17050,1025,0,0,13125
17446,9925,600,0,22675
25871,150,0,0,7450
17444,1275,0,0,7050
25873,1025,1625,0,17400
17433,2225,0,0,15150
25258,900,0,0,11150
73443,575,75,0,29950
73349,2650,1000,0,25975
25224,0,850,0,8475
17042,100,25,0,19725
73283,750,25,0,22300
15660,1350,0,0,9175
17486,3425,100,0,37475
25398,625,0,0,13000
25513,1450,425,0,37625
25781,175,200,0,5550
66088,7575,25,0,10125
15172,225,0,0,14850
15090,125,0,0,6125
15842,2625,500,0,12375
25793,2150,1650,0,17925
25851,0,0,0,8925
27205,45775,775,50,8250
66045,15000,25,0,10800
25183,1975,4725,0,25525
27361,129400,225,0,58450
25772,0,6050,0,12825
15455,9100,125,0,15625
25489,150,0,0,7450
25862,100,0,0,15350
15514,6875,0,0,28775
85230,10275,23675,0,444050
17616,0,25,25,12975
15511,375,0,0,6025
15299,2325,100,0,17925
73270,750,0,0,15625
25200,1550,1600,25,9700
17001,4700,175,0,40075
73347,6700,300,0,24075
85410,14450,20750,0,210525
17665,0,425,975,7275
25899,1850,1700,0,15300
25592,125,0,0,7625
73520,525,0,0,9075
25486,400,3500,50,6125
15380,150,0,0,6125
17524,75,0,0,9725
17877,125,0,50,10450
25426,5100,2775,0,14450
73055,1000,2450,1425,41000
25807,75,25,0,6350
73152,2225,1175,0,16300
66687,9800,0,75,11450
25777,700,175,0,12125
25491,0,0,0,6125
15135,4125,0,0,27150
15798,0,0,0,3725
25875,0,25,0,14775
27491,93075,1500,0,12125
25736,225,1100,0,13025
25769,1000,350,0,20050
17088,0,700,2825,8100
17174,225,0,0,12475
85139,2700,41600,0,344425
66383,5050,0,0,2325
25402,1125,0,0,15150
15322,0,25,0,3800
66440,75,0,0,16475
17873,11100,2650,0,30650
25436,1275,125,0,8875
73870,3350,1575,0,21800
15425,3325,0,0,15475
15778,0,0,0,3375
25295,0,1125,0,3225
25718,725,0,0,9325
25658,1350,25,0,11125
85162,2400,4075,0,66075
25817,50,1400,0,5275
66075,325,0,825,13850
25168,50,575,25,17000
15761,1800,0,0,6200
25785,875,500,0,6050
27660,41350,375,0,11750
15022,1750,0,0,3025
25326,750,1250,0,12150
76243,15175,225,0,11775
15325,375,0,0,6850
85300,1500,1325,0,32625
25126,450,400,0,4150
25662,1000,1750,175,28800
66682,15625,4950,325,30400
25867,200,0,0,7575
25758,1325,2075,0,8700
15667,675,25,0,47150
73411,1650,125,0,33525
73408,700,500,875,28975
25019,600,0,0,6200
25297,5650,975,0,29050
25328,125,0,0,6200
15690,9175,0,0,19075
73030,0,2700,1750,18675
66400,0,0,2275,875
25322,5425,9150,0,18100
25260,50,200,0,6775
15236,3125,0,0,7800
25175,1025,825,0,6325
73461,1400,10800,0,16200
66001,9475,1975,26325,27800
25799,200,4125,0,5850
25095,150,0,0,5075
25269,1350,850,0,14075
66170,0,0,150,6925
76041,3775,0,875,27550
50568,100950,342700,0,1243475
25430,200,3050,0,8900
76246,12150,25,0,2400
25214,575,1725,0,3050
25086,1075,2600,1025,16550
25040,100,125,0,11775
11001,9150,78725,0,78250
25372,9400,4800,0,19525
76147,0,250,25425,10000
27745,121350,875,25,5875
25377,5825,2800,0,26525
76054,2675,725,25,16000
25898,475,25,75,5000
73861,75,1100,2825,22925
25596,425,0,0,12700
73686,525,8425,0,18875
25286,0,1450,0,5550
25293,22350,125,0,19925
25299,1850,0,0,8475
25099,1600,1050,0,4925
25839,9225,0,0,29525
25580,900,0,0,17875
25123,75,50,0,5975
76845,0,25,2225,4475
25797,1400,50,0,6800
25530,2300,1600,150,74050
25473,50,3775,0,5675
73043,14775,10175,0,29275
76863,27625,1225,175,16075
63272,550,0,1600,12225
85440,8025,14425,3025,64925
63690,11900,2100,4000,21550
76823,225,175,400,18550
73026,75,3000,300,31300
25386,50,350,25,15300
76020,0,0,525,8575
25279,7275,11375,0,29250
50110,2700,6850,125,33075
63190,25,0,1300,5025
73001,27400,1700,2150,85400
25181,1725,2325,0,17500
25645,2425,450,25,6200
25368,250,825,0,21425
25438,35800,425,0,89475
63594,0,0,50,8250
25754,1550,4900,25,12550
25035,0,350,0,11675
73547,25,4325,1175,22750
25599,0,550,0,10175
76497,0,0,10175,4750
25245,4225,25,25,7700
25815,25,8600,25,17800
25324,100,1400,200,12825
73124,19175,150,0,29000
76400,50,75,2125,10275
63470,0,100,200,11650
63001,0,50,750,10650
76250,19575,150,125,13100
76403,0,0,17175,13975
25841,975,2000,0,8500
25312,925,525,175,4550
63130,2325,250,2550,15775
27250,363350,325,0,18900
25740,1525,950,75,8225
50686,10300,2525,0,7675
76622,2850,175,1350,23275
63401,0,0,5150,4200
25878,5900,0,25,14100
25743,2025,650,25,14800
73200,75,2600,1975,40050
76895,25,2950,22625,10200
25178,1775,3675,0,6375
76736,21625,6525,9625,54575
50245,11025,275,0,8550
25151,175,875,0,10750
25483,25,1050,100,7925
50124,1425,19375,1450,59100
76100,39025,500,350,30075
25307,0,1650,475,8575
76122,1200,75,2925,9075
63212,1425,325,75,5950
63111,25,0,1200,2775
50606,4750,1275,250,50925
25845,750,4975,0,5975
50573,2000,280700,1100,276400
25001,0,3825,25,3775
25535,2675,2975,0,9100
25290,2525,1900,50,26575
73624,26450,3325,0,64275
25594,4700,75,0,15550
25805,1275,0,0,8000
63548,4275,50,500,14675
25612,0,4575,1225,8975
25281,4250,450,0,7025
25488,675,1450,0,18625
63302,3675,0,50,16900
76113,475,2275,10025,24500
73622,27100,3900,0,36525
73678,25,4125,225,38550
50001,11775,7125,8175,110300
25339,15675,22850,0,22375
50226,1150,2200,875,33850
73275,0,875,5300,3000
25053,4125,2100,0,12375
73854,0,175,0,19000
76828,8300,275,75,15400
73449,500,925,0,15300
73352,6475,1400,200,15050
25335,12525,1650,0,7125
73770,0,3400,1350,9900
76109,610075,3175,650,38600
25524,2075,25,25,7950
73148,50,525,0,16900
76036,2000,1150,5825,12900
73268,0,200,15850,6675
73319,0,15625,5975,31575
50006,34600,6075,0,57575
25649,4850,6950,175,7275
76616,11550,375,150,12175
76834,16700,3175,8750,32725
76670,1550,4725,9475,14475
73226,6250,50,0,46575
76126,72800,600,150,9675
73504,7375,6350,500,78875
25506,5725,875,50,6925
73675,10125,75,0,26400
76890,4450,625,100,26750
50318,30775,22625,0,23425
25120,21800,13475,150,10600
76111,21775,9975,4850,61350
94001,1356425,34975,0,44125
73168,54425,20225,0,145975
73585,575,7675,6300,29075
50223,88825,40975,0,39625
50680,7300,5625,475,131125
73873,26725,3825,800,23325
73671,0,3275,2375,6375
73217,0,12650,425,48175
50150,425,1625,150,53900
76233,42775,3950,850,32500
50689,11175,9475,25,633025
76606,2025,1175,250,10275
76869,2125,1275,125,13625
76318,550,4600,5525,8325
73563,150,3000,1050,30700
76306,6500,2200,2400,12150
41206,72825,4350,0,85250
76377,1275,1775,750,16875
76248,7675,14125,6125,23175
73236,3200,3075,0,59150
94886,247550,9950,0,13650
76520,16600,16475,28600,42200
73616,81400,19275,0,63375
50270,0,25,0,10725
94343,1143000,550,0,2150
73483,0,15325,875,79175
50370,537850,11125,0,82800
50400,25625,7050,0,64750
50251,18175,525,0,53300
76892,2375,75,0,13300
73067,4325,4250,0,109125
50313,0,900,225,22100
76001,16350,125,3675,30325
50330,136800,4725,0,71175
50287,50,8150,1300,66200
73024,0,6925,0,42300
76563,9900,7225,4400,21550
50577,4025,3200,0,201775
76130,0,3950,19000,3325
50325,570675,17375,0,660675
41872,0,29600,775,34650
41016,25,8675,0,60175
76275,10325,2175,14400,16550
73555,87025,5825,0,46150
76364,22625,25,12300,33550
50683,18700,1300,0,63650
19573,0,0,9725,375
19455,2775,650,7925,3850
41078,1150,5775,0,33250
19513,0,0,11275,0
19418,234925,275,125,5475
41001,25400,17600,0,104550
19142,675,0,28475,16075
19212,6950,2775,8350,13100
50711,306500,9575,0,135075
41799,7550,12800,75,45100
19698,1400,25,25625,15425
50590,170725,8250,0,228075
19110,6250,0,11525,38275
19821,11450,3025,1175,29975
94884,1188475,50,0,0
41676,33550,0,0,14225
41524,375,5000,125,62775
19780,6250,0,0,16100
19517,54600,5250,50,73550
41801,36375,375,0,31775
19364,7625,350,525,20300
19137,150,0,3325,40725
19809,170075,225,50,4700
18753,1156600,30450,0,618675
19473,9525,0,0,30175
41357,37925,25,0,20475
41615,15375,1450,100,35200
95001,2039200,34700,0,351350
19256,212400,1650,12125,85325
50450,21350,4375,0,66325
19548,0,0,50,14300
19743,7775,1375,2750,52675
19130,14650,0,150,54750
41483,21175,75,0,22675
41132,800,2175,250,35400
19318,212375,675,300,11775
41885,0,1050,0,19675
41020,41525,200,0,42600
41797,950,625,575,49450
52696,107625,175,0,27150
19355,46100,2100,400,29200
50350,502675,42975,0,557925
52250,114975,75,50,60700
41349,125,1750,0,15650
19824,5050,2525,5125,43925
52473,27950,150,125,12650
52390,19475,300,50,22725
19001,2725,0,650,45175
41306,14450,700,100,54875
41396,54750,2125,0,66350
94883,314500,0,0,150
52490,34775,875,0,22175
19807,50,25,4975,25300
41518,75,0,0,18175
52520,36325,75,275,9175
19760,7450,200,50,39450
19585,25700,1100,6500,28800
19050,24975,75,0,15500
41013,300,575,0,24150
18592,86025,4825,0,182900
19532,10675,1375,33250,30625
94887,952900,0,0,350
41548,2425,125,0,19650
19622,0,0,7825,9075
41298,14950,1575,0,37675
52621,62750,1275,175,54950
19392,25,425,7900,20525
18247,60700,1750,0,111350
95025,818900,11300,0,43650
41378,22425,0,0,8150
19075,10450,1075,1325,29850
41791,8550,250,0,30075
52427,292075,475,275,65900
41503,8250,0,0,17625
52405,32125,1400,75,22800
19397,5900,50,3725,41350
18001,118050,800,275,83050
41660,23775,0,0,15650
41319,13525,50,0,31175
41668,118200,675,0,28450
41026,0,425,0,16375
41359,18300,0,0,27975
52835,93150,1125,325,184575
19100,7850,825,30800,43425
41244,300,0,0,9300
97777,634625,4000,0,50
41770,3300,100,0,27575
19693,10500,200,4750,35575
41807,2100,50,0,18375
19022,1425,100,5500,20525
95015,1142025,3800,0,4125
19450,0,5050,44200,22375
41551,22075,0,0,49050
52540,8875,500,0,25050
19701,290350,300,0,15075
52256,11700,1425,50,12550
41006,42275,0,0,23625
18256,10325,375,0,61275
95200,1096225,2500,0,17650
41530,23175,0,0,8825
18410,3450,1250,0,84750
52233,7075,675,25,14125
52079,191375,600,75,49100
18094,48725,150,0,44775
19290,0,0,50,2725
52418,25775,775,50,19375
52693,25,0,0,8800
97161,722075,10975,0,675
52786,0,3375,75,20625
52203,0,0,0,4525
52399,25,1200,100,11350
52687,200,1425,50,23025
94885,88950,0,0,0
97001,1346450,600,0,650
52378,13525,225,0,18075
52083,0,0,0,2750
18479,3650,25,0,18625
52385,13750,150,0,4700
52694,75,0,0,4675
52685,350,0,0,4725
52019,0,100,0,7075
52051,0,325,0,6400
52678,26000,50,0,16650
19533,91575,4250,0,27200
52260,25,925,0,15425
18610,63700,500,25,19400
52240,0,2150,0,6250
52258,38400,675,0,31200
52411,100,25,0,9400
52612,175375,1375,50,28500
52110,9325,5700,0,37875
52699,32875,50,0,19600
52381,250,0,0,13875
18150,603150,15450,0,265775
86001,83825,800,0,26100
52683,250,0,0,11525
18860,25,275,0,77950
18460,6175,575,0,112650
18029,150,175,0,40425
52001,73050,3725,125,58325
52565,125,0,0,7525
52435,31200,350,0,22825
52036,0,0,0,6575
86755,35750,250,0,9650
52838,425,75,0,19050
52207,775,0,0,9475
86749,2450,25,0,6250
52320,0,25,25,12125
18205,6675,1675,0,39125
52885,3000,200,0,7000
86219,5925,325,0,4925
18756,4772725,34300,0,161150
52788,2200,925,0,12475
86760,50250,200,0,4275
52354,0,350,600,7100
52720,1100,750,0,11950
52287,29900,400,0,17225
18785,16025,2300,0,44450
52227,38650,4900,0,34850
52506,50,25,175,7550
86885,68950,600,0,28125
97889,428125,50,0,1075
52317,425,425,0,11350
86571,319775,1850,0,70550
52352,225,125,125,9325
52585,0,0,0,15350
52323,625,100,0,4000
86320,107325,3200,25,69175
52022,0,0,0,5525
52210,225,0,0,5000
