MPIOS,Forest,Grasslands,Croplands,Other
23350,225,275,0,30550
68575,4800,25800,175,141525
13688,180550,1225,0,71675
20770,1050,11625,200,71575
54871,6175,4250,0,28425
05045,11875,9500,0,37125
05154,6750,5000,0,122750
20710,12625,1725,25,61925
54418,3750,0,0,7150
54313,2625,0,0,13950
05120,48625,4300,0,154425
23580,66850,3175,0,71125
54680,1300,0,0,14025
54673,2950,925,350,11400
27615,527625,12950,0,69325
05147,850,9000,0,15250
54660,29725,375,0,18100
54874,1900,775,0,8350
54128,15075,500,0,57300
54239,7050,0,0,11625
54405,825,150,0,6700
54385,3325,2925,150,47875
05172,12450,9300,0,52725
05790,90600,1000,0,86225
54099,9475,0,0,9125
68615,8975,3575,0,97100
54051,23775,2175,0,25400
05895,44700,7500,25,51600
68655,14550,4225,0,100025
54172,5775,25,0,12675
54599,2175,25,0,4550
68780,2375,25,0,14400
54223,17650,5825,0,16625
68255,14600,0,0,24875
54520,1775,675,0,14800
54347,5450,0,0,3200
13670,93300,850,0,21725
68132,3175,575,0,8675
27372,127450,0,0,11800
05736,78950,6250,0,38550
68867,2800,1975,0,11525
54820,84000,475,0,60875
68444,12975,0,0,15800
13160,71300,3375,0,35600
54518,2000,4125,0,23050
05040,78650,125,0,64725
05854,11575,400,0,42150
05361,145450,125,0,70700
68406,9100,3275,0,41700
54377,11275,1600,0,12350
54480,125,7275,0,6975
68169,1900,50,0,8700
54125,175,5075,0,8075
54743,1000,32175,0,8750
05031,57175,525,0,62250
05893,22375,19475,0,143375
68307,8950,10200,0,48000
05604,56125,19100,0,120075
68820,7525,9300,0,14450
05887,19475,250,0,54875
54174,47800,20100,0,49400
68001,925,775,0,15450
68081,9700,8600,0,109500
05107,10750,75,0,25675
05543,18975,300,0,20600
05234,142950,600,25,42075
05134,2000,225,0,19350
68689,24100,375,0,81275
68276,1825,325,0,7850
68092,14350,1425,0,25050
68547,8125,7400,0,30075
05819,2475,0,0,11750
81001,6875,12600,25,502450
68705,10250,850,0,9875
05628,5150,1050,0,19375
81736,23375,1900,0,60675
81065,19625,5950,0,284100
68318,5850,4900,0,15025
05842,6225,125,0,18150
15223,103700,8875,0,17050
05475,114550,575,150,15850
05647,5625,25,0,11525
05138,16050,25,0,31225
68162,300,25775,0,14650
68895,6000,8850,0,25250
05113,6250,675,0,24450
05858,13875,150,0,39725
05038,6400,200,0,30250
05315,525,50,0,7800
68745,23650,3275,0,70950
68669,2825,1075,0,22675
05284,90275,200,0,42950
05658,4200,125,0,13600
05310,4100,750,0,34525
68207,1500,10850,0,19875
68418,0,13400,0,15475
27099,312250,575,75,48400
68235,35025,200,0,62175
05686,2350,3100,0,82875
68573,8450,3900,0,68550
81300,50425,17925,0,104050
05873,158025,575,1200,19550
15180,9500,34125,0,30400
05150,4675,0,0,12725
05890,16525,475,0,73450
68051,25,4075,0,11525
27075,84000,25,50,14075
68160,275,2550,0,10900
05411,3750,1300,0,19225
05086,11075,975,0,19325
05885,10075,225,0,39275
68296,7500,500,0,11075
68432,775,150,0,4725
68190,21850,4025,0,259800
68872,0,8675,0,1350
05004,14525,0,0,14125
68152,3375,5500,0,15150
05579,13375,6475,0,95700
68370,0,1900,0,2250
15332,11075,28250,0,49725
05306,2300,525,0,7450
68079,0,4925,0,4450
68266,50,1975,0,8400
68468,425,6175,0,12000
81220,5975,10000,0,563050
81794,143000,79925,200,321975
68684,100,1850,0,6050
05264,2525,2650,0,14325
68229,100,6675,0,13725
81591,3150,725,0,226000
05501,900,1425,0,9825
05042,4950,1325,0,38700
68121,0,650,0,9875
68679,0,2850,0,12425
05425,3025,950,0,39150
68464,8825,850,0,41175
68344,8475,0,0,8100
05761,275,500,75,18200
68686,525,1350,0,5200
05847,190800,3425,200,73000
68147,0,8125,0,4775
05190,100,0,0,3925
68425,1475,3700,0,6025
15218,225,1075,0,8625
05237,825,350,0,17500
05690,925,25,0,25525
68549,0,175,0,4050
68522,0,25,0,1825
68682,2850,400,0,11025
68502,5850,4950,0,26950
05670,7900,75,0,35875
68861,4975,0,0,31575
68385,15775,50,0,42275
68755,0,75,0,12075
05125,7475,100,0,15075
05079,825,50,0,21425
15248,375,1650,0,6075
05664,500,4250,0,17075
05656,350,75,0,14925
68720,12850,0,0,28500
68533,75,0,0,6300
15317,1300,150,0,5575
68855,125,50,0,8075
15673,850,1100,0,9925
68176,6825,25,0,13325
15522,600,975,0,2425
15810,2500,1450,0,3200
05142,9525,50,0,21675
05206,450,0,0,15225
05308,50,0,0,8425
15097,0,9950,0,8200
05212,75,50,0,6500
05088,1575,1375,0,12400
05240,800,550,0,21000
68524,0,225,0,8675
05044,1025,575,0,20875
05021,2450,50,0,10825
15244,0,10975,0,7200
05667,11700,0,0,25825
68209,25,0,0,5475
68498,75,50,0,5125
05001,6525,25,0,30125
05674,50,125,0,20600
68217,21925,3525,0,30375
68211,3925,0,0,6000
68397,12550,50,0,25675
68167,17275,50,0,34400
15753,2900,3200,0,8250
68322,0,75,0,6900
05541,375,0,0,14675
27001,293675,1075,75,59400
15403,325,8875,0,10850
68500,1075,0,0,23250
05649,35625,150,0,41500
05318,1750,25,0,14450
68245,3150,0,0,8925
99001,23600,433500,0,497375
68320,700,275,0,15325
05321,300,50,0,7800
05093,2325,675,0,22850
05347,2025,0,0,9425
15183,10100,18950,0,27900
15774,1625,10300,0,9650
68101,51300,275,0,113750
05585,2950,2225,0,49625
15572,11150,4325,0,130250
85125,16350,16650,0,479100
05440,0,0,0,11600
05059,75,900,0,12225
05615,450,300,0,20950
85136,7775,1800,0,5775
05313,1475,25,0,20750
05607,10925,0,0,16150
68013,0,0,0,4675
05360,0,0,0,2375
05266,900,0,0,3875
99524,12525,716950,0,1313000
05036,3050,0,0,5850
68264,17300,5900,0,20275
05380,2250,0,0,1500
68770,5375,0,0,30975
15368,0,6900,0,6600
68250,25325,0,0,11075
05209,975,300,0,19050
05631,75,0,0,2025
05697,0,0,0,6525
15720,50,6450,0,7950
68673,0,50,0,4600
15839,25,5025,0,10450
05809,125,150,0,14500
05148,24400,975,0,17400
05660,24775,0,0,20025
15755,15125,16750,0,32350
05129,7075,0,0,8350
68179,775,0,0,8975
05642,22250,0,0,22975
85315,25500,775,0,2575
68773,16875,75,0,20375
05197,7125,25,0,19525
85250,23875,67475,200,1164375
15686,0,0,0,7275
05030,1575,0,0,8750
15723,0,2625,0,2925
68327,0,0,0,3550
15537,475,3325,0,7450
05376,200,50,0,13325
27025,172600,300,0,39575
15757,450,7125,0,10725
05400,975,1450,0,17875
15087,1750,3550,0,10225
15185,3775,0,0,9950
15664,50,0,0,10075
05591,1450,625,0,33850
85400,47225,500,0,63325
68298,8650,0,0,35375
05861,625,325,0,13575
27495,71125,0,25,14050
68077,0,0,0,3400
68377,21400,0,0,15025
05679,1250,0,0,19750
68324,100,0,0,7175
27245,52500,325,50,9825
15162,250,2375,0,2900
15516,8525,9650,0,23900
15238,4300,8200,0,15875
05467,75,0,0,8000
05282,300,475,0,22150
15693,250,2875,0,4450
05652,30000,0,0,5925
15092,25,4025,0,8925
15816,725,0,0,7375
15469,1575,0,0,19875
05792,1000,0,0,13200
15790,0,6825,0,14050
05101,14675,25,0,26750
68572,125,750,0,25225
05002,2575,100,0,48650
05756,48625,725,0,82350
68368,850,0,0,12800
15276,500,4025,0,5475
15507,26000,25,0,25550
05576,500,0,0,11350
05368,3375,25,0,14500
68271,7275,0,0,8550
68020,2125,0,0,17275
15215,50,1775,0,4600
15763,6625,9400,0,12400
15114,225,700,0,700
15550,16150,75,0,17475
05390,0,25,0,7250
15051,2550,2425,0,11575
25885,10800,50,0,82500
15296,675,2250,0,10100
85263,475,6625,725,71150
05353,50,0,0,4550
15533,16200,175,0,41175
15531,9850,50,0,18225
05789,7150,0,0,18500
05091,13575,0,0,9375
15293,0,3700,0,5475
15204,1550,9275,0,8000
15491,0,1900,0,3250
15806,0,6525,0,5150
25572,1075,3900,50,52075
15696,0,1325,0,6075
15820,150,350,0,2925
15632,875,2125,0,25600
05034,34975,25,0,19225
05055,12050,25,0,11375
15681,6400,25,0,12225
15464,3875,9800,0,22825
15759,0,9350,0,11650
05856,350,0,0,8500
27413,45400,225,0,15925
17013,7300,25,0,43225
15832,700,0,0,2050
15466,0,3200,0,2475
15176,225,2375,0,10550
15106,475,25,0,4975
15837,0,12375,0,2800
85225,300,21775,4850,78700
15407,0,4650,0,6725
15272,0,7000,0,2150
15776,0,2550,0,8075
15476,150,3425,0,3000
05364,10350,0,0,13675
05483,14875,25,0,15850
15377,21825,4725,0,37425
15232,225,950,0,2700
27073,101275,75,50,11875
15442,2225,0,0,14100
15580,2750,0,0,6875
15500,0,4325,0,1175
15047,21675,24775,0,44775
15362,0,3225,0,1350
15814,0,13250,0,2600
15762,0,675,0,2350
15001,0,10150,0,12275
15808,0,575,0,6800
15542,3300,14525,0,11625
15187,0,6100,0,150
15131,100,125,0,8725
15638,0,2150,0,4525
15676,250,5050,0,5200
05145,2225,0,0,5775
15480,3200,0,0,14000
15226,0,2625,0,2000
17513,525,0,0,28525
17867,10425,0,0,42650
25745,75,1875,0,8800
15600,1000,2025,0,18075
27077,256600,350,75,61950
15224,0,1300,0,2100
85325,3575,20275,1900,300425
15822,3925,9525,0,5000
85001,4975,15900,475,232750
25148,1450,75,0,58200
85430,9375,25200,550,271675
15646,725,5075,0,10850
99624,5425,107225,0,323575
17541,25400,450,0,31825
17614,18025,0,0,17575
15740,650,6750,0,7550
15401,1075,0,0,3450
15109,975,0,0,7950
17442,25,0,0,4025
17777,0,0,0,11300
15212,3350,0,0,14325
15764,0,1475,0,3200
25779,75,1275,0,10275
66456,47950,0,0,9200
25317,225,6075,0,11775
25288,0,1225,0,6250
15879,275,875,0,4875
17653,2475,225,0,35200
99773,3812750,1011325,50,1747275
25154,950,4200,0,25775
25518,6850,0,0,10425
15621,4850,250,0,13500
15104,0,275,0,5575
17388,0,0,0,9125
25394,1525,0,0,19550
27135,35775,1125,50,14650
15518,11075,350,0,15950
15861,25,2150,0,16300
25320,800,5925,300,72375
25653,2750,125,25,23700
25823,2950,0,0,12600
15599,2200,550,0,11250
15189,575,475,0,4275
66572,83400,675,200,9550
15367,0,300,0,4500
66594,275,0,0,14725
15494,0,1725,0,2325
66318,2500,0,0,7725
27787,20875,25,25,11525
17272,50,0,0,20275
25843,100,2825,0,8275
85010,3925,9575,150,130850
25407,25,2250,0,12450
15804,100,650,0,10600
85279,4525,0,0,13625
85015,18400,50,0,14700
15835,325,1325,0,7525
15897,9375,650,0,16350
17050,1200,0,0,12950
17446,9850,275,0,23075
25871,200,0,0,7400
17444,950,0,0,7375
25873,1450,975,0,17625
17433,3625,25,0,13725
25258,1250,0,0,10800
73443,750,25,0,29825
73349,3950,1025,0,24650
25224,0,1575,0,7750
17042,125,200,0,19525
73283,550,0,0,22525
15660,1225,50,0,9250
17486,6150,150,0,34700
25398,475,0,0,13150
25513,1775,75,0,37650
25781,125,175,0,5625
66088,7750,50,0,9925
15172,400,25,0,14650
15090,150,0,0,6100
15842,3400,375,0,11725
25793,2650,975,0,18100
25851,0,0,0,8925
27205,46175,625,0,8050
66045,15625,0,0,10200
25183,2525,2375,0,27325
27361,139700,675,0,47700
25772,0,6125,25,12725
15455,9375,25,0,15450
25489,325,0,0,7275
25862,275,0,0,15175
15514,7250,0,0,28400
85230,16900,43700,25,417375
17616,0,0,50,12975
15511,400,0,0,6000
15299,2400,75,0,17875
73270,675,0,0,15700
25200,2575,1275,0,9025
17001,5775,325,0,38850
73347,6500,1650,0,22925
85410,16975,34425,0,194325
17665,125,675,750,7125
25899,1950,1625,0,15275
25592,125,0,0,7625
73520,375,0,0,9225
25486,375,3250,0,6450
15380,200,0,0,6075
17524,150,25,0,9625
17877,225,0,125,10275
25426,6125,2150,0,14050
73055,1225,3175,1925,39550
25807,75,25,0,6350
73152,2175,1000,0,16525
66687,9325,25,50,11925
25777,750,0,0,12250
25491,0,0,0,6125
15135,4600,0,0,26675
15798,0,0,0,3725
25875,0,0,0,14800
27491,87675,1275,0,17750
25736,350,1225,0,12775
25769,1100,175,0,20125
17088,50,1025,2575,7975
17174,0,0,0,12700
85139,10025,71675,350,306675
66383,4925,0,0,2450
25402,1300,50,0,14925
15322,0,25,0,3800
66440,225,0,125,16200
17873,15875,2975,0,25550
25436,1875,0,0,8400
73870,3275,2050,0,21400
15425,3450,25,0,15325
15778,0,0,0,3375
25295,0,1050,0,3300
25718,725,0,0,9325
25658,1425,150,0,10925
85162,3225,6700,0,62625
25817,50,1050,0,5625
66075,225,125,700,13950
25168,250,700,75,16625
15761,2100,0,0,5900
25785,975,775,0,5675
27660,42850,125,0,10500
15022,1875,0,0,2900
25326,900,2150,0,11100
76243,17025,0,0,10150
15325,550,25,0,6650
85300,2075,1700,0,31675
25126,375,550,25,4050
25662,425,1925,750,28625
66682,21125,3900,900,25375
25867,75,0,0,7700
25758,1200,2400,0,8500
15667,1100,0,0,46750
73411,1750,150,0,33400
73408,550,600,2125,27775
25019,100,25,0,6675
25297,5725,700,0,29250
25328,0,0,0,6325
15690,9200,25,0,19025
73030,0,3250,3400,16475
66400,0,0,2275,875
25322,6525,7575,0,18575
25260,50,575,0,6400
15236,3400,0,0,7525
25175,725,1050,0,6400
73461,1425,11650,0,15325
66001,9475,3250,26050,26800
25799,225,4525,0,5425
25095,0,25,0,5200
25269,1000,975,25,14275
66170,175,0,375,6525
76041,3625,50,1125,27400
50568,108675,543350,400,1034700
25430,75,3475,50,8550
76246,12975,25,0,1575
25214,475,875,0,4000
25086,525,3475,950,16300
25040,25,225,25,11725
11001,10825,74225,0,81075
25372,10150,2925,0,20650
76147,0,100,25075,10500
27745,124250,300,0,3575
25377,6600,1800,0,26750
76054,2850,25,0,16550
25898,50,125,0,5400
73861,250,1575,3425,21675
25596,175,50,0,12900
73686,400,8900,0,18525
25286,0,1625,0,5375
25293,22725,25,0,19650
25299,2150,0,0,8175
25099,1850,625,0,5100
25839,9475,0,0,29275
25580,275,50,0,18450
25123,0,50,0,6050
76845,0,25,2050,4650
25797,775,100,25,7350
25530,3000,2125,50,72925
25473,100,3150,0,6250
73043,14175,10550,0,29500
76863,28725,350,75,15950
63272,700,125,2050,11500
85440,6275,17775,2350,64000
63690,12550,2550,3750,20700
76823,300,125,250,18675
73026,150,3650,225,30650
25386,25,450,0,15250
76020,0,0,475,8625
25279,7875,7950,0,32075
50110,3925,7650,175,31000
63190,0,25,1275,5050
73001,26550,1350,2575,86175
25181,2175,1950,0,17425
25645,2100,400,0,6600
25368,50,1100,0,21350
25438,33875,650,0,91175
63594,0,75,25,8200
25754,1400,2175,25,15425
25035,0,300,0,11725
73547,0,4950,1900,21425
25599,0,175,0,10550
76497,25,0,10375,4525
25245,1475,25,0,10475
25815,75,5975,0,20400
25324,0,1675,300,12550
73124,18350,75,0,29900
76400,100,0,2400,10025
63470,0,275,475,11200
63001,0,75,1075,10300
76250,20075,0,0,12875
76403,25,0,17700,13425
25841,1100,1275,0,9100
25312,675,900,75,4525
63130,3025,50,3000,14825
27250,363875,100,0,18600
25740,2000,950,25,7800
50686,9225,1325,0,9950
76622,5850,225,1625,19950
63401,25,150,4425,4750
25878,1575,25,0,18425
25743,1975,275,0,15250
73200,75,3000,2150,39475
76895,0,5300,19650,10850
25178,1850,2350,0,7625
76736,23675,4575,10025,54075
50245,10550,125,0,9175
25151,225,675,0,10900
25483,25,975,0,8100
50124,5075,18925,1075,56275
76100,44900,550,225,24275
25307,0,1375,150,9175
76122,1350,100,2850,8975
63212,1750,25,0,6000
63111,0,25,1125,2850
50606,5150,750,575,50725
25845,1100,4550,0,6050
50573,3075,303000,1250,252875
25001,0,2525,0,5100
25535,2925,4375,0,7450
25290,3150,3300,75,24525
73624,25950,2250,0,65850
25594,4700,50,0,15575
25805,500,25,0,8750
63548,5900,25,425,13150
25612,0,4325,400,10050
25281,4450,225,0,7050
25488,675,1300,0,18775
63302,4725,50,25,15825
76113,300,3700,10175,23100
73622,24675,1050,0,41800
73678,50,3350,375,39150
50001,11850,3775,3600,118150
25339,16675,21025,0,23200
50226,275,2500,150,35150
73275,0,1050,3775,4350
25053,3350,2000,0,13250
73854,25,400,25,18725
76828,9325,225,0,14500
73449,750,475,0,15500
73352,4450,675,25,17975
25335,12250,1475,0,7575
73770,0,3500,1725,9425
76109,613750,850,25,37875
25524,1800,25,0,8250
73148,225,175,0,17075
76036,1900,1375,5725,12875
73268,0,350,16850,5525
73319,0,15000,6525,31650
50006,33800,5500,0,58950
25649,6200,5875,175,7000
76616,12550,550,25,11125
76834,17300,3275,8300,32475
76670,2100,5675,9350,13100
73226,3500,450,0,48925
76126,72500,675,125,9925
73504,6625,7775,850,77850
25506,6250,625,25,6675
73675,8950,100,0,27550
76890,3675,1150,225,26875
50318,30025,20375,0,26425
25120,23350,12525,50,10100
76111,24075,9900,4700,59275
94001,1348400,36525,0,50600
73168,50425,19525,0,150675
73585,575,8000,7025,28025
50223,85475,37625,0,46325
50680,7800,8650,100,127975
73873,26825,1925,725,25200
73671,0,4050,2875,5100
73217,0,15225,525,45500
50150,1000,1850,75,53175
76233,49425,3575,825,26250
50689,10575,62700,200,580225
76606,1725,2400,550,9050
76869,1750,1775,625,13000
76318,1400,4700,6225,6675
73563,125,5350,1550,27875
76306,7200,2150,2375,11525
41206,73750,5200,0,83475
76377,750,2400,450,17075
76248,7325,14350,6000,23425
73236,3325,6675,0,55425
94886,243625,8550,0,18975
76520,16950,17700,29125,40100
73616,74775,20750,0,68525
50270,0,175,25,10550
94343,1142725,850,0,2125
73483,25,18925,1075,75350
50370,513475,15250,0,103050
50400,24425,8100,0,64900
50251,17525,750,0,53725
76892,2925,350,250,12225
73067,3750,7300,25,106625
50313,0,1500,375,21350
76001,17775,125,4075,28500
50330,120250,9425,0,83025
50287,125,11350,1400,62825
73024,100,9550,125,39450
76563,9675,8850,3575,20975
50577,4100,18400,100,186400
76130,0,4100,19075,3100
50325,566375,82850,0,599500
41872,0,32000,1300,31725
41016,25,15025,75,53750
76275,10825,1500,14650,16475
73555,80700,7050,0,51250
76364,21250,450,14550,32250
50683,17825,1325,0,64500
19573,0,0,9800,300
19455,3100,325,8150,3625
41078,950,6075,0,33150
19513,0,0,11275,0
19418,236075,50,0,4675
41001,23700,19575,225,104050
19142,600,0,29550,15075
19212,9300,2350,8650,10875
50711,307550,7800,0,135800
41799,7400,13800,375,43950
19698,1775,0,27675,13025
50590,172150,19475,0,215425
19110,5575,725,12775,36975
19821,10600,2875,1625,30525
94884,1188450,75,0,0
41676,31550,0,0,16225
41524,375,6850,425,60625
19780,6450,0,0,15900
19517,50225,4500,200,78525
41801,33575,1200,0,33750
19364,5200,25,550,23025
19137,150,0,3525,40525
19809,169600,25,0,5425
18753,1013150,59625,0,732950
19473,9850,225,25,29600
41357,35300,225,0,22900
41615,15275,1425,425,35000
95001,1974650,56325,0,394275
19256,206575,3100,11025,90800
50450,20400,6525,0,65125
19548,175,0,50,14125
19743,6425,600,2250,55300
19130,14850,100,550,54050
41483,20175,125,0,23625
41132,500,1750,1100,35275
19318,213425,450,100,11150
41885,0,1550,75,19100
41020,42875,75,0,41375
41797,750,1375,850,48625
52696,115425,25,0,19500
19355,42125,1950,425,33300
50350,429550,69375,0,604650
52250,129075,100,0,46625
41349,150,1400,25,15950
19824,4950,1675,5025,44975
52473,28825,0,0,12050
52390,22650,50,25,19825
19001,3825,25,1900,42800
41306,15400,2450,0,52275
41396,52625,2850,0,67750
94883,314500,0,0,150
52490,45875,50,0,11900
19807,0,0,4525,25825
41518,200,25,0,18025
52520,32050,25,0,13775
19760,8100,50,125,38875
19585,24975,1625,5200,30300
19050,23900,225,0,16425
41013,300,675,0,24050
18592,81550,1700,0,190500
19532,10850,1000,34225,29850
94887,952850,0,0,400
41548,1950,200,0,20050
19622,25,0,7750,9125
41298,17625,2025,0,34550
52621,92950,50,0,26150
19392,75,850,7700,20250
18247,56400,1475,0,115925
95025,793125,18725,0,62000
41378,22975,25,0,7575
19075,11000,1300,2225,28175
41791,7700,300,0,30875
52427,328125,125,0,30475
41503,7975,0,0,17900
52405,32375,1050,175,22800
19397,5825,475,3500,41225
18001,111325,1350,75,89425
41660,23400,25,0,16000
41319,15825,100,0,28825
41668,112075,350,0,34900
41026,50,775,0,15975
41359,18575,25,0,27675
52835,103925,1100,250,173900
19100,7775,875,33100,41150
41244,325,0,0,9275
97777,634975,3375,0,325
41770,3800,175,0,27000
19693,11000,550,4825,34650
41807,2025,225,0,18275
19022,1450,25,6700,19375
95015,1137600,4625,0,7725
19450,50,5550,46925,19100
41551,20475,150,0,50500
52540,9625,475,0,24325
19701,284600,775,0,20350
52256,11550,1425,100,12650
41006,41075,125,0,24700
18256,9800,400,0,61775
95200,1099300,2650,0,14425
41530,21750,0,0,10250
18410,4050,1200,0,84200
52233,8650,50,0,13200
52079,223200,75,25,17850
18094,45575,350,0,47725
19290,75,75,125,2500
52418,26475,200,0,19300
52693,25,0,75,8725
97161,723225,9375,0,1125
52786,0,5675,50,18350
52203,0,75,0,4450
52399,275,900,25,11475
52687,425,1925,100,22250
94885,88950,0,0,0
97001,1344375,950,0,2375
52378,13550,150,25,18100
52083,0,0,0,2750
18479,3575,75,0,18650
52385,13825,25,0,4750
52694,75,0,0,4675
52685,350,0,0,4725
52019,0,25,0,7150
52051,50,175,0,6500
52678,25525,25,0,17150
19533,82350,5225,0,35450
52260,50,1700,0,14625
18610,62225,450,25,20925
52240,0,2575,0,5825
52258,37525,450,0,32300
52411,25,125,0,9375
52612,183425,450,25,21400
52110,9300,5600,0,38000
52699,33975,150,0,18400
52381,150,0,0,13975
18150,513400,45800,0,325175
86001,83800,925,0,26000
52683,250,25,0,11500
18860,50,1000,0,77200
18460,5900,1250,0,112250
18029,275,250,0,40225
52001,71200,2375,75,61575
52565,175,25,0,7450
52435,31775,125,0,22475
52036,0,0,0,6575
86755,34500,75,0,11075
52838,475,575,0,18500
52207,625,100,0,9525
86749,2625,100,0,6000
52320,0,50,0,12125
18205,3725,3550,0,40200
52885,2950,200,0,7050
86219,5750,100,0,5325
18756,4751600,33875,0,182700
52788,1425,125,25,14025
86760,48625,325,0,5775
52354,0,175,200,7675
52720,950,300,0,12550
52287,28475,575,0,18475
18785,12650,3975,0,46150
52227,37800,9550,0,31050
52506,100,50,250,7400
86885,64525,775,0,32375
97889,427850,125,0,1275
52317,325,1300,0,10575
86571,302550,3950,0,85675
52352,200,175,25,9400
52585,0,375,0,14975
52323,675,275,0,3775
86320,106625,2825,0,70275
