MPIOS,Forest,Grasslands,Croplands,Other
23419,150,100,0,31475
23162,0,0,0,24925
13074,1800,6500,0,33250
23001,300,1125,0,308875
70124,650,16475,0,28950
05051,375,800,0,49075
20550,4300,2275,0,36500
70400,0,3175,0,20900
23678,0,200,0,49925
23090,0,0,0,49150
54250,23950,250,0,41100
13030,650,5400,0,21725
13580,25,6125,50,9225
05659,50,1450,0,31400
13006,5800,28700,0,56975
20383,4950,13050,0,63650
70429,125,39700,0,41000
70708,225,27425,0,86925
05490,9575,5325,0,106400
13600,74100,11600,0,94225
27006,53425,850,0,29050
13810,35325,1875,0,50875
05665,1950,650,0,70600
23570,350,2125,0,88450
54670,12600,1300,0,31275
23555,75,100,0,102875
70265,750,17350,25,19625
20011,1575,12900,0,78975
23068,625,29225,0,169975
54344,13200,625,0,22625
20295,0,17450,175,22375
13473,14400,26625,0,61675
13458,188825,450,0,16850
20310,425,2550,0,5525
54720,69050,150,0,67750
05837,46325,12850,0,268350
23855,2750,2150,0,89775
54001,11625,2375,16975,70875
54498,1475,4400,0,32925
13655,23225,15700,0,25000
54553,375,250,3200,5350
27800,49800,6425,0,58300
23079,25,375,0,88950
23807,343300,8900,25,162900
54398,1175,5425,0,20550
20614,1025,4375,0,41975
13042,9300,400,0,11600
54261,8475,925,1350,41050
54003,23650,18100,0,114400
05495,4100,10125,0,35750
54109,9250,175,0,14400
23466,52225,3300,0,177700
05250,129175,8050,0,59400
13744,8800,14525,0,158300
23350,0,25,0,31025
68575,6450,27750,0,138100
13688,177825,1175,0,74450
20770,750,9550,25,74125
54871,6475,2100,0,30275
05045,16800,7350,0,34350
05154,5625,3250,0,125625
20710,10400,1050,150,64700
54418,4075,0,0,6825
54313,2675,0,0,13900
05120,49025,2375,0,155950
23580,68275,2425,25,70425
54680,1500,0,0,13825
54673,3800,700,200,10925
27615,543150,8100,0,58650
05147,1400,7075,0,16625
54660,29775,650,0,17775
54874,2100,375,0,8550
54128,15425,700,0,56750
54239,7350,0,0,11325
54405,1350,0,0,6325
54385,2800,1600,25,49850
05172,10150,6375,0,57950
05790,92950,950,0,83925
54099,9875,0,0,8725
68615,7800,3325,0,98525
54051,23475,2625,0,25250
05895,46450,5700,0,51675
68655,10775,4025,0,104000
54172,6525,75,0,11875
54599,2200,0,0,4550
68780,3275,0,0,13525
54223,17750,6175,0,16175
68255,14500,0,0,24975
54520,2100,400,0,14750
54347,5400,0,0,3250
13670,95100,925,0,19850
68132,3325,850,0,8250
27372,127075,0,0,12175
05736,88575,5100,0,30075
68867,3525,1775,0,11000
54820,84275,475,0,60600
68444,13100,0,0,15675
13160,73300,3925,0,33050
54518,2300,4075,0,22800
05040,82125,125,0,61250
05854,10875,200,0,43050
05361,142875,300,0,73100
68406,8700,3050,0,42325
54377,11350,2025,0,11850
54480,75,7275,0,7025
68169,2175,25,0,8450
54125,100,4750,0,8475
54743,925,31075,0,9925
05031,56075,475,0,63400
05893,23250,23500,0,138475
68307,7475,7550,0,52125
05604,67625,17550,0,110125
68820,8100,9375,0,13800
05887,16575,25,0,58000
54174,47850,19325,0,50125
68001,750,125,0,16275
68081,8275,10325,0,109200
05107,10450,0,0,26050
05543,17500,325,0,22050
05234,133750,900,50,50950
05134,1800,150,0,19625
68689,19750,250,0,85750
68276,1575,225,0,8200
68092,13250,1150,0,26425
68547,8525,5750,0,31325
05819,1600,0,0,12625
81001,5525,8500,0,507925
68705,10375,575,0,10025
05628,4975,1025,0,19575
81736,23675,2250,0,60025
81065,22325,4850,0,282500
68318,5650,4975,0,15150
05842,6200,350,0,17950
15223,104200,9975,0,15450
05475,109175,500,175,21275
05647,5800,0,0,11375
05138,15600,25,0,31675
68162,325,23775,0,16625
68895,4675,6650,0,28775
05113,6000,200,0,25175
05858,11250,450,0,42050
05038,7675,300,0,28875
05315,100,200,0,8075
68745,22200,3525,0,72150
68669,2825,800,0,22950
05284,85025,450,0,47950
05658,4725,125,0,13075
05310,3525,1275,0,34575
68207,1525,9525,0,21175
68418,0,13800,0,15075
27099,290075,1000,100,70125
68235,32400,200,0,64800
05686,2825,1000,0,84500
68573,7400,6125,0,67375
81300,51625,24825,0,95950
05873,149325,800,1275,27950
15180,9350,34750,0,29925
05150,5100,25,0,12275
05890,13350,500,0,76600
68051,50,3675,0,11900
27075,83000,75,125,14950
68160,275,2050,0,11400
05411,3650,775,0,19850
05086,11400,500,0,19475
05885,7450,425,0,41700
68296,7475,500,0,11100
68432,700,100,0,4850
68190,18000,3925,0,263750
68872,0,7775,0,2250
05004,13550,25,0,15075
68152,3300,4975,0,15750
05579,11225,5775,0,98550
68370,0,1850,0,2300
15332,10875,31725,0,46450
05306,2150,475,0,7650
68079,0,3850,0,5525
68266,0,1675,0,8750
68468,450,5100,0,13050
81220,4775,5225,0,569025
81794,145175,62025,25,337875
68684,250,1525,0,6225
05264,2950,1125,0,15425
68229,175,6700,0,13625
81591,2800,575,0,226500
05501,825,1050,0,10275
05042,5000,925,0,39050
68121,0,675,0,9850
68679,25,2575,0,12675
05425,3025,775,0,39325
68464,8450,675,0,41725
68344,8725,0,0,7850
05761,25,400,0,18625
68686,550,1025,0,5500
05847,182425,3275,225,81500
68147,0,7825,0,5075
05190,75,25,0,3925
68425,1525,3150,0,6525
15218,200,775,0,8950
05237,850,50,0,17775
05690,775,25,0,25675
68549,0,175,0,4050
68522,0,25,0,1825
68682,2900,300,0,11075
68502,6100,5225,0,26425
05670,5025,50,0,38775
68861,5000,25,0,31525
68385,14075,225,0,43800
68755,0,75,0,12075
05125,7675,100,0,14875
05079,725,0,0,21575
15248,375,1425,0,6300
05664,600,2550,0,18675
05656,175,50,0,15125
68720,13325,100,0,27925
68533,0,0,0,6375
15317,1475,125,0,5425
68855,50,50,0,8150
15673,900,900,0,10075
68176,7250,25,0,12900
15522,475,1025,0,2500
15810,2550,1400,0,3200
05142,6150,250,0,24850
05206,550,0,0,15125
05308,75,25,0,8375
15097,0,9625,0,8525
05212,75,25,0,6525
05088,1500,1075,0,12775
05240,425,150,0,21775
68524,0,425,0,8475
05044,1250,525,0,20700
05021,2250,0,0,11075
15244,0,10050,0,8125
05667,10225,0,0,27300
68209,25,25,0,5450
68498,75,50,0,5125
05001,6250,0,0,30425
05674,0,25,0,20750
68217,22225,3475,0,30125
68211,3800,0,0,6125
68397,12875,0,0,25400
68167,16825,100,0,34800
15753,3425,3475,0,7450
68322,0,75,0,6900
05541,650,0,0,14400
27001,273350,1250,275,79350
15403,325,8250,0,11475
68500,1050,0,0,23275
05649,36200,125,0,40950
05318,1850,0,0,14375
68245,2900,0,0,9175
99001,21800,355275,0,577400
68320,725,200,0,15375
05321,500,25,0,7625
05093,1725,750,0,23375
05347,1575,0,0,9875
15183,9675,20050,0,27225
15774,1600,10625,0,9350
68101,49275,150,0,115900
05585,2575,2075,0,50150
15572,10000,2675,0,133050
85125,14800,11575,0,485725
05440,0,0,0,11600
05059,0,500,0,12700
05615,375,125,0,21200
85136,7800,2025,0,5525
05313,1825,0,0,20425
05607,10475,25,0,16575
68013,50,0,0,4625
05360,0,0,0,2375
05266,775,0,0,4000
99524,10000,279000,0,1753475
05036,3025,25,0,5850
68264,17775,6100,0,19600
05380,2225,0,0,1525
68770,4850,0,0,31500
15368,0,6675,0,6825
68250,25250,100,0,11050
05209,1000,200,0,19125
05631,25,0,0,2075
05697,0,0,0,6525
15720,75,6625,0,7750
68673,0,0,0,4650
15839,75,5125,0,10300
05809,100,75,0,14600
05148,24975,350,0,17450
05660,25475,0,0,19325
15755,14550,18950,0,30725
05129,7625,0,0,7800
68179,650,100,0,9000
05642,21150,0,0,24075
85315,25550,1050,0,2250
68773,16475,75,0,20775
05197,7350,0,0,19325
85250,21000,33775,0,1201150
15686,0,0,0,7275
05030,1250,0,0,9075
15723,0,2425,0,3125
68327,0,0,0,3550
15537,700,3950,0,6600
05376,200,0,0,13375
27025,154550,225,0,57700
15757,375,7900,0,10025
05400,650,525,0,19125
15087,1725,3550,0,10250
15185,3950,0,0,9775
15664,0,0,0,10125
05591,1225,575,0,34125
85400,47925,325,0,62800
68298,9175,25,0,34825
05861,275,150,0,14100
27495,69425,75,25,15675
68077,0,0,0,3400
68377,19850,25,0,16550
05679,900,0,0,20100
68324,50,0,0,7225
27245,49125,525,75,12975
15162,225,2225,0,3075
15516,9000,9200,0,23875
15238,4725,8300,0,15350
05467,50,0,0,8025
05282,200,425,0,22300
15693,175,2825,0,4575
05652,29375,0,0,6550
15092,100,4350,0,8525
15816,775,0,0,7325
15469,1575,0,0,19875
05792,525,0,0,13675
15790,0,7300,0,13575
05101,13125,75,0,28250
68572,100,550,0,25450
05002,2175,100,0,49050
05756,46350,725,0,84625
68368,500,0,0,13150
15276,525,4400,0,5075
15507,24200,25,0,27350
05576,300,0,0,11550
05368,1575,0,0,16325
68271,7275,0,0,8550
68020,1800,0,0,17600
15215,100,2350,0,3975
15763,6825,10150,0,11450
15114,225,775,0,625
15550,16275,475,0,16950
05390,0,50,0,7225
15051,2675,2625,0,11250
25885,7325,25,0,86000
15296,650,2900,0,9475
85263,475,4500,600,73400
05353,25,0,0,4575
15533,17250,100,0,40200
15531,9450,25,50,18600
05789,6550,25,0,19075
05091,13750,25,0,9175
15293,0,3575,0,5600
15204,1475,10200,0,7150
15491,0,1500,0,3650
15806,0,6400,0,5275
25572,925,3050,0,53125
15696,0,1325,0,6075
15820,150,450,0,2825
15632,850,1650,0,26100
05034,34150,200,0,19875
05055,12275,50,0,11125
15681,5075,0,0,13575
15464,3925,10325,0,22250
15759,0,9100,0,11900
05856,225,0,0,8625
27413,45325,75,0,16150
17013,6950,0,0,43600
15832,675,0,0,2075
15466,0,3150,0,2525
15176,250,1900,0,11000
15106,550,25,0,4900
15837,50,12050,0,3075
85225,475,23925,3525,77700
15407,0,3675,0,7700
15272,0,6425,0,2725
15776,0,2125,0,8500
15476,225,2700,0,3650
05364,9300,0,0,14725
05483,14700,0,0,16050
15377,20725,5575,0,37675
15232,325,1025,0,2525
27073,99625,275,50,13325
15442,1300,0,0,15025
15580,2350,0,0,7275
15500,0,3925,0,1575
15047,20950,28625,0,41650
15362,0,3275,0,1300
15814,0,12500,0,3350
15762,0,300,0,2725
15001,25,8700,0,13700
15808,0,275,0,7100
15542,2750,15225,0,11475
15187,0,5825,0,425
15131,75,125,0,8750
15638,0,1850,0,4825
15676,350,3275,0,6875
05145,2400,0,0,5600
15480,1800,0,0,15400
15226,0,2750,0,1875
17513,400,0,0,28650
17867,7325,25,0,45725
25745,250,1500,0,9000
15600,1175,1425,0,18500
27077,265300,450,100,53125
15224,25,875,0,2500
85325,2850,11550,975,310800
15822,3725,10000,0,4725
85001,4850,10900,500,237850
25148,675,125,0,58925
85430,8475,11100,150,287075
15646,575,5275,0,10800
99624,5150,31125,0,399950
17541,23800,300,0,33575
17614,18275,0,0,17325
15740,325,7100,0,7525
15401,550,0,0,3975
15109,875,0,0,8050
17442,0,0,0,4050
17777,0,0,0,11300
15212,2825,0,0,14850
15764,0,1050,0,3625
25779,175,700,0,10750
66456,44275,150,0,12725
25317,150,5175,0,12750
25288,0,675,0,6800
15879,200,1025,0,4800
17653,2125,75,0,35700
99773,3801425,705325,0,2064650
25154,1275,5400,0,24250
25518,4500,0,0,12775
15621,4150,475,0,13975
15104,0,100,0,5750
17388,0,0,0,9125
25394,1050,0,0,20025
27135,38500,350,0,12750
15518,10525,475,0,16375
15861,25,1550,0,16900
25320,775,6100,0,72525
25653,2500,50,0,24050
25823,1525,0,0,14025
15599,2100,325,0,11575
15189,300,550,0,4475
66572,78850,2125,300,12550
15367,0,125,0,4675
66594,225,50,0,14725
15494,0,1525,0,2525
66318,2000,0,0,8225
27787,21400,175,50,10825
17272,100,0,0,20225
25843,225,1850,0,9125
85010,3575,8300,350,132275
25407,50,975,0,13700
15804,50,500,0,10800
85279,4450,0,0,13700
85015,17600,50,0,15500
15835,275,1100,0,7800
15897,9200,1325,0,15850
17050,850,0,0,13300
17446,9775,100,0,23325
25871,225,0,0,7375
17444,1150,0,0,7175
25873,1225,1450,0,17375
17433,2775,0,0,14600
25258,800,0,0,11250
73443,475,125,0,30000
73349,2425,1225,0,25975
25224,25,1000,0,8300
17042,0,50,0,19800
73283,175,0,0,22900
15660,1375,25,0,9125
17486,5375,100,25,35500
25398,475,0,0,13150
25513,1725,250,0,37525
25781,325,125,0,5475
66088,7300,25,0,10400
15172,250,0,0,14825
15090,150,0,0,6100
15842,2775,725,0,12000
25793,2225,1975,0,17525
25851,0,0,0,8925
27205,46375,575,25,7875
66045,14975,0,0,10850
25183,2400,3025,0,26800
27361,136850,300,0,50925
25772,0,4975,0,13900
15455,9150,100,0,15600
25489,350,0,0,7250
25862,200,0,0,15250
15514,7250,0,0,28400
85230,11875,25575,0,440550
17616,0,50,100,12875
15511,425,0,0,5975
15299,2375,125,0,17850
73270,625,0,0,15750
25200,2050,1050,0,9775
17001,6325,175,0,38450
73347,6400,1550,0,23125
85410,14075,22625,0,209025
17665,0,300,1050,7325
25899,2050,1425,0,15375
25592,125,0,0,7625
73520,275,0,0,9325
25486,550,2500,0,7025
15380,100,0,0,6175
17524,75,0,0,9725
17877,75,0,100,10450
25426,5825,2900,0,13600
73055,800,3275,1825,39975
25807,75,50,0,6325
73152,2150,1200,0,16350
66687,9300,0,75,11950
25777,625,75,0,12300
25491,50,0,0,6075
15135,4425,0,0,26850
15798,0,0,0,3725
25875,0,25,0,14775
27491,91750,1600,0,13350
25736,400,1000,0,12950
25769,1250,350,0,19800
17088,0,675,2975,7975
17174,0,0,0,12700
85139,3475,41050,100,344100
66383,4750,0,0,2625
25402,1100,0,0,15175
15322,0,25,0,3800
66440,50,0,75,16425
17873,12050,3250,25,29075
25436,1525,50,0,8700
73870,3075,1700,0,21950
15425,3275,0,0,15525
15778,0,0,0,3375
25295,0,875,0,3475
25718,575,0,0,9475
25658,1425,25,0,11050
85162,2325,4900,0,65325
25817,75,650,0,6000
66075,75,50,875,14000
25168,50,525,0,17075
15761,1900,0,0,6100
25785,950,500,0,5975
27660,40775,175,0,12525
15022,1825,0,0,2950
25326,1050,1250,0,11850
76243,16200,50,0,10925
15325,425,0,0,6800
85300,1550,1325,0,32575
25126,600,350,0,4050
25662,800,1825,175,28925
66682,17850,5825,1125,26500
25867,200,0,0,7575
25758,1450,1500,0,9150
15667,975,0,0,46875
73411,1325,0,0,33975
73408,300,775,1025,28950
25019,525,0,0,6275
25297,6100,1275,0,28300
25328,25,0,0,6300
15690,8550,0,0,19700
73030,0,3875,2025,17225
66400,0,0,2300,850
25322,6400,7750,0,18525
25260,75,450,0,6500
15236,3650,25,0,7250
25175,1075,725,0,6375
73461,1450,12075,0,14875
66001,9150,3150,27400,25875
25799,225,3875,0,6075
25095,50,0,0,5175
25269,1650,525,25,14075
66170,200,50,425,6400
76041,3400,0,1175,27625
50568,101850,368525,50,1216700
25430,250,2350,25,9525
76246,12375,0,0,2200
25214,600,875,0,3875
25086,575,3850,700,16125
25040,150,200,25,11625
11001,10700,76000,0,79425
25372,10050,3475,0,20200
76147,0,325,25350,10000
27745,121900,625,0,5600
25377,6900,2150,0,26100
76054,2550,450,0,16425
25898,50,75,125,5325
73861,50,2125,2900,21850
25596,275,0,0,12850
73686,550,8750,0,18525
25286,0,1325,0,5675
25293,22700,75,0,19625
25299,1850,0,0,8475
25099,1600,650,25,5300
25839,8650,0,0,30100
25580,650,0,0,18125
25123,25,25,0,6050
76845,0,0,2275,4450
25797,1075,25,175,6975
25530,1250,1975,75,74800
25473,50,3200,0,6250
73043,14525,11000,0,28700
76863,26850,650,275,17325
63272,600,0,2500,11275
85440,6550,15050,3725,65075
63690,13200,2400,5400,18550
76823,350,200,475,18325
73026,75,4650,300,29650
25386,25,325,25,15350
76020,0,0,600,8500
25279,7700,9800,0,30400
50110,2575,7700,0,32475
63190,0,0,1775,4575
73001,26025,2475,1625,86525
25181,2350,2400,0,16800
25645,2325,425,50,6300
25368,150,1800,0,20550
25438,33275,325,0,92100
63594,0,0,75,8225
25754,1750,3150,50,14075
25035,0,250,0,11775
73547,0,6700,1200,20375
25599,0,500,0,10225
76497,0,25,10175,4725
25245,3250,75,0,8650
25815,25,8800,0,17625
25324,25,2075,200,12225
73124,17850,125,25,30325
76400,50,25,1975,10475
63470,0,50,500,11400
63001,0,25,1075,10350
76250,18800,100,75,13975
76403,0,0,17250,13900
25841,1075,1750,0,8650
25312,1000,625,300,4250
63130,2475,150,3875,14400
27250,364775,125,0,17675
25740,1225,1950,75,7525
50686,9775,2300,0,8425
76622,4275,100,1325,21950
63401,25,0,5000,4325
25878,3550,0,25,16450
25743,2150,650,175,14525
73200,50,4075,1825,38750
76895,50,2400,22750,10600
25178,1825,2900,0,7100
76736,21600,5275,11600,53875
50245,10525,225,0,9100
25151,225,675,0,10900
25483,0,1275,0,7825
50124,2125,19900,1250,58075
76100,40550,500,425,28475
25307,0,2150,275,8275
76122,750,150,3500,8875
63212,1275,100,25,6375
63111,0,0,1300,2700
50606,4625,850,550,51175
25845,925,4850,0,5925
50573,1875,293350,625,264350
25001,0,4075,0,3550
25535,2700,3500,100,8450
25290,2850,3050,50,25100
73624,25150,2950,0,65950
25594,4800,50,0,15475
25805,975,25,0,8275
63548,3275,0,600,15625
25612,0,5400,400,8975
25281,4375,400,0,6950
25488,500,1350,0,18900
63302,4000,0,125,16500
76113,325,2225,9575,25150
73622,24875,2975,0,39675
73678,25,4825,150,37925
50001,10775,6425,6250,113925
25339,16575,22000,0,22325
50226,125,2375,550,35025
73275,0,1325,4400,3450
25053,4250,1850,0,12500
73854,0,500,0,18675
76828,9300,150,50,14550
73449,700,1200,0,14825
73352,4700,775,100,17550
25335,12175,1525,0,7600
73770,0,3975,1200,9475
76109,610400,775,200,41125
25524,1675,50,25,8325
73148,50,775,0,16650
76036,2350,975,5675,12875
73268,0,225,15975,6525
73319,0,18625,6025,28525
50006,33950,5500,0,58800
25649,5650,5725,175,7700
76616,11750,400,225,11875
76834,15625,2525,8800,34400
76670,1750,3700,10550,14225
73226,4100,200,0,48575
76126,73300,575,100,9250
73504,5900,8450,525,78225
25506,5875,575,50,7075
73675,9200,75,0,27325
76890,4500,1075,575,25775
50318,30275,21650,0,24900
25120,22875,12850,75,10225
76111,22425,10050,4525,60950
94001,1352825,40675,0,42025
73168,50525,22100,0,148000
73585,450,8150,5350,29675
50223,86225,39150,0,44050
50680,7400,4875,175,132075
73873,26775,2325,725,24850
73671,0,4000,2375,5650
73217,25,15025,250,45950
50150,525,1600,0,53975
76233,44100,4975,925,30075
50689,7375,20075,25,626225
76606,2175,1750,575,9225
76869,1800,1600,550,13200
76318,800,4600,6025,7575
73563,125,4325,900,29550
76306,7550,1650,2600,11450
41206,73850,4175,0,84400
76377,975,1950,1350,16400
76248,7800,12500,7275,23525
73236,3475,4400,0,57550
94886,244625,12150,0,14375
76520,14950,13500,30975,44450
73616,74525,23550,0,65975
50270,0,50,0,10700
94343,1142925,725,0,2050
73483,0,19550,750,75075
50370,511175,15725,0,104875
50400,20950,6925,0,69550
50251,16025,475,0,55500
76892,2975,225,150,12400
73067,3150,7600,0,106950
50313,0,1250,300,21675
76001,15800,375,3950,30350
50330,124050,6875,0,81775
50287,25,10025,900,64750
73024,0,7775,0,41450
76563,10675,7300,4350,20750
50577,3550,6650,25,198775
76130,0,3025,20000,3250
50325,563475,31300,0,653950
41872,0,31425,850,32750
41016,25,15125,0,53725
76275,9650,1800,14825,17175
73555,80650,8500,0,49850
76364,21725,275,13125,33375
50683,16925,1200,0,65525
19573,0,0,9750,350
19455,3125,450,7975,3650
41078,1175,5025,0,33975
19513,0,0,11275,0
19418,236150,250,25,4375
41001,24025,20225,25,103275
19142,250,0,29700,15275
19212,6125,2525,10675,11850
50711,300375,8375,0,142400
41799,7000,14625,75,43825
19698,1500,0,26800,14175
50590,164075,11700,0,231275
19110,5450,525,11650,38425
19821,8825,2875,3050,30875
94884,1188400,75,0,50
41676,31875,0,0,15900
41524,375,6925,175,60800
19780,6475,0,0,15875
19517,50325,4775,175,78175
41801,34350,1100,0,33075
19364,6000,75,750,21975
19137,175,0,3450,40575
19809,168200,175,0,6675
18753,1053025,49050,0,703650
19473,9350,100,25,30225
41357,36850,175,0,21400
41615,15650,2275,100,34100
95001,1993950,46750,0,384550
19256,207300,2500,12425,89275
50450,17550,5850,0,68650
19548,75,0,25,14250
19743,7125,600,4175,52675
19130,15150,100,225,54075
41483,20500,100,0,23325
41132,1275,2925,625,33800
19318,212600,625,175,11725
41885,0,1650,25,19050
41020,42350,75,0,41900
41797,675,775,850,49300
52696,114700,100,0,20150
19355,42375,1825,400,33200
50350,435850,60375,0,607350
52250,131300,175,50,44275
41349,300,1625,0,15600
19824,5300,2050,6900,42375
52473,32575,0,0,8300
52390,22875,25,0,19650
19001,3125,0,1050,44375
41306,14300,1250,0,54575
41396,50850,2950,0,69425
94883,314500,0,0,150
52490,43475,50,0,14300
19807,0,25,5175,25150
41518,75,0,0,18175
52520,36600,25,0,9225
19760,7000,100,275,39775
19585,24600,575,7750,29175
19050,24400,250,0,15900
41013,175,1225,0,23625
18592,80075,3750,0,189925
19532,10525,2475,34050,28875
94887,952900,0,0,350
41548,1850,325,0,20025
19622,0,0,8450,8450
41298,15550,1900,0,36750
52621,86025,300,0,32825
19392,0,900,7875,20100
18247,55575,1875,0,116350
95025,801325,16725,0,55800
41378,22525,0,0,8050
19075,10650,1275,1450,29325
41791,7450,375,0,31050
52427,318125,50,25,40525
41503,8325,0,0,17550
52405,32675,1275,150,22300
19397,5300,300,4125,41300
18001,106925,1125,200,93925
41660,23650,0,0,15775
41319,12225,0,0,32525
41668,111550,675,0,35100
41026,25,600,0,16175
41359,18700,0,0,27575
52835,105925,1975,0,171275
19100,7600,1625,31400,42275
41244,125,0,0,9475
97777,635100,3575,0,0
41770,2950,50,0,27975
19693,10675,350,4525,35475
41807,1725,0,0,18800
19022,1375,75,5750,20350
95015,1140125,3975,0,5850
19450,0,8100,42725,20800
41551,20350,0,0,50775
52540,9600,700,0,24125
19701,282325,750,0,22650
52256,11475,1575,50,12625
41006,40625,75,0,25200
18256,7650,175,0,64150
95200,1097750,2275,0,16350
41530,20750,175,0,11075
18410,3100,1100,0,85250
52233,7750,600,0,13550
52079,211400,475,0,29275
18094,43900,250,0,49500
19290,25,25,50,2675
52418,25500,425,25,20025
52693,25,0,0,8800
97161,721875,11000,0,850
52786,0,5100,0,18975
52203,0,0,0,4525
52399,25,1225,100,11325
52687,200,1450,50,23000
94885,88950,0,0,0
97001,1346075,650,0,975
52378,13375,175,0,18275
52083,0,0,0,2750
18479,2475,75,0,19750
52385,12950,50,0,5600
52694,50,0,0,4700
52685,400,0,0,4675
52019,0,100,0,7075
52051,0,300,0,6425
52678,23875,50,0,18775
19533,81425,4925,0,36675
52260,0,1100,0,15275
18610,60625,775,25,22200
52240,0,1875,0,6525
52258,37100,1050,0,32125
52411,75,100,0,9350
52612,173375,1200,25,30700
52110,9225,6550,0,37125
52699,30825,25,0,21675
52381,175,0,0,13950
18150,558750,35900,0,289725
86001,80575,650,0,29500
52683,175,0,0,11600
18860,25,1025,0,77200
18460,5650,950,0,112800
18029,100,900,0,39750
52001,70175,2525,75,62450
52565,100,0,0,7550
52435,30250,175,0,23950
52036,0,0,0,6575
86755,34975,150,0,10525
52838,475,250,0,18825
52207,525,75,0,9650
86749,2550,100,0,6075
52320,0,0,0,12175
18205,4275,3125,0,40075
52885,2850,300,0,7050
86219,5725,350,0,5100
18756,4756000,33650,0,178525
52788,1700,500,0,13400
86760,48950,350,0,5425
52354,0,125,100,7825
52720,1175,425,0,12200
52287,29075,550,0,17900
18785,12275,4325,0,46175
52227,37575,6425,0,34400
52506,25,0,100,7675
86885,64775,525,0,32375
97889,427925,75,0,1250
52317,375,275,0,11550
86571,306425,4575,0,81175
52352,175,125,0,9500
52585,0,0,0,15350
52323,500,100,0,4125
86320,104850,2375,0,72500
52022,0,0,0,5525
52210,225,150,0,4850
