MPIOS,Forest,Grasslands,Croplands,Other
13042,9275,475,0,11550
54261,8325,1400,1675,40400
54003,21500,30850,0,103800
05495,5675,10425,50,33825
54109,8975,125,0,14725
23466,54725,3650,0,174850
05250,129475,9700,25,57425
13744,10900,19400,0,151325
23350,225,475,0,30350
68575,5125,27150,100,139925
13688,178050,1050,0,74350
20770,1225,11525,225,71475
54871,6375,4325,0,28150
05045,10100,10525,0,37875
05154,7300,4775,0,122425
20710,11875,2050,50,62325
54418,3650,0,0,7250
54313,3350,0,0,13225
05120,49700,5275,25,152350
23580,65050,3575,0,72525
54680,1500,0,0,13825
54673,3450,825,525,10825
27615,525875,15175,0,68850
05147,775,9725,0,14600
54660,30075,275,0,17850
54874,2200,750,25,8050
54128,15825,425,0,56625
54239,7275,0,0,11400
54405,975,125,0,6575
54385,3050,3025,250,47950
05172,13050,9900,0,51525
05790,90750,975,0,86100
54099,10475,0,0,8125
68615,10850,3725,0,95075
54051,24425,1900,0,25025
05895,45525,6775,25,51500
68655,14600,4000,0,100200
54172,6550,0,0,11925
54599,2400,0,0,4350
68780,2700,25,0,14075
54223,18350,5875,0,15875
68255,14950,0,0,24525
54520,1900,350,0,15000
54347,5600,0,0,3050
13670,92650,900,0,22325
68132,3400,500,0,8525
27372,127275,25,0,11950
05736,75700,6900,0,41150
68867,3125,1900,0,11275
54820,81825,425,0,63100
68444,13950,0,0,14825
13160,71300,3750,0,35225
54518,1950,3750,0,23475
05040,77275,250,0,65975
05854,11350,375,0,42400
05361,145625,425,0,70225
68406,9400,2050,0,42625
54377,10200,1500,0,13525
54480,75,7225,0,7075
68169,2075,50,0,8525
54125,150,5125,0,8050
54743,1075,32000,0,8850
05031,57950,375,0,61625
05893,23300,19125,0,142800
68307,9600,9650,0,47900
05604,54025,20650,0,120625
68820,8025,9550,0,13700
05887,19100,175,0,55325
54174,46525,19625,0,51150
68001,1075,725,0,15350
68081,10775,8375,0,108650
05107,10700,175,0,25625
05543,18925,350,0,20600
05234,138650,700,0,46300
05134,2200,150,0,19225
68689,25425,150,0,80175
68276,1775,300,0,7925
68092,14125,1375,0,25325
68547,8475,7050,0,30075
05819,2725,0,0,11500
81001,8750,14525,25,498650
68705,10950,700,0,9325
05628,5200,1325,0,19050
81736,23100,1375,0,61475
81065,19250,6400,0,284025
68318,6100,3975,0,15700
05842,6450,125,0,17925
15223,102250,8875,0,18500
05475,112475,650,150,17850
05647,5400,25,0,11750
05138,16450,25,0,30825
68162,225,25725,0,14775
68895,6350,8025,0,25725
05113,6400,650,0,24325
05858,16150,100,0,37500
05038,6000,350,0,30500
05315,525,0,0,7850
68745,24225,2900,0,70750
68669,3025,850,0,22700
05284,88875,175,0,44375
05658,4225,200,0,13500
05310,4200,600,0,34575
68207,1450,10725,0,20050
68418,0,13800,0,15075
27099,307500,575,75,53150
68235,36275,150,0,60975
05686,2175,4350,0,81800
68573,8875,3425,0,68600
81300,49475,17200,0,105725
05873,156875,600,1200,20675
15180,9275,35475,0,29275
05150,4650,0,0,12750
05890,17025,100,0,73325
68051,25,3825,0,11775
27075,82950,50,50,15100
68160,400,2675,0,10650
05411,3875,1150,0,19250
05086,11050,1650,0,18675
05885,10300,200,0,39075
68296,7575,200,0,11300
68432,750,125,0,4775
68190,22900,5025,0,257750
68872,0,8350,0,1675
05004,14750,0,0,13900
68152,3100,4925,0,16000
05579,13950,5375,0,96225
68370,0,1900,0,2250
15332,10825,28450,0,49775
05306,2300,550,0,7425
68079,0,4025,0,5350
68266,0,1600,0,8825
68468,450,5700,0,12450
81220,6325,8875,0,563825
81794,141850,75250,125,327875
68684,75,1650,0,6275
05264,2575,3850,0,13075
68229,125,6600,0,13775
81591,3825,975,0,225075
05501,925,1500,0,9725
05042,4950,1200,0,38825
68121,0,475,0,10050
68679,0,2500,0,12775
05425,2975,650,0,39500
68464,9225,550,0,41075
68344,8650,0,0,7925
05761,300,625,75,18050
68686,525,1125,0,5425
05847,190150,2725,200,74350
68147,0,8000,0,4900
05190,150,0,0,3875
68425,1525,2900,0,6775
15218,225,975,0,8725
05237,800,500,0,17375
05690,1100,0,0,25375
68549,25,175,0,4025
68522,0,25,0,1825
68682,2975,225,0,11075
68502,5875,5075,0,26800
05670,8300,50,0,35500
68861,5250,0,0,31300
68385,16775,50,0,41275
68755,25,75,0,12050
05125,7625,50,0,14975
05079,850,25,0,21425
15248,350,1375,0,6375
05664,550,5450,0,15825
05656,500,50,0,14800
68720,13000,0,0,28350
68533,0,0,0,6375
15317,1375,250,0,5400
68855,100,50,0,8100
15673,875,1000,0,10000
68176,7250,0,0,12925
15522,550,950,0,2500
15810,2575,1275,0,3300
05142,10000,25,0,21225
05206,525,0,0,15150
05308,50,0,0,8425
15097,0,9325,0,8825
05212,75,75,0,6475
05088,1600,1575,0,12175
05240,950,575,0,20825
68524,0,175,0,8725
05044,1150,300,0,21025
05021,2825,0,0,10500
15244,0,11075,0,7100
05667,11650,25,0,25850
68209,50,0,0,5450
68498,75,25,0,5150
05001,6525,75,0,30075
05674,25,0,0,20750
68217,22275,3475,0,30075
68211,3825,0,0,6100
68397,12475,0,0,25800
68167,17825,0,0,33900
15753,3075,2725,0,8550
68322,0,25,0,6950
05541,400,75,0,14575
27001,289650,675,75,63825
15403,225,8150,0,11675
68500,1100,0,0,23225
05649,35375,75,0,41825
05318,1700,0,0,14525
68245,2900,0,0,9175
99001,24050,400750,0,529675
68320,800,200,0,15300
05321,375,25,0,7750
05093,2525,375,0,22950
05347,2275,0,0,9175
15183,9775,19350,25,27800
15774,1525,9775,0,10275
68101,52050,275,0,113000
05585,3075,1700,0,50025
15572,11350,5325,50,129000
85125,18125,14000,0,479975
05440,0,0,0,11600
05059,125,900,0,12175
05615,475,75,0,21150
85136,7500,2100,0,5750
05313,1525,0,0,20725
05607,11025,0,0,16050
68013,50,0,0,4625
05360,0,0,0,2375
05266,875,0,0,3900
99524,12575,667500,0,1362400
05036,3075,25,0,5800
68264,18000,5775,0,19700
05380,2350,0,0,1400
68770,5825,0,0,30525
15368,0,6800,0,6700
68250,25300,25,0,11075
05209,1050,200,0,19075
05631,100,0,0,2000
05697,25,0,0,6500
15720,75,5600,0,8775
68673,0,50,0,4600
15839,50,4550,0,10900
05809,225,150,0,14400
05148,24700,1150,0,16925
05660,24950,0,0,19850
15755,14900,16375,0,32950
05129,6625,0,0,8800
68179,775,0,0,8975
05642,23000,0,0,22225
85315,25425,800,0,2625
68773,17000,75,0,20250
05197,7450,0,0,19225
85250,24975,69500,150,1161300
15686,0,0,0,7275
05030,1500,0,0,8825
15723,75,2125,0,3350
68327,0,25,0,3525
15537,550,2950,0,7750
05376,200,125,0,13250
27025,171025,350,0,41100
15757,500,7325,0,10475
05400,1050,1775,0,17475
15087,1675,3400,0,10450
15185,3800,0,0,9925
15664,50,0,0,10075
05591,1350,775,0,33800
85400,47225,675,0,63150
68298,9350,25,0,34650
05861,625,300,0,13600
27495,70400,0,25,14775
68077,0,0,0,3400
68377,21425,0,0,15000
05679,1275,0,0,19725
68324,100,0,0,7175
27245,53125,250,50,9275
15162,225,2100,0,3200
15516,9150,9700,0,23225
15238,4625,8000,0,15750
05467,125,0,0,7950
05282,225,475,0,22225
15693,225,2700,0,4650
05652,30100,0,0,5825
15092,25,3925,0,9025
15816,750,0,0,7350
15469,1675,0,0,19775
05792,1200,0,0,13000
15790,0,7375,0,13500
05101,14525,25,0,26900
68572,150,325,0,25625
05002,3050,50,0,48225
05756,48950,650,0,82100
68368,1000,0,0,12650
15276,575,3775,0,5650
15507,26400,50,0,25125
05576,650,0,0,11200
05368,3500,0,0,14400
68271,6850,0,0,8975
68020,2400,0,0,17000
15215,25,1775,0,4625
15763,6525,9375,0,12525
15114,225,675,0,725
15550,16175,100,0,17425
05390,0,25,0,7250
15051,2725,2275,0,11550
25885,12275,150,0,80925
15296,775,2525,0,9725
85263,550,6850,800,70775
05353,50,0,0,4550
15533,16400,225,0,40925
15531,10200,25,0,17900
05789,7175,0,0,18475
05091,13325,0,0,9625
15293,0,3100,0,6075
15204,1375,9650,0,7800
15491,0,2400,0,2750
15806,0,6125,0,5550
25572,1250,4050,75,51725
15696,0,875,0,6525
15820,75,450,0,2900
15632,1000,1875,0,25725
05034,34425,350,0,19450
05055,12300,25,0,11125
15681,6575,50,0,12025
15464,4000,10075,0,22425
15759,0,9275,0,11725
05856,425,0,0,8425
27413,45675,200,0,15675
17013,7650,0,0,42900
15832,1050,0,0,1700
15466,0,3175,0,2500
15176,225,2575,0,10350
15106,500,0,0,4975
15837,0,12425,0,2750
85225,350,24925,5550,74800
15407,0,3500,0,7875
15272,0,6900,0,2250
15776,0,2250,0,8375
15476,150,3200,0,3225
05364,10200,0,0,13825
05483,14850,0,0,15900
15377,21725,4825,0,37425
15232,300,1025,0,2550
27073,101950,175,50,11100
15442,3225,0,0,13100
15580,2750,0,0,6875
15500,0,4525,0,975
15047,22375,25425,0,43425
15362,0,3575,0,1000
15814,0,13250,0,2600
15762,0,550,0,2475
15001,50,10275,0,12100
15808,0,375,0,7000
15542,3675,14650,0,11125
15187,0,6125,0,125
15131,200,100,0,8650
15638,0,1850,0,4825
15676,175,5475,0,4850
05145,2300,0,0,5700
15480,4075,0,0,13125
15226,25,2550,0,2050
17513,475,0,0,28575
17867,11225,0,0,41850
25745,175,1700,0,8875
15600,1050,1500,0,18550
27077,255925,525,25,62500
15224,0,925,0,2475
85325,4525,20800,1975,298875
15822,4025,9575,0,4850
85001,4900,17550,450,231200
25148,2100,25,0,57600
85430,9600,25525,575,271100
15646,750,3500,0,12400
99624,6025,101175,0,329025
17541,26100,150,0,31425
17614,17950,0,0,17650
15740,825,7550,0,6575
15401,1275,0,0,3250
15109,1350,25,0,7550
17442,50,0,0,4000
17777,0,0,0,11300
15212,3275,50,0,14350
15764,0,1325,0,3350
25779,100,975,0,10550
66456,46100,50,0,11000
25317,275,5800,0,12000
25288,0,775,0,6700
15879,300,750,0,4975
17653,2575,125,0,35200
99773,3820175,1035075,0,1716150
25154,1275,2725,0,26925
25518,7800,0,0,9475
15621,5050,200,0,13350
15104,0,325,0,5525
17388,0,0,0,9125
25394,2250,0,0,18825
27135,33150,825,0,17625
15518,11075,225,0,16075
15861,125,2400,0,15950
25320,975,6350,425,71650
25653,2750,100,0,23750
25823,3875,0,0,11675
15599,2275,550,0,11175
15189,625,400,0,4300
66572,81100,825,200,11700
15367,0,300,0,4500
66594,450,25,0,14525
15494,0,1775,0,2275
66318,2475,0,0,7750
27787,19350,175,25,12900
17272,50,0,0,20275
25843,75,2275,0,8850
85010,4125,9125,125,131125
25407,25,1600,0,13100
15804,50,725,0,10575
85279,4525,0,0,13625
85015,18475,25,0,14650
15835,400,1475,0,7300
15897,9600,650,0,16125
17050,1500,0,0,12650
17446,9775,75,0,23350
25871,225,0,0,7375
17444,925,0,0,7400
25873,1600,1250,0,17200
17433,3900,0,0,13475
25258,1650,0,0,10400
73443,850,0,0,29750
73349,5150,1000,0,23475
25224,0,850,0,8475
17042,100,100,0,19650
73283,900,0,0,22175
15660,1400,0,0,9125
17486,6575,125,25,34275
25398,675,0,0,12950
25513,2200,50,0,37250
25781,100,125,0,5700
66088,7675,25,0,10025
15172,350,25,0,14700
15090,150,0,0,6100
15842,3725,375,0,11400
25793,2600,675,0,18450
25851,25,0,0,8900
27205,43900,650,0,10300
66045,14450,0,0,11375
25183,2450,2900,25,26850
27361,138275,475,0,49325
25772,50,6075,0,12750
15455,9325,0,0,15525
25489,450,0,0,7150
25862,750,25,0,14675
15514,7275,0,0,28375
85230,18150,46400,25,413425
17616,25,0,75,12925
15511,425,0,0,5975
15299,2450,0,0,17900
73270,1000,0,0,15375
25200,2275,1100,0,9500
17001,6025,200,0,38725
73347,6650,1225,0,23200
85410,16900,34150,50,194625
17665,175,450,925,7125
25899,2000,1975,0,14875
25592,150,0,0,7600
73520,350,0,0,9250
25486,400,2775,0,6900
15380,200,0,0,6075
17524,225,0,0,9575
17877,350,0,175,10100
25426,6100,2225,0,14000
73055,1375,3275,1675,39550
25807,100,0,0,6350
73152,2075,975,0,16650
66687,9350,25,50,11900
25777,950,0,0,12050
25491,50,0,0,6075
15135,4900,0,0,26375
15798,0,0,0,3725
25875,25,0,0,14775
27491,87050,1200,0,18450
25736,250,1275,0,12825
25769,975,150,0,20275
17088,150,825,2625,8025
17174,0,0,0,12700
85139,11725,72500,450,304050
66383,4975,25,0,2375
25402,1425,50,0,14800
15322,0,25,0,3800
66440,300,0,100,16150
17873,14750,2400,0,27250
25436,2025,0,0,8250
73870,3350,1975,0,21400
15425,3475,125,0,15200
15778,0,25,0,3350
25295,0,1225,0,3125
25718,800,0,0,9250
25658,1550,50,0,10900
85162,3125,6525,0,62900
25817,100,1125,0,5500
66075,475,100,675,13750
25168,225,950,100,16375
15761,2075,0,0,5925
25785,875,800,0,5750
27660,41075,275,0,12125
15022,1825,0,0,2950
25326,875,1775,0,11500
76243,15975,50,0,11150
15325,650,25,0,6550
85300,1950,1775,0,31725
25126,450,550,25,3975
25662,675,2000,775,28275
66682,21450,4025,475,25350
25867,250,0,0,7525
25758,1100,2275,0,8725
15667,1225,0,0,46625
73411,2250,225,0,32825
73408,800,525,2425,27300
25019,350,75,0,6375
25297,5350,625,0,29700
25328,50,50,0,6225
15690,9175,0,0,19075
73030,0,3350,3525,16250
66400,0,0,2275,875
25322,6400,7125,0,19150
25260,25,550,0,6450
15236,3500,0,0,7425
25175,775,1225,0,6175
73461,1325,12275,0,14800
66001,10200,3100,24350,27925
25799,175,4450,0,5550
25095,50,25,0,5150
25269,1200,550,25,14500
66170,275,0,375,6425
76041,3850,50,1025,27275
50568,109900,519100,150,1057975
25430,50,3225,50,8825
76246,12875,50,0,1650
25214,500,800,0,4050
25086,1025,3625,1025,15575
25040,0,200,0,11800
11001,10950,74075,0,81100
25372,10075,3225,0,20425
76147,0,125,24350,11200
27745,123900,325,0,3900
25377,6825,1700,0,26625
76054,3075,0,0,16350
25898,300,50,0,5225
73861,475,1500,3675,21275
25596,225,25,0,12875
73686,475,9475,0,17875
25286,0,1650,0,5350
25293,22550,50,0,19800
25299,2325,0,0,8000
25099,1850,425,0,5300
25839,9650,25,0,29075
25580,650,0,0,18125
25123,0,75,0,6025
76845,0,0,1400,5325
25797,650,25,0,7575
25530,3475,2150,25,72450
25473,100,3200,0,6200
73043,14325,10725,0,29175
76863,28550,250,75,16225
63272,650,150,2125,11450
85440,7025,17300,2275,63800
63690,12700,2575,3700,20575
76823,375,125,175,18675
73026,375,3600,275,30425
25386,25,400,0,15300
76020,0,0,250,8850
25279,7800,8525,0,31575
50110,5050,7250,25,30425
63190,0,25,1425,4900
73001,26525,1100,3200,85825
25181,2300,2000,0,17250
25645,1875,200,0,7025
25368,75,1425,0,21000
25438,34450,450,0,90800
63594,0,75,0,8225
25754,1475,2000,0,15550
25035,25,375,0,11625
73547,25,5575,2400,20275
25599,25,250,0,10450
76497,25,50,10150,4700
25245,1425,25,0,10525
25815,125,6600,0,19725
25324,25,2275,450,11775
73124,17875,50,25,30375
76400,100,0,2275,10150
63470,0,450,250,11250
63001,0,75,1100,10275
76250,19075,0,0,13875
76403,25,0,16050,15075
25841,1175,1450,0,8850
25312,1025,325,25,4800
63130,3675,25,2625,14575
27250,360575,50,0,21950
25740,1425,900,0,8450
50686,9175,850,0,10475
76622,5600,250,1525,20275
63401,50,200,3725,5375
25878,1125,200,0,18700
25743,1550,75,0,15875
73200,100,3050,2275,39275
76895,25,5300,19525,10950
25178,1750,2650,0,7425
76736,25050,4775,9200,53325
50245,10325,125,0,9400
25151,225,925,0,10650
25483,50,1000,0,8050
50124,6425,18900,825,55200
76100,44775,425,225,24525
25307,0,1600,75,9025
76122,1350,0,2650,9275
63212,1925,0,0,5850
63111,0,25,1050,2925
50606,5150,725,675,50650
25845,1075,4575,0,6050
50573,3825,296700,1125,258550
25001,0,2875,0,4750
25535,2800,2950,0,9000
25290,3650,2225,25,25150
73624,25600,1950,0,66500
25594,4600,50,0,15675
25805,825,0,25,8425
63548,6300,0,325,12875
25612,0,4225,325,10225
25281,4525,150,0,7050
25488,875,1275,0,18600
63302,5200,25,75,15325
76113,400,3600,9725,23550
73622,23600,950,0,42975
73678,50,3725,600,38550
50001,12050,3500,3525,118300
25339,17100,20975,0,22825
50226,475,3325,200,34075
73275,0,1200,3650,4325
25053,4050,1875,0,12675
73854,25,450,50,18650
76828,9700,275,50,14025
73449,850,850,0,15025
73352,5175,475,0,17475
25335,12275,1500,0,7525
73770,0,3700,1775,9175
76109,610125,875,25,41475
25524,1875,0,0,8200
73148,300,175,0,17000
76036,3450,1450,5600,11375
73268,0,450,17200,5075
73319,0,16425,6825,29925
50006,33650,5550,0,59050
25649,6000,5625,175,7450
76616,12825,325,150,10950
76834,18050,2850,8525,31925
76670,1825,5350,9450,13600
73226,4250,475,0,48150
76126,71325,650,50,11200
73504,7100,7750,1100,77150
25506,6425,525,25,6600
73675,9375,25,0,27200
76890,4050,975,125,26775
50318,29950,20550,0,26325
25120,23075,12725,50,10175
76111,23400,9150,5025,60375
94001,1346075,31350,0,58100
73168,49425,19950,0,151250
73585,550,7800,7775,27500
50223,84550,37675,0,47200
50680,8700,8275,375,127175
73873,28075,1925,725,23950
73671,0,4375,2800,4850
73217,0,15700,525,45025
50150,1125,1600,75,53300
76233,48500,3250,675,27650
50689,11925,61575,125,580075
76606,1300,2500,350,9575
76869,1350,1625,575,13600
76318,1475,4375,6775,6375
73563,25,4875,1650,28350
76306,7850,2025,2675,10700
41206,74650,4150,0,83625
76377,625,2150,500,17400
76248,7150,13850,6375,23725
73236,3450,4950,0,57025
94886,241325,7200,0,22625
76520,17375,16300,30325,39875
73616,72600,19750,0,71700
50270,0,125,50,10575
94343,1142675,850,0,2175
73483,50,15375,1200,78750
50370,504375,17450,0,109950
50400,23225,7875,25,66300
50251,17500,925,0,53575
76892,2725,375,50,12600
73067,4600,5375,25,107700
50313,0,1550,575,21100
76001,17675,75,4300,28425
50330,115875,11325,0,85500
50287,100,11025,1825,62750
73024,75,7725,100,41325
76563,10200,9500,3650,19725
50577,4525,17125,50,187300
76130,0,3625,19525,3125
50325,565625,79050,0,604050
41872,0,28625,1325,35075
41016,150,11700,50,56975
76275,12550,1575,14650,14675
73555,79350,6600,0,53050
76364,21475,300,14425,32300
50683,17275,1475,0,64900
19573,0,0,9775,325
19455,3500,450,8050,3200
41078,1200,5100,0,33875
19513,0,0,11275,0
19418,235400,250,0,5150
41001,24400,16750,150,106250
19142,700,0,29700,14825
19212,8550,2350,8650,11625
50711,302550,8425,0,140175
41799,7650,13475,325,44075
19698,1875,0,27725,12875
50590,167200,20650,0,219200
19110,5600,300,12950,37200
19821,10600,2850,975,31200
94884,1188450,75,0,0
41676,31350,0,0,16425
41524,425,5975,350,61525
19780,6375,0,0,15975
19517,46800,4200,200,82250
41801,31225,925,0,36375
19364,5000,75,500,23225
19137,75,0,3075,41050
19809,168700,25,0,6325
18753,1002625,52800,0,750300
19473,10000,200,75,29425
41357,34075,250,0,24100
41615,15825,950,375,34975
95001,1958650,62150,0,404450
19256,204600,2275,12275,92350
50450,19350,7575,0,65125
19548,325,0,100,13925
19743,6500,650,2575,54850
19130,15025,75,675,53775
41483,19300,375,0,24250
41132,750,1300,1050,35525
19318,212575,625,100,11825
41885,0,1250,150,19325
41020,43625,75,0,40625
41797,825,1125,800,48850
52696,114350,100,0,20500
19355,39575,1975,900,35350
50350,419225,66300,0,618050
52250,128400,100,0,47300
41349,250,1050,25,16200
19824,5150,1950,5875,43650
52473,26050,0,0,14825
52390,22300,200,25,20025
19001,3875,75,1850,42750
41306,16075,1775,0,52275
41396,49575,2450,0,71200
94883,314500,0,0,150
52490,41950,300,0,15575
19807,0,0,4200,26150
41518,250,0,0,18000
52520,24875,25,0,20950
19760,8400,100,100,38550
19585,23925,1450,5025,31700
19050,24600,75,0,15875
41013,600,375,0,24050
18592,80725,1725,0,191300
19532,11075,1150,33450,30250
94887,952825,50,0,375
41548,2200,125,0,19875
19622,25,0,7275,9600
41298,18225,1050,0,34925
52621,77075,425,0,41650
19392,75,925,7525,20350
18247,55525,800,0,117475
95025,784950,20000,0,68900
41378,21475,25,0,9075
19075,11100,825,2825,27950
41791,7625,125,0,31125
52427,314225,375,25,44100
41503,7800,0,0,18075
52405,32450,975,175,22800
19397,5675,375,3575,41400
18001,109825,1075,75,91200
41660,22750,50,0,16625
41319,15925,75,0,28750
41668,110300,325,0,36700
41026,200,650,0,15950
41359,18425,25,0,27825
52835,93500,1650,75,183950
19100,7325,1150,32775,41650
41244,425,0,0,9175
97777,635025,3325,0,325
41770,4000,150,0,26825
19693,10575,525,4750,35175
41807,1775,75,0,18675
19022,1475,50,6625,19400
95015,1136650,4800,0,8500
19450,50,7175,45125,19275
41551,19750,75,0,51300
52540,9400,675,0,24350
19701,282500,625,0,22600
52256,11925,1300,200,12300
41006,40900,50,0,24950
18256,9800,425,0,61750
95200,1096850,3200,0,16325
41530,21900,25,0,10075
18410,4450,950,0,84050
52233,7075,25,0,14800
52079,207850,425,0,32875
18094,45050,500,0,48100
19290,100,75,150,2450
52418,25500,200,0,20275
52693,25,0,25,8775
97161,723475,9250,0,1000
52786,0,6275,0,17800
52203,50,75,0,4400
52399,200,1050,50,11375
52687,300,2125,125,22150
94885,88950,0,0,0
97001,1344225,1000,0,2475
52378,13175,150,50,18450
52083,0,0,0,2750
18479,3775,100,0,18425
52385,11825,25,0,6750
52694,75,0,0,4675
52685,300,0,0,4775
52019,0,25,0,7150
52051,25,250,0,6450
52678,23175,25,0,19500
19533,82175,5250,0,35600
52260,0,1600,0,14775
18610,62125,450,25,21025
52240,0,2700,0,5700
52258,37225,500,0,32550
52411,75,125,0,9325
52612,176200,800,0,28300
52110,8700,4850,0,39350
52699,29875,150,0,22500
52381,275,0,0,13850
18150,494175,46350,0,343850
86001,84150,875,0,25700
52683,250,25,0,11500
18860,50,525,0,77675
18460,5550,925,0,112925
18029,300,50,0,40400
52001,70775,2050,75,62325
52565,350,0,0,7300
52435,31600,125,0,22650
52036,0,0,0,6575
86755,34275,100,0,11275
52838,700,525,0,18325
52207,625,75,0,9550
86749,2575,50,0,6100
52320,0,0,0,12175
18205,3750,3400,0,40325
52885,3025,250,0,6925
86219,5300,25,0,5850
18756,4748875,35775,0,183525
52788,1400,150,50,14000
86760,48000,375,0,6350
52354,0,325,175,7550
52720,975,425,0,12400
52287,28375,525,0,18625
18785,12600,3775,0,46400
52227,37400,9050,0,31950
52506,50,25,400,7325
86885,64725,675,0,32275
97889,427750,125,0,1375
52317,300,1225,25,10650
86571,293900,3250,0,95025
52352,200,175,25,9400
52585,0,425,0,14925
52323,675,125,0,3925
86320,105450,2900,0,71375
