MPIOS,Forest,Grasslands,Croplands,Other
54109,8975,150,0,14700
23466,60200,2175,0,170850
05250,148150,8300,0,40175
13744,12675,12275,0,156675
23350,25,25,0,31000
68575,17000,30250,0,125050
13688,183875,1250,0,68325
20770,575,11000,125,72750
54871,6050,1925,0,30875
05045,34375,10350,75,13700
05154,4600,4325,0,125575
20710,11550,3150,275,61325
54418,3975,0,0,6925
54313,3075,0,0,13500
05120,54800,3800,0,148750
23580,71050,3225,250,66625
54680,1175,0,0,14150
54673,4525,1100,175,9825
27615,557050,7025,0,45825
05147,6650,9300,25,9125
54660,30600,675,0,16925
54874,2275,750,0,8000
54128,15875,1175,0,55825
54239,8025,0,0,10650
54405,1375,0,0,6300
54385,3950,2875,0,47450
05172,16275,7425,0,50775
05790,95850,1625,0,80350
54099,10725,0,0,7875
68615,8850,6325,0,94475
54051,21850,2500,0,27000
05895,57475,5525,0,40825
68655,11525,7625,0,99650
54172,6925,50,0,11500
54599,1975,0,0,4775
68780,2500,50,0,14250
54223,16225,5600,0,18275
68255,14675,125,0,24675
54520,1525,1250,0,14475
54347,5575,25,0,3050
13670,97725,850,0,17300
68132,3000,1200,0,8225
27372,128200,0,0,11050
05736,109100,2850,0,11800
68867,2775,1900,0,11625
54820,90500,550,0,54300
68444,14500,125,0,14150
13160,76900,3175,0,30200
54518,1575,5725,0,21875
05040,89825,25,0,53650
05854,14925,100,0,39100
05361,153925,550,25,61775
68406,6275,3800,0,44000
54377,11600,2250,0,11375
54480,0,7625,0,6750
68169,1675,200,0,8775
54125,50,5050,0,8225
54743,775,29575,0,11575
05031,65525,750,0,53675
05893,36600,20350,0,128275
68307,7600,8700,0,50850
05604,114400,7650,0,73250
68820,6500,9950,0,14825
05887,16575,350,0,57675
54174,45950,19775,0,51575
68001,750,500,0,15900
68081,12300,10125,0,105375
05107,12800,25,0,23675
05543,19600,200,0,20075
05234,151800,1775,275,31800
05134,2475,275,0,18825
68689,35525,375,0,69850
68276,1550,575,0,7875
68092,14900,2225,0,23700
68547,7950,6925,0,30725
05819,1850,0,0,12375
81001,3875,9125,0,508950
68705,9450,650,0,10875
05628,4625,825,0,20125
81736,24700,925,0,60325
81065,22325,7750,0,279600
68318,5250,5450,0,15075
05842,8275,375,0,15850
15223,105075,10725,0,13825
05475,111925,675,475,18050
05647,5425,25,0,11725
05138,15925,25,0,31350
68162,150,23600,0,16975
68895,5825,7950,0,26325
05113,5075,200,0,26100
05858,18025,475,0,35250
05038,7025,1375,0,28450
05315,75,300,0,8000
68745,32350,2525,0,63000
68669,2475,1475,0,22625
05284,93475,675,50,39225
05658,4125,500,0,13300
05310,2775,1925,0,34675
68207,1175,9750,0,21300
68418,0,15575,0,13300
27099,331375,2150,625,27150
68235,46175,600,0,50625
05686,1750,1200,0,85375
68573,15425,6625,0,58850
81300,52475,29475,0,90450
05873,159375,1450,1575,16950
15180,8800,32200,0,33025
05150,3950,75,0,13375
05890,20300,1400,0,68750
68051,0,4575,0,11050
27075,85175,300,250,12425
68160,175,2675,0,10875
05411,3925,725,0,19625
05086,10325,775,0,20275
05885,14075,500,0,35000
68296,7800,550,0,10725
68432,575,375,0,4700
68190,36050,6225,0,243400
68872,0,8975,0,1050
05004,13475,0,0,15175
68152,3150,5325,0,15550
05579,21475,5075,0,89000
68370,0,2025,0,2125
15332,10275,36075,0,42700
05306,1975,450,0,7850
68079,0,4650,0,4725
68266,0,2100,0,8325
68468,350,5925,0,12325
81220,3825,1900,0,573300
81794,150275,51575,0,343250
68684,125,1450,0,6425
05264,2650,1575,0,15275
68229,25,7375,0,13100
81591,3125,225,0,226525
05501,900,1525,0,9725
05042,4500,1150,0,39325
68121,0,1550,0,8975
68679,25,3300,0,11950
05425,6325,925,0,35875
68464,7600,1025,0,42225
68344,8850,0,0,7725
05761,25,750,75,18200
68686,525,1300,0,5250
05847,191425,5500,600,69900
68147,0,8750,0,4150
05190,75,125,0,3825
68425,1475,3800,0,5925
15218,200,1100,0,8625
05237,675,175,0,17825
05690,875,25,0,25575
68549,0,300,0,3925
68522,0,125,0,1725
68682,2475,275,0,11525
68502,5125,5000,0,27625
05670,7575,150,0,36125
68861,8975,25,0,27550
68385,23000,75,0,35025
68755,25,450,0,11675
05125,7400,150,0,15100
05079,750,0,0,21550
15248,350,2200,0,5550
05664,675,3075,0,18075
05656,25,125,0,15200
68720,16025,25,0,25300
68533,100,0,0,6275
15317,1075,300,0,5650
68855,50,25,0,8175
15673,650,1700,0,9525
68176,7375,50,0,12750
15522,350,1125,0,2525
15810,2500,1425,0,3225
05142,8775,100,0,22375
05206,675,0,0,15000
05308,50,0,0,8425
15097,0,11200,0,6950
05212,300,0,0,6325
05088,1300,1300,0,12750
05240,375,450,0,21525
68524,0,975,0,7925
05044,1150,700,0,20625
05021,2600,50,0,10675
15244,0,9625,0,8550
05667,13050,0,0,24475
68209,0,125,0,5375
68498,75,325,0,4850
05001,5375,0,0,31300
05674,0,0,0,20775
68217,22275,3500,0,30050
68211,4100,0,0,5825
68397,17600,50,0,20625
68167,17450,275,0,34000
15753,2850,3525,0,7975
68322,0,250,0,6725
05541,1025,0,0,14025
27001,298450,2175,925,52675
15403,25,10075,0,9950
68500,1075,0,0,23250
05649,46900,50,0,30325
05318,2000,0,0,14225
68245,3125,0,0,8950
99001,19500,434425,0,500550
68320,725,475,0,15100
05321,800,0,0,7350
05093,1775,1325,0,22750
05347,2250,0,0,9200
15183,9725,21075,0,26150
15774,1200,10225,0,10150
68101,55675,1075,50,108525
05585,7000,2200,0,45600
15572,11275,5025,0,129425
85125,16075,9800,0,486225
05440,0,0,0,11600
05059,0,925,0,12275
05615,625,50,0,21025
85136,7825,2175,0,5350
05313,1825,0,0,20425
05607,10275,125,0,16675
68013,50,0,0,4625
05360,0,0,0,2375
05266,700,0,0,4075
99524,7825,345675,0,1688975
05036,2775,0,0,6125
68264,17225,6350,0,19900
05380,2075,0,0,1675
68770,6025,0,0,30325
15368,0,6475,0,7025
68250,29900,250,0,6250
05209,1125,800,0,18400
05631,75,0,0,2025
05697,0,0,0,6525
15720,0,7525,0,6925
68673,0,0,0,4650
15839,0,6600,0,8900
05809,0,200,0,14575
05148,26175,950,0,15650
05660,36425,0,0,8375
15755,12150,18475,0,33600
05129,8550,0,0,6875
68179,625,325,0,8800
05642,20575,50,0,24600
85315,26125,1075,0,1650
68773,19000,200,0,18125
05197,12150,0,0,14525
85250,17625,18900,0,1219400
15686,0,0,0,7275
05030,1150,50,0,9125
15723,0,3425,0,2125
68327,0,50,0,3500
15537,250,5275,0,5725
05376,250,125,0,13200
27025,188350,925,200,23000
15757,200,8025,0,10075
05400,600,2450,0,17250
15087,875,4450,0,10200
15185,4000,0,0,9725
15664,25,0,0,10100
05591,2650,900,0,32375
85400,58250,225,0,52575
68298,8425,450,0,35150
05861,350,75,0,14100
27495,71950,150,250,12850
68077,0,0,0,3400
68377,22850,0,0,13575
05679,1200,0,0,19800
68324,50,0,0,7225
27245,51850,1025,225,9600
15162,125,2525,0,2875
15516,8800,12775,0,20500
15238,3450,10000,0,14925
05467,50,0,0,8025
05282,250,350,0,22325
15693,50,3175,0,4350
05652,34375,0,0,1550
15092,25,6375,0,6575
15816,800,0,0,7300
15469,1525,200,0,19725
05792,550,0,0,13650
15790,0,7550,0,13325
05101,14425,500,0,26525
68572,25,1975,0,24100
05002,1400,550,0,49375
05756,53825,1375,0,76500
68368,325,75,0,13250
15276,50,5825,0,4125
15507,31325,0,0,20250
05576,200,125,0,11525
05368,575,50,0,17275
68271,9625,0,0,6200
68020,3000,0,0,16400
15215,0,2500,0,3925
15763,6200,12375,0,9850
15114,100,1225,0,300
15550,16675,175,0,16850
05390,0,25,0,7250
15051,2175,4525,0,9850
25885,16825,25,0,76500
15296,550,3150,0,9325
85263,1050,4175,375,73375
05353,475,0,0,4125
15533,21325,100,0,36125
15531,11750,0,0,16375
05789,6475,325,0,18850
05091,14450,125,25,8350
15293,0,3075,0,6100
15204,1025,11025,0,6775
15491,0,1900,0,3250
15806,0,7825,0,3850
25572,550,4800,75,51675
15696,0,1325,0,6075
15820,0,900,0,2525
15632,425,3625,0,24550
05034,34600,600,0,19025
05055,14700,50,0,8700
15681,4950,0,0,13700
15464,3725,8925,0,23850
15759,0,10800,0,10200
05856,150,25,0,8675
27413,45800,225,50,15475
17013,6425,150,0,43975
15832,1075,0,0,1675
15466,0,3200,0,2475
15176,200,3450,0,9500
15106,900,0,0,4575
15837,0,13150,0,2025
85225,1150,19425,2550,82500
15407,0,4725,0,6650
15272,0,7375,0,1775
15776,0,2250,0,8375
15476,150,2725,0,3700
05364,9150,0,0,14875
05483,15250,25,0,15475
15377,21450,5425,0,37100
15232,200,1950,0,1725
27073,102450,525,275,10025
15442,1425,50,0,14850
15580,3425,0,0,6200
15500,0,4025,0,1475
15047,22225,28050,0,40950
15362,0,3200,0,1375
15814,0,13650,0,2200
15762,0,650,0,2375
15001,25,9850,0,12550
15808,0,375,0,7000
15542,3725,15650,0,10075
15187,0,6125,0,125
15131,0,650,0,8300
15638,0,2750,0,3925
15676,100,5325,0,5075
05145,2325,0,0,5675
15480,2900,0,0,14300
15226,0,2850,0,1775
17513,625,25,0,28400
17867,10175,175,0,42725
25745,75,2575,0,8100
15600,275,1050,0,19775
27077,269925,1500,325,47225
15224,0,1400,0,2000
85325,3250,6775,925,315225
15822,3800,10575,0,4075
85001,5725,7875,525,239975
25148,1500,75,0,58150
85430,7200,6150,125,293325
15646,475,4975,0,11200
99624,4800,27550,0,403875
17541,24000,375,0,33300
17614,17950,0,0,17650
15740,850,7800,0,6300
15401,1575,0,0,2950
15109,1225,0,0,7700
17442,0,0,0,4050
17777,0,50,0,11250
15212,3050,0,0,14625
15764,0,1350,0,3325
25779,75,1275,0,10275
66456,47125,300,75,9650
25317,25,5700,0,12350
25288,0,850,0,6625
15879,300,1450,0,4275
17653,1025,1450,0,35425
99773,3799625,606150,0,2165625
25154,550,4850,0,25525
25518,6000,0,0,11275
15621,4575,400,0,13625
15104,0,150,0,5700
17388,0,75,0,9050
25394,2525,0,0,18550
27135,41250,75,50,10225
15518,11300,400,0,15675
15861,0,2825,0,15650
25320,975,6500,50,71875
25653,2225,25,0,24350
25823,5500,0,0,10050
15599,2150,375,0,11475
15189,250,225,0,4850
66572,77625,4775,650,10775
15367,0,100,0,4700
66594,400,275,0,14325
15494,0,1525,0,2525
66318,2225,50,0,7950
27787,20550,100,300,11500
17272,250,25,0,20050
25843,0,2450,0,8750
85010,3675,6925,25,133875
25407,50,2250,0,12425
15804,50,425,0,10875
85279,4425,50,0,13675
85015,19925,25,0,13200
15835,25,2025,0,7125
15897,9425,1325,0,15625
17050,1775,0,0,12375
17446,10175,1325,0,21700
25871,225,0,0,7375
17444,1575,0,0,6750
25873,950,2200,0,16900
17433,2600,0,0,14775
25258,1625,0,0,10425
73443,750,125,0,29725
73349,2875,1150,0,25600
25224,0,1050,0,8275
17042,75,300,0,19475
73283,2075,0,0,21000
15660,1550,0,0,8975
17486,4175,200,0,36625
25398,950,0,0,12675
25513,1275,225,25,37975
25781,0,325,0,5600
66088,7675,25,0,10025
15172,250,0,0,14825
15090,150,0,0,6100
15842,2200,625,0,12675
25793,1550,1475,25,18675
25851,0,0,0,8925
27205,42300,1600,125,10825
66045,14475,100,0,11250
25183,1800,5275,0,25150
27361,149150,825,0,38100
25772,0,6625,0,12250
15455,9400,100,0,15350
25489,300,0,0,7300
25862,225,0,0,15225
15514,7650,25,0,27975
85230,10125,19900,0,447975
17616,0,225,25,12775
15511,325,0,0,6075
15299,2550,150,0,17650
73270,1025,0,0,15350
25200,1075,1700,25,10075
17001,4850,50,0,40050
73347,6675,275,0,24125
85410,15825,20025,0,209875
17665,50,525,875,7225
25899,1200,2000,0,15650
25592,200,0,0,7550
73520,775,0,0,8825
25486,400,3600,25,6050
15380,50,0,0,6225
17524,75,0,0,9725
17877,225,25,25,10350
25426,4825,2600,0,14900
73055,1450,2425,1725,40275
25807,75,50,0,6325
73152,3300,1725,0,14675
66687,10225,25,25,11050
25777,475,125,0,12400
25491,25,0,0,6100
15135,5400,0,0,25875
15798,0,0,0,3725
25875,0,0,0,14800
27491,91100,2675,375,12550
25736,100,1325,0,12925
25769,525,400,0,20475
17088,0,800,2600,8225
17174,600,0,0,12100
85139,2300,35700,0,350725
66383,5375,0,0,2000
25402,900,0,0,15375
15322,0,25,0,3800
66440,425,0,0,16125
17873,9750,2950,0,31700
25436,1125,50,0,9100
73870,3575,1850,0,21300
15425,3600,25,0,15175
15778,0,0,0,3375
25295,0,1350,0,3000
25718,775,0,0,9275
25658,1000,0,0,11500
85162,2925,3825,0,65800
25817,50,1700,50,4925
66075,675,0,900,13425
25168,175,450,25,17000
15761,1875,0,0,6125
25785,525,800,0,6100
27660,43150,750,25,9550
15022,1750,0,0,3025
25326,700,1625,0,11825
76243,16675,700,50,9750
15325,350,0,0,6875
85300,1525,1225,0,32700
25126,75,575,0,4350
25662,2600,1825,100,27200
66682,15675,6325,375,28925
25867,700,0,0,7075
25758,1025,2700,0,8375
15667,925,25,0,46900
73411,2075,100,0,33125
73408,1175,625,900,28350
25019,625,0,0,6175
25297,4300,650,0,30725
25328,125,0,0,6200
15690,9825,0,0,18425
73030,0,3400,2050,17675
66400,0,0,2350,800
25322,3825,9225,0,19625
25260,50,150,0,6825
15236,3475,0,0,7450
25175,675,1100,0,6400
73461,1100,11225,0,16075
66001,9300,2200,26500,27575
25799,75,4250,0,5850
25095,125,0,0,5100
25269,650,875,50,14700
66170,275,0,175,6625
76041,4325,100,775,27000
50568,101300,320200,0,1265625
25430,0,3350,0,8800
76246,12125,200,0,2250
25214,425,1800,0,3125
25086,1750,2650,800,16050
25040,75,50,25,11850
11001,8350,79525,0,78250
25372,8325,5625,0,19775
76147,0,525,25675,9475
27745,120225,1450,200,6250
25377,5175,3125,0,26850
76054,2500,1025,25,15875
25898,150,25,0,5400
73861,125,1400,3275,22125
25596,1150,0,0,11975
73686,725,8600,0,18500
25286,0,1900,0,5100
25293,22125,150,0,20125
25299,1875,0,0,8450
25099,525,1100,0,5950
25839,10100,175,0,28475
25580,1225,25,0,17525
25123,125,150,0,5825
76845,0,50,2725,3950
25797,550,75,0,7625
25530,2200,1400,50,74450
25473,25,3725,0,5750
73043,14125,11475,0,28625
76863,27850,1975,500,14775
63272,850,0,1800,11725
85440,8450,12550,2650,66750
63690,11775,2450,3625,21700
76823,175,175,425,18575
73026,75,3175,250,31175
25386,100,775,0,14850
76020,25,75,725,8275
25279,6775,13150,0,27975
50110,2750,4525,150,35325
63190,50,0,1000,5300
73001,29400,1850,2550,82850
25181,1300,2550,0,17700
25645,2075,425,50,6550
25368,425,675,0,21400
25438,37500,725,0,87475
63594,0,50,100,8150
25754,1025,4650,0,13350
25035,0,375,0,11650
73547,0,5675,1075,21525
25599,0,500,0,10225
76497,0,0,10075,4850
25245,5825,175,150,5825
25815,75,8250,75,18050
25324,100,1450,175,12800
73124,18925,125,0,29275
76400,50,125,2175,10175
63470,0,150,625,11175
63001,0,50,825,10575
76250,20225,425,350,11950
76403,0,0,17025,14125
25841,925,2225,0,8325
25312,725,650,200,4600
63130,3350,350,2300,14900
27250,364200,550,25,17800
25740,600,1125,25,9025
50686,9600,3250,0,7650
76622,3150,150,1350,23000
63401,0,0,6350,3000
25878,6775,75,25,13150
25743,2200,1125,100,14075
73200,100,3150,2050,39400
76895,0,2225,22825,10750
25178,1625,3975,0,6225
76736,22125,8075,7975,54175
50245,11050,300,0,8500
25151,150,900,0,10750
25483,0,1275,125,7700
50124,1250,16775,2175,61150
76100,39500,775,450,29225
25307,0,1800,650,8250
76122,1325,350,2875,8725
63212,1750,300,25,5700
63111,125,25,1175,2675
50606,5750,1125,300,50025
25845,625,4725,0,6350
50573,1950,261700,1375,295175
25001,0,3725,50,3850
25535,1175,3425,75,10075
25290,3125,2425,125,25375
73624,24150,3325,0,66575
25594,5050,25,0,15250
25805,1300,0,0,7975
63548,3775,125,650,14950
25612,0,4650,1450,8675
25281,4125,675,0,6925
25488,925,1650,0,18175
63302,4350,0,25,16250
76113,800,2525,9825,24125
73622,23100,4125,0,40300
73678,75,5625,200,37025
50001,13275,8775,9100,106225
25339,15025,23400,0,22475
50226,1625,2075,850,33525
73275,0,1075,5350,2750
25053,4675,2275,25,11625
73854,0,250,0,18925
76828,8750,525,150,14625
73449,425,1350,0,14950
73352,8600,1675,225,12625
25335,12650,1825,0,6825
73770,0,3475,1325,9850
76109,603800,5475,1575,41650
25524,3200,0,50,6825
73148,100,850,0,16525
76036,2600,1400,5850,12025
73268,0,150,15525,7050
73319,0,15775,6225,31175
50006,35850,7100,0,55300
25649,4050,7475,175,7550
76616,11350,800,125,11975
76834,17850,4325,8475,30700
76670,1825,5300,9525,13575
73226,7450,200,150,45075
76126,69500,2200,350,11175
73504,8250,7200,600,77050
25506,5700,875,50,6950
73675,10025,125,0,26450
76890,4100,1000,425,26400
50318,29875,24350,0,22600
25120,20675,14975,300,10075
76111,21025,9950,5750,61225
94001,1347400,29700,0,58425
73168,50850,24450,0,145325
73585,500,8000,6650,28475
50223,88975,41150,0,39300
50680,8550,4900,875,130200
73873,30150,4625,900,19000
73671,0,3250,2550,6225
73217,0,12725,575,47950
50150,1025,1825,100,53150
76233,42050,4750,825,32450
50689,13900,6375,125,633300
76606,2475,975,125,10150
76869,1975,850,75,14250
76318,950,4375,6500,7175
73563,75,4125,1100,29600
76306,8050,2825,2600,9775
41206,74750,5225,75,82375
76377,2025,1475,625,16550
76248,7375,14600,6100,23025
73236,3550,2800,0,59075
94886,241700,6775,0,22675
76520,15625,17225,29050,41975
73616,70425,32650,0,60975
50270,0,50,0,10700
94343,1143400,475,0,1825
73483,0,16150,1325,77900
50370,552025,11325,0,68425
50400,26900,8475,25,62025
50251,19975,1000,25,51000
76892,3400,400,225,11725
73067,5800,4375,0,107525
50313,0,1125,525,21575
76001,14125,975,3800,31575
50330,141575,5775,0,65350
50287,50,9100,1950,64600
73024,0,6775,0,42450
76563,9650,9300,4350,19775
50577,4600,1700,0,202700
76130,0,4300,18750,3225
50325,575200,15550,0,657975
41872,0,31525,825,32675
41016,0,6725,25,62125
76275,12125,2975,14125,14225
73555,83825,12025,0,43150
76364,23775,100,12175,32450
50683,19800,1600,0,62250
19573,0,0,9750,350
19455,3150,675,8025,3350
41078,925,6150,0,33100
19513,0,0,11275,0
19418,232925,1200,425,6250
41001,27600,16625,100,103225
19142,525,25,28225,16450
19212,8425,3125,8200,11425
50711,308500,12625,0,130025
41799,7475,14575,100,43375
19698,1650,25,25250,15550
50590,176025,9550,0,221475
19110,6250,50,11425,38325
19821,11150,3550,850,30075
94884,1188525,0,0,0
41676,34150,0,0,13625
41524,450,4575,400,62850
19780,6500,0,0,15850
19517,47650,8150,100,77550
41801,34250,1275,0,33000
19364,6950,300,100,21450
19137,300,75,3050,40775
19809,171100,550,125,3275
18753,1215125,42600,0,548000
19473,9425,75,0,30200
41357,36525,575,100,21225
41615,13825,2150,175,35975
95001,2064525,38425,0,322300
19256,217775,2450,10700,80575
50450,23800,5100,0,63150
19548,50,0,50,14250
19743,6375,1325,2725,54150
19130,14125,0,150,55275
41483,21700,375,0,21850
41132,750,2100,300,35475
19318,212975,1350,550,10250
41885,0,1125,75,19525
41020,42650,225,0,41450
41797,825,725,275,49775
52696,113525,75,25,21325
19355,42950,2775,200,31875
50350,557300,48250,0,498025
52250,129725,325,225,45525
41349,50,1600,25,15850
19824,4200,3425,4625,44375
52473,30800,175,225,9675
52390,25200,125,0,17225
19001,2825,0,925,44800
41306,15000,925,100,54100
41396,53700,2625,0,66900
94883,314500,0,0,150
52490,41375,1325,50,15075
19807,0,175,4250,25925
41518,100,0,0,18150
52520,39725,300,550,5275
19760,7025,300,100,39725
19585,24100,675,6525,30800
19050,25725,125,0,14700
41013,375,925,0,23725
18592,89750,9750,0,174250
19532,10800,1175,30100,33850
94887,952950,0,0,300
41548,2625,250,0,19325
19622,75,0,7375,9450
41298,15150,2000,25,37025
52621,74900,2150,825,41275
19392,200,150,7450,21075
18247,62200,4150,0,107450
95025,824975,10525,0,38350
41378,22375,25,0,8175
19075,10325,1650,1200,29525
41791,9600,475,0,28800
52427,306150,775,825,50975
41503,8200,125,0,17550
52405,33025,1450,75,21850
19397,5275,50,3650,42050
18001,121875,2500,500,77300
41660,23475,150,0,15800
41319,16650,275,0,27825
41668,114525,1950,0,30850
41026,0,450,0,16350
41359,18375,100,0,27800
52835,121200,2175,2600,153200
19100,7225,650,30450,44575
41244,350,0,0,9250
97777,634325,4325,0,25
41770,4475,175,0,26325
19693,10450,125,4550,35900
41807,2575,25,0,17925
19022,1300,0,5150,21100
95015,1142600,3925,0,3425
19450,25,3975,44125,23500
41551,22750,75,0,48300
52540,10075,575,0,23775
19701,288700,925,50,16050
52256,12475,1200,25,12025
41006,42825,25,0,23050
18256,12575,575,0,58825
95200,1096350,5200,0,14825
41530,23950,25,0,8025
18410,4275,3050,0,82125
52233,7175,950,175,13600
52079,200725,625,525,39275
18094,52125,375,25,41125
19290,50,0,25,2700
52418,26250,825,75,18825
52693,0,0,0,8825
97161,722025,11150,0,550
52786,0,3775,125,20175
52203,50,0,0,4475
52399,25,900,50,11700
52687,200,1725,0,22775
94885,88950,0,0,0
97001,1346700,500,0,500
52378,13375,375,0,18075
52083,25,0,0,2725
18479,5125,50,0,17125
52385,13475,275,0,4850
52694,75,0,0,4675
52685,375,0,0,4700
52019,0,100,0,7075
52051,0,275,0,6450
52678,26500,125,0,16075
19533,98225,5275,0,19525
52260,0,1025,0,15350
18610,64075,1625,150,17775
52240,0,2300,0,6100
52258,36975,1700,0,31600
52411,50,50,0,9425
52612,177925,2300,125,24950
52110,8625,5875,0,38400
52699,33325,150,100,18950
52381,350,0,0,13775
18150,623050,20525,0,240800
86001,83675,1625,0,25425
52683,225,0,0,11550
18860,75,350,0,77825
18460,7075,1025,0,111300
18029,375,225,0,40150
52001,65225,5075,250,64675
52565,100,0,0,7550
52435,31200,525,0,22650
52036,0,0,0,6575
86755,33050,1775,0,10825
52838,450,75,0,19025
52207,950,0,0,9300
86749,2375,0,0,6350
52320,0,100,25,12050
18205,7700,2750,0,37025
52885,3100,125,0,6975
86219,5475,500,0,5200
18756,4776700,36375,0,155100
52788,1800,725,0,13075
86760,48350,775,0,5600
52354,0,375,1025,6650
52720,875,550,0,12375
52287,27175,825,25,19500
18785,16900,2875,0,43000
52227,39050,6475,0,32875
52506,25,0,200,7575
86885,67575,2000,75,28025
97889,428150,25,0,1075
52317,375,500,0,11325
86571,326475,3425,0,62275
52352,225,125,225,9225
52585,0,0,0,15350
