MPIOS,Forest,Grasslands,Croplands,Other
05895,54750,5575,0,43500
68655,11525,7625,0,99650
54172,6825,75,0,11575
54599,1950,0,0,4800
68780,2450,0,0,14350
54223,16325,5200,0,18575
68255,14100,75,0,25300
54520,1525,850,0,14875
54347,5500,0,0,3150
13670,97275,850,0,17750
68132,2950,1125,0,8350
27372,128125,0,0,11125
05736,107300,2775,0,13675
68867,2925,1600,0,11775
54820,88500,575,0,56275
68444,13750,125,0,14900
13160,76850,3725,0,29700
54518,1650,5300,0,22225
05040,86725,25,0,56750
05854,13150,150,0,40825
05361,149650,425,0,66200
68406,6600,3475,0,44000
54377,10900,2025,0,12300
54480,25,7175,0,7175
68169,1750,150,0,8750
54125,50,4925,0,8350
54743,900,29025,0,12000
05031,63150,650,0,56150
05893,36025,19625,0,129575
68307,7750,7675,0,51725
05604,107900,8000,0,79400
68820,6675,9525,0,15075
05887,15900,225,0,58475
54174,45225,19175,0,52900
68001,675,150,0,16325
68081,11050,9825,0,106925
05107,12025,0,0,24475
05543,18625,250,0,21000
05234,145750,2075,250,37575
05134,2300,175,0,19100
68689,30925,225,0,74600
68276,1500,350,0,8150
68092,14400,1775,0,24650
68547,7825,6375,0,31400
05819,1875,0,0,12350
81001,4550,8300,0,509100
68705,9425,600,0,10950
05628,4575,900,0,20100
81736,24300,875,0,60775
81065,21675,6075,0,281925
68318,5250,5350,0,15175
05842,7825,425,0,16250
15223,104250,10450,0,14925
05475,113475,575,475,16600
05647,5675,25,0,11475
05138,15900,75,0,31325
68162,200,22650,0,17875
68895,5400,7200,0,27500
05113,4900,250,0,26225
05858,16675,450,0,36625
05038,6825,1325,0,28700
05315,75,300,0,8000
68745,30375,2575,0,64925
68669,2425,1425,0,22725
05284,89400,800,0,43225
05658,4200,375,0,13350
05310,2775,1925,0,34675
68207,1250,9500,0,21475
68418,0,14650,0,14225
27099,333575,1450,475,25800
68235,42025,400,0,54975
05686,1725,1325,0,85275
68573,14125,6750,0,60025
81300,52125,29050,0,91225
05873,160525,1200,1550,16075
15180,8825,31825,0,33375
05150,3900,50,0,13450
05890,19500,850,0,70100
68051,0,4425,0,11200
27075,84500,325,200,13125
68160,175,2525,0,11025
05411,3750,825,0,19700
05086,10575,800,0,20000
05885,13575,500,0,35500
68296,7700,500,0,10875
68432,625,250,0,4775
68190,32975,5375,0,247325
68872,0,8875,0,1150
05004,13325,0,0,15325
68152,3100,5225,0,15700
05579,19850,5050,0,90650
68370,0,2025,0,2125
15332,10075,35050,0,43925
05306,1925,475,0,7875
68079,0,4600,0,4775
68266,0,2025,0,8400
68468,350,5775,0,12475
81220,4175,2150,0,572700
81794,148475,53075,0,343550
68684,150,1500,0,6350
05264,2750,1450,0,15300
68229,50,7250,0,13200
81591,3225,250,0,226400
05501,900,1475,0,9775
05042,4600,1000,0,39375
68121,0,1475,0,9050
68679,25,3200,0,12050
05425,6000,625,0,36500
68464,7400,1000,0,42450
68344,8750,0,0,7825
05761,0,700,75,18275
68686,575,1275,0,5225
05847,186250,4975,425,75775
68147,0,8825,0,4075
05190,50,50,0,3925
68425,1450,3850,0,5900
15218,175,950,0,8800
05237,650,150,0,17875
05690,850,50,0,25575
68549,0,325,0,3900
68522,0,125,0,1725
68682,2550,300,0,11425
68502,5225,5050,0,27475
05670,7525,150,0,36175
68861,8000,25,0,28525
68385,19625,225,0,38250
68755,25,325,0,11800
05125,7275,150,0,15225
05079,750,0,0,21550
15248,325,2075,0,5700
05664,650,3200,0,17975
05656,25,75,0,15250
68720,15050,0,0,26300
68533,50,0,0,6325
15317,1100,250,0,5675
68855,25,25,0,8200
15673,550,1500,0,9825
68176,7425,0,0,12750
15522,350,1125,0,2525
15810,2475,1400,0,3275
05142,8525,75,0,22650
05206,575,0,0,15100
05308,50,0,0,8425
15097,0,11025,0,7125
05212,300,0,0,6325
05088,1325,1350,0,12675
05240,400,425,0,21525
68524,0,800,0,8100
05044,1275,675,0,20525
05021,2475,0,0,10850
15244,0,9275,0,8900
05667,12500,0,0,25025
68209,0,75,0,5425
68498,75,175,0,5000
05001,5475,0,0,31200
05674,0,0,0,20775
68217,22175,3275,0,30375
68211,4100,0,0,5825
68397,16175,25,0,22075
68167,17100,225,0,34400
15753,3075,3550,0,7725
68322,0,250,0,6725
05541,975,0,0,14075
27001,299000,1600,600,53025
15403,25,9450,0,10575
68500,1075,0,0,23250
05649,45750,0,0,31525
05318,2025,0,0,14200
68245,2875,0,0,9200
99001,19350,441400,0,493725
68320,725,450,0,15125
05321,775,0,0,7375
05093,1775,1300,0,22775
05347,1975,0,0,9475
15183,9525,20175,0,27250
15774,1250,9925,0,10400
68101,51825,750,25,112725
05585,5850,2175,0,46775
15572,10750,4550,0,130425
85125,15675,9700,0,486725
05440,0,0,0,11600
05059,0,775,0,12425
05615,600,25,0,21075
85136,7650,2050,0,5650
05313,2025,0,0,20225
05607,9950,100,0,17025
68013,50,0,0,4625
05360,0,0,0,2375
05266,725,0,0,4050
99524,8250,353725,0,1680500
05036,2950,0,0,5950
68264,17075,5850,0,20550
05380,2150,0,0,1600
68770,5800,0,0,30550
15368,0,6400,0,7100
68250,29275,100,0,7025
05209,1025,650,0,18650
05631,75,0,0,2025
05697,0,0,0,6525
15720,0,7125,0,7325
68673,0,0,0,4650
15839,0,6275,0,9225
05809,0,125,0,14650
05148,26150,925,0,15700
05660,35250,0,0,9550
15755,11950,17650,0,34625
05129,8375,0,0,7050
68179,625,250,0,8875
05642,20500,0,0,24725
85315,25875,1075,0,1900
68773,18550,100,0,18675
05197,11675,0,0,15000
85250,17850,19325,0,1218750
15686,0,0,0,7275
05030,1100,25,0,9200
15723,0,3000,0,2550
68327,0,0,0,3550
15537,325,4700,0,6225
05376,225,125,0,13225
27025,189550,750,125,22050
15757,275,7850,0,10175
05400,600,2350,0,17350
15087,1000,4100,0,10425
15185,3950,0,0,9775
15664,25,0,0,10100
05591,2025,850,0,33050
85400,56000,375,0,54675
68298,8400,350,0,35275
05861,325,100,0,14100
27495,71350,200,250,13400
68077,0,0,0,3400
68377,22575,0,0,13850
05679,1125,0,0,19875
68324,50,0,0,7225
27245,47575,950,200,13975
15162,125,2450,0,2950
15516,8725,11625,0,21725
15238,3725,9725,0,14925
05467,50,0,0,8025
05282,250,375,0,22300
15693,0,3000,0,4575
05652,33950,0,0,1975
15092,25,5850,0,7100
15816,750,0,0,7350
15469,1525,150,0,19775
05792,550,0,0,13650
15790,0,6950,0,13925
05101,14600,300,0,26550
68572,25,1750,0,24325
05002,1450,300,0,49575
05756,52175,1225,0,78300
68368,300,75,0,13275
15276,150,5750,0,4100
15507,30075,0,0,21500
05576,125,25,0,11700
05368,750,50,0,17100
68271,9550,0,0,6275
68020,2625,25,0,16750
15215,0,2375,0,4050
15763,6250,12125,0,10050
15114,150,1000,0,475
15550,16425,350,0,16925
05390,0,50,0,7225
15051,2250,4400,0,9900
25885,13200,0,0,80150
15296,575,2850,0,9600
85263,1000,4150,525,73300
05353,375,0,0,4225
15533,20925,100,0,36525
15531,11250,25,0,16850
05789,6550,250,0,18850
05091,14375,75,25,8475
15293,0,3050,0,6125
15204,1200,10675,0,6950
15491,0,1650,0,3500
15806,0,7475,0,4200
25572,575,4275,0,52250
15696,0,1325,0,6075
15820,25,800,0,2600
15632,475,3075,0,25050
05034,34175,300,0,19750
05055,14575,50,0,8825
15681,5125,0,0,13525
15464,3475,8725,0,24300
15759,0,10375,0,10625
05856,225,25,0,8600
27413,45025,225,25,16275
17013,6625,200,0,43725
15832,1050,0,0,1700
15466,0,3175,0,2500
15176,200,3200,0,9750
15106,925,50,0,4500
15837,0,12925,0,2250
85225,975,20400,2475,81775
15407,0,4400,0,6975
15272,0,7100,0,2050
15776,0,2000,0,8625
15476,125,2625,0,3825
05364,8800,0,0,15225
05483,14950,0,0,15800
15377,20800,5450,0,37725
15232,200,1475,0,2200
27073,100025,375,150,12725
15442,1225,50,0,15050
15580,3025,0,0,6600
15500,0,3900,0,1600
15047,21100,28175,0,41950
15362,0,3000,0,1575
15814,0,13375,0,2475
15762,0,475,0,2550
15001,25,9350,0,13050
15808,0,250,0,7125
15542,3150,15425,0,10875
15187,0,6100,0,150
15131,0,525,0,8425
15638,0,2325,0,4350
15676,150,5350,0,5000
05145,2325,0,0,5675
15480,2650,0,0,14550
15226,0,2850,0,1775
17513,500,0,0,28550
17867,9175,125,0,43775
25745,75,2175,0,8500
15600,400,950,0,19750
27077,255525,1575,225,61650
15224,0,1200,0,2200
85325,3100,7375,1100,314600
15822,3775,10325,0,4350
85001,5500,7525,600,240475
25148,1250,75,0,58400
85430,7225,6750,175,292650
15646,500,4800,0,11350
99624,4875,30875,0,400475
17541,22975,400,0,34300
17614,18075,0,0,17525
15740,775,7700,0,6475
15401,1250,0,0,3275
15109,1000,0,0,7925
17442,0,0,0,4050
17777,25,50,0,11225
15212,2925,0,0,14750
15764,0,1325,0,3350
25779,75,1225,0,10325
66456,46075,200,25,10850
25317,25,5725,0,12325
25288,0,775,0,6700
15879,250,1275,0,4500
17653,950,1125,0,35825
99773,3802850,617100,0,2151450
25154,675,4775,0,25475
25518,5600,0,0,11675
15621,4325,400,0,13875
15104,0,50,0,5800
17388,0,50,0,9075
25394,2100,0,0,18975
27135,40450,125,25,11000
15518,10700,425,0,16250
15861,0,2025,0,16450
25320,925,6100,50,72325
25653,2550,50,0,24000
25823,4125,0,0,11425
15599,2100,250,0,11650
15189,225,225,0,4875
66572,78325,3650,475,11375
15367,0,75,0,4725
66594,325,200,0,14475
15494,0,1525,0,2525
66318,2100,50,0,8075
27787,18600,175,100,13575
17272,200,0,0,20125
25843,25,2425,0,8750
85010,3425,6950,25,134100
25407,75,2050,0,12600
15804,50,400,0,10900
85279,4300,25,0,13825
85015,19225,25,0,13900
15835,25,1600,0,7550
15897,9425,1350,0,15600
17050,1125,0,0,13025
17446,9925,1225,0,22050
25871,175,0,0,7425
17444,1400,0,0,6925
25873,875,1900,0,17275
17433,2400,0,0,14975
25258,1425,0,0,10625
73443,675,100,0,29825
73349,2850,1075,0,25700
25224,0,1025,0,8300
17042,75,150,0,19625
73283,1450,0,0,21625
15660,1300,50,0,9175
17486,3625,100,0,37275
25398,800,0,0,12825
25513,1175,225,25,38075
25781,25,225,0,5675
66088,7675,25,0,10025
15172,175,0,0,14900
15090,150,0,0,6100
15842,2200,450,0,12850
25793,1650,1475,0,18600
25851,0,0,0,8925
27205,43000,975,100,10775
66045,14200,50,0,11575
25183,1775,4975,0,25475
27361,146850,450,0,40775
25772,0,6600,0,12275
15455,8975,125,0,15750
25489,225,0,0,7375
25862,200,0,0,15250
15514,7100,0,0,28550
85230,10000,21450,0,446550
17616,0,100,25,12900
15511,300,0,0,6100
15299,2425,125,0,17800
73270,900,0,0,15475
25200,1125,1800,25,9925
17001,4525,100,0,40325
73347,6125,325,25,24600
85410,15150,19900,0,210675
17665,50,450,925,7250
25899,1300,2000,0,15550
25592,175,0,0,7575
73520,700,0,0,8900
25486,400,3825,50,5800
15380,75,0,0,6200
17524,50,0,0,9750
17877,150,25,25,10425
25426,4700,2300,0,15325
73055,1200,2400,1600,40675
25807,75,25,0,6350
73152,2750,1175,0,15775
66687,10175,25,25,11100
25777,500,175,0,12325
25491,0,0,0,6125
15135,4175,0,0,27100
15798,0,0,0,3725
25875,0,0,0,14800
27491,91750,2000,75,12875
25736,125,1175,0,13050
25769,600,350,0,20450
17088,0,750,2625,8250
17174,475,0,0,12225
85139,2450,37675,0,348600
66383,5225,25,0,2125
25402,950,0,0,15325
15322,0,25,0,3800
66440,100,0,0,16450
17873,9200,2550,0,32650
25436,1100,50,0,9125
73870,3275,1650,0,21800
15425,3350,25,0,15425
15778,0,0,0,3375
25295,0,1375,0,2975
25718,700,0,0,9350
25658,1050,25,0,11425
85162,2600,3700,0,66250
25817,50,1575,25,5075
66075,525,0,875,13600
25168,100,525,25,17000
15761,1650,0,0,6350
25785,600,650,0,6175
27660,40425,500,0,12550
15022,1675,0,0,3100
25326,675,1300,0,12175
76243,15675,550,25,10925
15325,325,0,0,6900
85300,1475,1300,0,32675
25126,250,475,0,4275
25662,1900,1875,125,27825
66682,13075,5175,400,32650
25867,375,0,0,7400
25758,1175,2600,0,8325
15667,875,25,0,46950
73411,1725,150,0,33425
73408,1025,575,875,28575
25019,675,25,0,6100
25297,4300,500,0,30875
25328,125,0,0,6200
15690,9625,0,0,18625
73030,0,3100,1850,18175
66400,0,0,2300,850
25322,4100,8550,0,20025
25260,50,125,0,6850
15236,3150,0,0,7775
25175,775,1050,0,6350
73461,1250,10700,0,16450
66001,8825,2050,26175,28525
25799,150,4125,0,5900
25095,175,0,0,5050
25269,700,650,50,14875
66170,25,25,125,6900
76041,4000,25,800,27375
50568,101175,328250,0,1257700
25430,25,3325,0,8800
76246,12150,150,0,2275
25214,475,1750,0,3125
25086,1500,2600,1000,16150
25040,75,75,50,11800
11001,8325,79475,0,78325
25372,8275,4875,0,20575
76147,0,425,25475,9775
27745,121325,975,125,5700
25377,4925,2825,0,27400
76054,2350,1000,25,16050
25898,150,100,0,5325
73861,150,1350,2925,22500
25596,525,0,0,12600
73686,550,8125,0,19150
25286,0,1650,0,5350
25293,22000,75,0,20325
25299,1700,0,0,8625
25099,675,1200,0,5700
25839,9700,150,0,28900
25580,950,25,0,17800
25123,50,100,0,5950
76845,0,100,2375,4250
25797,1125,100,0,7025
25530,2375,1450,50,74225
25473,25,3750,0,5725
73043,13875,10300,0,30050
76863,27725,1975,150,15250
63272,625,0,2200,11550
85440,8275,13625,2650,65850
63690,11625,2075,3950,21900
76823,200,225,225,18700
73026,50,3100,225,31300
25386,100,650,0,14975
76020,0,25,475,8600
25279,6700,11850,0,29350
50110,2750,5450,100,34450
63190,25,0,1500,4825
73001,27800,1875,2475,84500
25181,1275,2450,0,17825
25645,2075,450,50,6525
25368,325,700,0,21475
25438,36225,550,0,88925
63594,0,25,50,8225
25754,1025,4725,0,13275
25035,0,325,0,11700
73547,0,5375,1150,21750
25599,0,525,0,10200
76497,0,25,10100,4800
25245,5550,150,150,6125
25815,50,8650,75,17675
25324,100,1500,175,12750
73124,18575,100,0,29650
76400,50,125,2200,10150
63470,0,250,250,11450
63001,0,25,725,10700
76250,20100,325,225,12300
76403,0,0,17150,14000
25841,950,2100,0,8425
25312,750,775,175,4475
63130,2650,300,2700,15250
27250,362225,525,0,19825
25740,650,1050,25,9050
50686,9825,2975,0,7700
76622,3025,100,1350,23175
63401,0,0,5500,3850
25878,6175,100,25,13725
25743,2175,1250,100,13975
73200,100,2950,2050,39600
76895,0,2975,22525,10300
25178,1600,3900,0,6325
76736,20325,6475,8300,57250
50245,10650,250,0,8950
25151,175,925,0,10700
25483,0,1275,125,7700
50124,1250,17775,1975,60350
76100,39325,575,300,29750
25307,0,1725,600,8375
76122,1000,175,2800,9300
63212,1400,275,25,6075
63111,50,25,1100,2825
50606,5200,1150,300,50550
25845,625,4850,0,6225
50573,1925,268825,1175,288275
25001,0,3750,25,3850
25535,1425,3600,50,9675
25290,2700,2450,150,25750
73624,24800,3450,0,65800
25594,4725,50,0,15550
25805,1150,25,0,8100
63548,3375,100,550,15475
25612,0,4800,1300,8675
25281,3975,625,0,7125
25488,825,1675,0,18250
63302,3775,0,25,16825
76113,600,2350,9950,24375
73622,24200,3975,0,39350
73678,25,5025,300,37575
50001,12050,8000,8750,108575
25339,14600,23300,0,23000
50226,1625,2175,850,33425
73275,0,1100,5425,2650
25053,4600,2300,25,11675
73854,0,200,0,18975
76828,8100,750,0,15200
73449,425,1175,0,15125
73352,8050,1675,225,13175
25335,12300,1800,0,7200
73770,0,3675,1275,9700
76109,608750,3700,850,39200
25524,2750,50,50,7225
73148,50,775,0,16650
76036,2050,1275,5775,12775
73268,0,150,15800,6775
73319,0,15875,6200,31100
50006,34950,6500,0,56800
25649,4225,7400,175,7450
76616,11125,750,50,12325
76834,16475,3875,8725,32275
76670,1500,4900,9525,14300
73226,6925,150,150,45650
76126,70200,1425,75,11525
73504,7525,6850,625,78100
25506,5700,900,50,6925
73675,10000,125,0,26475
76890,3350,1125,150,27300
50318,29825,23925,0,23075
25120,21200,13825,250,10750
76111,20425,9925,5550,62050
94001,1352175,32100,0,51250
73168,51175,21550,0,147900
73585,525,7775,6475,28850
50223,88275,40925,0,40225
50680,8000,5225,775,130525
73873,28100,4725,875,20975
73671,0,3025,2475,6525
73217,0,12475,525,48250
50150,925,1600,100,53475
76233,41300,4225,800,33750
50689,13550,7250,50,632850
76606,2200,850,25,10650
76869,1900,875,225,14150
76318,775,4425,6225,7575
73563,75,3800,1025,30000
76306,7450,2600,2650,10550
41206,72850,5100,75,84400
76377,1100,1775,700,17100
76248,7300,14475,6050,23275
73236,3150,2875,0,59400
94886,244650,8075,0,18425
76520,15600,16200,29125,42950
73616,72550,23900,0,67600
50270,0,50,0,10700
94343,1143225,550,0,1925
73483,0,15850,1300,78225
50370,545475,10900,0,75400
50400,26550,8100,25,62750
50251,19075,900,0,52025
76892,1650,575,250,13275
73067,4875,4175,0,108650
50313,0,1050,400,21775
76001,13925,350,3750,32450
50330,140000,5550,0,67150
50287,50,9075,1700,64875
73024,0,6900,0,42325
76563,9450,7875,4475,21275
50577,4400,2425,0,202175
76130,0,4125,18875,3275
50325,573100,16150,0,659475
41872,0,30575,800,33650
41016,0,6950,25,61900
76275,11250,2550,14325,15325
73555,83900,7900,0,47200
76364,23275,50,12200,32975
50683,19250,1575,0,62825
19573,0,0,9750,350
19455,3200,600,8000,3400
41078,950,6225,0,33000
19513,0,0,11275,0
19418,233675,900,275,5950
41001,25275,17325,75,104875
19142,500,0,28600,16125
19212,7800,2900,8250,12225
50711,307275,12750,0,131125
41799,7125,13725,125,44550
19698,1425,50,25300,15700
50590,174275,9700,0,223075
19110,6250,0,11600,38200
19821,11075,3200,1300,30050
94884,1188525,0,0,0
41676,33175,0,0,14600
41524,400,4600,300,62975
19780,6225,0,0,16125
19517,48425,5925,100,79000
41801,35275,625,0,32625
19364,6850,350,375,21225
19137,175,25,3175,40825
19809,170550,450,100,3950
18753,1192150,38550,0,575025
19473,9450,50,0,30200
41357,37100,325,100,20900
41615,13325,1650,175,36975
95001,2056000,36425,0,332825
19256,216450,2025,11400,81625
50450,22875,5325,0,63850
19548,0,0,50,14300
19743,6750,1225,3025,53575
19130,14175,0,125,55250
41483,21150,275,0,22500
41132,700,2250,275,35400
19318,213075,1050,475,10525
41885,0,1050,50,19625
41020,41175,200,0,42950
41797,825,775,350,49650
52696,113325,150,0,21475
19355,43975,1975,325,31525
50350,532950,47700,0,522925
52250,131375,175,75,44175
41349,100,1675,0,15750
19824,4350,2475,5075,44725
52473,30050,175,150,10500
52390,23475,125,0,18950
19001,3075,0,750,44725
41306,14150,675,100,55200
41396,52550,1850,0,68825
94883,314500,0,0,150
52490,40525,1075,25,16200
19807,25,125,4600,25600
41518,75,0,0,18175
52520,39425,175,450,5800
19760,7025,250,50,39825
19585,24625,750,6300,30425
19050,25700,150,0,14700
41013,375,700,0,23950
18592,87950,8725,0,177075
19532,10600,1200,31525,32600
94887,952900,0,0,350
41548,2475,175,0,19550
19622,25,0,7475,9400
41298,14775,1875,25,37525
52621,69025,1150,225,48750
19392,100,300,7900,20575
18247,61300,3375,0,109125
95025,823375,10500,0,39975
41378,22150,0,0,8425
19075,10250,1400,1375,29675
41791,8825,350,0,29700
52427,299700,600,675,57750
41503,8150,75,0,17650
52405,32800,1425,75,22100
19397,5075,25,3775,42150
18001,120150,2050,475,79500
41660,22575,75,0,16775
41319,14150,150,0,30450
41668,114200,1175,0,31950
41026,0,400,0,16400
41359,18050,100,0,28125
52835,109700,1975,1225,166275
19100,7500,600,31525,43275
41244,325,0,0,9275
97777,634350,4275,0,50
41770,3875,75,0,27025
19693,10675,200,4875,35275
41807,2325,100,0,18100
19022,1275,25,5525,20725
95015,1142250,3975,0,3725
19450,0,4175,44675,22775
41551,21975,75,0,49075
52540,9675,550,0,24200
19701,287075,650,50,17950
52256,12250,1200,25,12250
41006,42325,25,0,23550
18256,11650,600,0,59725
95200,1095375,4350,0,16650
41530,23325,50,0,8625
18410,4075,2975,0,82400
52233,6875,925,125,13975
52079,194675,225,100,46150
18094,50875,325,25,42425
19290,25,0,50,2700
52418,26075,725,50,19125
52693,0,0,0,8825
97161,722100,11025,0,600
52786,0,3300,75,20700
52203,0,0,0,4525
52399,25,975,75,11600
52687,175,1550,0,22975
94885,88950,0,0,0
97001,1346525,600,0,575
52378,13275,300,0,18250
52083,0,0,0,2750
18479,4425,125,0,17750
52385,13325,150,0,5125
52694,75,0,0,4675
52685,350,0,0,4725
52019,0,100,0,7075
52051,0,275,0,6450
52678,26450,25,0,16225
19533,95800,4800,0,22425
52260,0,1025,0,15350
18610,63525,1200,150,18750
52240,0,2100,0,6300
52258,37125,1000,0,32150
52411,50,0,0,9475
52612,176125,1850,75,27250
52110,8800,5500,0,38600
52699,32750,75,25,19675
52381,225,0,0,13900
18150,615650,19225,0,249500
86001,82800,1600,0,26325
52683,250,0,0,11525
18860,75,400,0,77775
18460,6700,1000,0,111700
18029,250,400,0,40100
52001,66675,4825,225,63500
52565,125,0,0,7525
52435,30825,350,0,23200
52036,0,0,0,6575
86755,33450,1425,0,10775
52838,400,100,0,19050
52207,875,0,0,9375
86749,2400,0,0,6325
52320,0,25,25,12125
18205,7600,2250,0,37625
52885,3100,175,0,6925
86219,5925,350,0,4900
18756,4775800,36025,0,156350
52788,2050,800,0,12750
86760,48425,550,0,5750
52354,0,300,1025,6725
52720,1050,625,0,12125
52287,27325,625,25,19550
18785,16800,2775,0,43200
52227,38975,5525,0,33900
52506,25,0,150,7625
86885,67900,1650,50,28075
97889,428150,25,0,1075
52317,400,325,25,11450
86571,323725,2725,0,65725
52352,250,100,150,9300
52585,0,0,0,15350
52323,625,125,0,3975
