MPIOS,Forest,Grasslands,Croplands,Other
05045,12875,6000,0,39625
05154,6400,4725,75,123300
20710,11525,1900,125,62750
54418,3625,0,0,7275
54313,1800,0,0,14775
05120,49600,3775,25,153950
23580,67475,2950,0,70725
54680,950,200,0,14175
54673,2325,1475,200,11625
27615,531000,6600,0,72300
05147,825,7325,0,16950
54660,28975,350,0,18875
54874,1800,1425,0,7800
54128,13925,1125,0,57825
54239,6125,0,0,12550
54405,575,700,0,6400
54385,2775,2650,50,48800
05172,11525,6775,0,56175
05790,93250,775,0,83800
54099,8600,50,0,9950
68615,7150,4375,0,98125
54051,21975,2675,0,26700
05895,44650,7175,0,52000
68655,13750,4750,0,100300
54172,5225,125,0,13125
54599,2075,25,0,4650
68780,2100,75,0,14625
54223,16650,6500,0,16950
68255,13250,0,0,26225
54520,1825,1425,0,14000
54347,5325,0,0,3325
13670,93700,850,0,21325
68132,3050,1150,0,8225
27372,127275,0,0,11975
05736,80425,5925,0,37400
68867,2725,2100,0,11475
54820,84525,675,0,60150
68444,12775,125,0,15875
13160,70850,3425,0,36000
54518,1925,4900,0,22350
05040,79675,125,0,63700
05854,11775,300,0,42050
05361,144550,225,0,71500
68406,8075,4450,0,41550
54377,11125,1825,0,12275
54480,100,7575,0,6700
68169,1850,175,0,8625
54125,200,5150,0,7975
54743,950,31475,0,9500
05031,55825,825,0,63300
05893,21475,20425,0,143325
68307,7600,11450,0,48100
05604,58075,20325,0,116900
68820,7250,9275,0,14750
05887,19300,200,0,55100
54174,47925,19250,0,50125
68001,725,775,0,15650
68081,9000,9800,0,109000
05107,10875,100,0,25525
05543,17850,350,0,21675
05234,140250,525,0,44875
05134,1875,300,0,19400
68689,24650,500,0,80600
68276,1700,500,0,7800
68092,13575,1925,0,25325
68547,8100,8650,0,28850
05819,1975,0,0,12250
81001,5300,13400,150,503100
68705,10050,875,0,10050
05628,4650,1150,0,19775
81736,23750,3175,0,59025
81065,18700,6950,0,284025
68318,5300,6000,0,14475
05842,6175,175,0,18150
15223,103875,9600,0,16150
05475,110425,400,150,20150
05647,5300,0,0,11875
05138,15225,25,0,32050
68162,275,26550,0,13900
68895,5525,9800,0,24775
05113,5950,925,0,24500
05858,12725,325,0,40700
05038,6500,425,0,29925
05315,525,200,0,7650
68745,23225,4425,0,70225
68669,2700,1750,0,22125
05284,89500,250,0,43675
05658,4200,175,0,13550
05310,3900,1450,0,34025
68207,1275,11050,0,19900
68418,0,14850,0,14025
27099,320050,650,75,40525
68235,35350,350,0,61700
05686,2375,2825,0,83125
68573,7425,6300,0,67175
81300,50900,19475,0,102025
05873,155200,525,1200,22425
15180,9425,34850,0,29750
05150,4200,0,0,13200
05890,15400,1000,0,74050
68051,0,4575,0,11050
27075,83675,100,100,14275
68160,225,2550,0,10950
05411,3225,2250,0,18800
05086,11050,550,0,19775
05885,9275,550,0,39750
68296,7450,575,0,11050
68432,700,150,0,4800
68190,20750,4925,0,260000
68872,0,8500,0,1525
05004,14150,25,0,14475
68152,3125,6375,0,14525
05579,12200,8825,0,94525
68370,0,1900,0,2250
15332,11000,29900,0,48150
05306,2150,625,0,7500
68079,0,5000,0,4375
68266,25,2500,0,7900
68468,375,6550,0,11675
81220,5800,10450,0,562775
81794,143200,74500,75,327325
68684,100,2100,0,5800
05264,2575,2650,0,14275
68229,75,7250,0,13175
81591,3075,825,0,225975
05501,800,1675,0,9675
05042,4700,2050,0,38225
68121,0,1225,0,9300
68679,0,3275,0,12000
05425,2700,1975,0,38450
68464,8325,1150,0,41375
68344,8350,0,0,8225
05761,0,625,25,18400
68686,525,1550,0,5000
05847,186725,4475,200,76025
68147,0,8050,0,4850
05190,125,25,0,3875
68425,1450,4275,0,5475
15218,175,1225,0,8525
05237,825,300,0,17550
05690,800,125,0,25550
68549,0,225,0,4000
68522,0,50,0,1800
68682,2675,550,0,11050
68502,5575,5250,0,26925
05670,6750,175,0,36925
68861,4825,0,0,31725
68385,15700,150,0,42250
68755,0,75,0,12075
05125,7300,175,0,15175
05079,625,50,0,21625
15248,400,2025,0,5675
05664,450,4000,0,17375
05656,75,100,0,15175
68720,12750,0,0,28600
68533,0,0,0,6375
15317,1300,125,0,5600
68855,50,50,0,8150
15673,1000,1575,0,9300
68176,6725,0,0,13450
15522,600,1200,0,2200
15810,2425,2000,0,2725
05142,8500,250,0,22500
05206,475,50,0,15150
05308,0,0,0,8475
15097,25,12150,0,5975
05212,75,75,0,6475
05088,1475,1450,0,12425
05240,425,725,0,21200
68524,0,425,0,8475
05044,1050,825,0,20600
05021,1950,100,0,11275
15244,0,10925,0,7250
05667,10875,25,0,26625
68209,25,50,0,5425
68498,25,125,0,5100
05001,5875,50,0,30750
05674,50,700,0,20025
68217,21325,3600,0,30900
68211,3925,0,0,6000
68397,13175,75,0,25025
68167,16475,100,0,35150
15753,3025,4475,0,6850
68322,0,175,0,6800
05541,400,0,0,14650
27001,300425,1475,175,52150
15403,250,10525,0,9275
68500,1050,0,0,23275
05649,35500,225,0,41550
05318,1625,300,0,14300
68245,2975,0,0,9100
99001,23925,439775,0,490775
68320,650,425,0,15225
05321,325,75,0,7750
05093,1900,925,0,23025
05347,1625,0,0,9825
15183,10125,19550,0,27275
15774,1475,11750,0,8350
68101,51800,475,0,113050
05585,2825,3350,0,48625
15572,10825,4325,0,130575
85125,15375,13875,0,482850
05440,0,25,0,11575
05059,0,1050,0,12150
05615,400,825,0,20475
85136,7875,1875,0,5600
05313,1400,25,0,20825
05607,10150,0,0,16925
68013,25,0,0,4650
05360,0,0,0,2375
05266,825,0,0,3950
99524,11750,618900,0,1411825
05036,3050,0,0,5850
68264,16850,6025,0,20600
05380,2200,0,0,1550
68770,5050,25,0,31275
15368,0,8150,0,5350
68250,25525,0,0,10875
05209,850,425,0,19050
05631,25,0,0,2075
05697,0,25,0,6500
15720,25,7275,0,7150
68673,0,50,0,4600
15839,25,6425,0,9050
05809,75,100,0,14600
05148,24500,725,0,17550
05660,24350,0,0,20450
15755,15850,17625,0,30750
05129,6725,0,0,8700
68179,775,25,0,8950
05642,21825,0,0,23400
85315,25600,750,0,2500
68773,16600,125,0,20600
05197,7025,25,0,19625
85250,23150,61125,125,1171525
15686,0,0,0,7275
05030,1200,0,0,9125
15723,0,3225,0,2325
68327,0,100,0,3450
15537,500,4700,0,6050
05376,150,0,0,13425
27025,179225,450,0,32800
15757,350,7925,0,10025
05400,725,1350,0,18225
15087,1475,3500,0,10550
15185,3725,25,0,9975
15664,25,0,0,10100
05591,1425,1225,0,33275
85400,47475,825,0,62750
68298,8425,25,0,35575
05861,325,200,0,14000
27495,71875,0,25,13300
68077,0,0,0,3400
68377,20925,0,0,15500
05679,1225,0,0,19775
68324,25,0,0,7250
27245,50225,400,50,12025
15162,175,2375,0,2975
15516,8000,13225,0,20850
15238,4275,9600,0,14500
05467,50,0,0,8025
05282,225,475,0,22225
15693,200,3150,0,4225
05652,29500,0,0,6425
15092,25,6175,25,6750
15816,675,0,0,7425
15469,1475,175,0,19800
05792,700,25,0,13475
15790,0,9475,0,11400
05101,14550,50,0,26850
68572,25,1800,0,24275
05002,2225,325,0,48775
05756,47425,1400,0,82875
68368,475,0,0,13175
15276,150,5175,0,4675
15507,25275,75,0,26225
05576,475,25,0,11350
05368,3050,0,0,14850
68271,7300,0,0,8525
68020,1575,50,0,17775
15215,0,2325,0,4100
15763,6525,10775,0,11125
15114,125,800,0,700
15550,16325,125,0,17250
05390,0,50,0,7225
15051,2525,3425,0,10600
25885,9975,100,0,83275
15296,600,2975,0,9450
85263,375,5825,625,72150
05353,50,0,0,4550
15533,16875,125,0,40550
15531,9200,50,0,18875
05789,7050,75,0,18525
05091,13250,0,0,9700
15293,0,5475,0,3700
15204,1475,10875,0,6475
15491,0,2225,0,2925
15806,0,7800,0,3875
25572,925,4150,75,51950
15696,0,2200,0,5200
15820,25,900,0,2500
15632,800,2750,0,25050
05034,34775,100,0,19350
05055,11875,50,0,11525
15681,5900,50,0,12700
15464,3850,10625,0,22025
15759,0,11550,0,9450
05856,275,0,0,8575
27413,43125,375,0,18050
17013,7075,150,0,43325
15832,550,0,0,2200
15466,0,3825,0,1850
15176,175,2975,0,10000
15106,250,100,0,5125
15837,0,13625,0,1550
85225,275,21725,4150,79475
15407,0,5375,0,6000
15272,0,7850,0,1300
15776,0,3225,0,7400
15476,150,4175,0,2250
05364,9975,25,0,14025
05483,14775,0,0,15975
15377,21950,4775,0,37250
15232,250,1275,0,2350
27073,96100,225,50,16900
15442,1250,0,0,15075
15580,2550,0,0,7075
15500,0,4150,0,1350
15047,20925,26750,0,43550
15362,0,3375,0,1200
15814,0,13600,0,2250
15762,0,750,0,2275
15001,0,10875,0,11550
15808,0,925,0,6450
15542,2825,15775,0,10850
15187,0,6050,0,200
15131,50,450,0,8450
15638,0,3425,0,3250
15676,150,4650,0,5700
05145,2275,0,0,5725
15480,2400,0,0,14800
15226,0,2725,0,1900
17513,250,0,0,28800
17867,8300,50,0,44725
25745,25,3200,0,7525
15600,750,2750,0,17600
27077,262375,575,100,55925
15224,0,1500,0,1900
85325,3200,18525,1200,303250
15822,3775,9850,0,4825
85001,5000,14450,500,234150
25148,825,150,0,58750
85430,9225,20275,525,276775
15646,700,6150,0,9800
99624,5425,76400,0,354400
17541,25625,1200,0,30850
17614,18000,0,0,17600
15740,550,7025,0,7375
15401,950,0,0,3575
15109,800,0,0,8125
17442,0,0,0,4050
17777,0,0,0,11300
15212,2700,0,0,14975
15764,0,1575,0,3100
25779,75,1975,0,9575
66456,47025,0,0,10125
25317,100,7125,50,10800
25288,0,1975,0,5500
15879,250,1100,0,4675
17653,2150,800,0,34950
99773,3812200,940100,375,1818725
25154,775,5850,0,24300
25518,4950,0,0,12325
15621,4500,425,0,13675
15104,0,575,0,5275
17388,0,0,0,9125
25394,1075,0,0,20000
27135,38350,1675,0,11575
15518,10975,300,0,16100
15861,150,2400,0,15925
25320,200,6550,400,72250
25653,2375,125,0,24100
25823,2000,0,0,13550
15599,2350,675,0,10975
15189,475,400,0,4450
66572,82600,800,250,10175
15367,0,300,0,4500
66594,325,25,0,14650
15494,0,1600,0,2450
66318,2500,25,0,7700
27787,18725,50,25,13650
17272,25,0,0,20300
25843,50,3525,25,7600
85010,4050,6875,250,133325
25407,0,2450,0,12275
15804,75,600,0,10675
85279,4650,0,0,13500
85015,18250,50,0,14850
15835,375,1225,0,7575
15897,9650,925,0,15800
17050,1025,0,0,13125
17446,9950,675,0,22575
25871,200,0,0,7400
17444,900,0,0,7425
25873,1400,1475,0,17175
17433,3475,0,0,13900
25258,600,0,0,11450
73443,525,125,0,29950
73349,2075,1100,0,26450
25224,0,2025,0,7300
17042,50,375,0,19425
73283,475,0,0,22600
15660,1150,150,0,9225
17486,5875,150,25,34950
25398,425,0,0,13200
25513,1450,200,0,37850
25781,75,475,0,5375
66088,7625,75,0,10025
15172,300,25,0,14750
15090,175,0,0,6075
15842,3325,375,0,11800
25793,2300,1525,0,17900
25851,0,0,0,8925
27205,45425,700,25,8700
66045,15675,25,0,10125
25183,2475,2950,0,26800
27361,139200,925,0,47950
25772,0,6175,25,12675
15455,9450,25,0,15375
25489,200,0,0,7400
25862,50,0,0,15400
15514,7450,0,0,28200
85230,15725,35375,25,426875
17616,0,175,50,12800
15511,400,0,0,6000
15299,2300,150,0,17900
73270,625,0,0,15750
25200,2775,1375,0,8725
17001,5600,425,0,38925
73347,6525,2575,0,21975
85410,15675,27325,25,202700
17665,50,650,575,7400
25899,2100,1775,0,14975
25592,125,0,0,7625
73520,600,0,0,9000
25486,450,3175,0,6450
15380,150,0,0,6125
17524,100,0,0,9700
17877,200,0,175,10250
25426,6025,2150,0,14150
73055,1225,3650,1900,39100
25807,75,50,0,6325
73152,2075,1100,0,16525
66687,9325,25,50,11925
25777,725,50,0,12225
25491,0,0,0,6125
15135,5050,0,0,26225
15798,0,0,0,3725
25875,0,0,0,14800
27491,88250,1375,0,17075
25736,325,1450,0,12575
25769,900,425,0,20075
17088,0,1000,2575,8050
17174,0,0,0,12700
85139,7550,54300,475,326400
66383,4975,25,0,2375
25402,1175,0,0,15100
15322,0,25,0,3800
66440,25,0,75,16450
17873,16550,3300,0,24550
25436,1825,75,0,8375
73870,3475,2475,0,20775
15425,3725,25,0,15050
15778,0,50,0,3325
25295,0,1150,0,3200
25718,575,0,0,9475
25658,1225,50,0,11225
85162,2875,6975,0,62700
25817,125,1325,50,5225
66075,175,50,950,13825
25168,75,725,0,16850
15761,2025,0,0,5975
25785,875,700,0,5850
27660,42775,150,0,10550
15022,1875,0,0,2900
25326,875,2250,0,11025
76243,16850,25,0,10300
15325,550,50,0,6625
85300,1825,1625,0,32000
25126,400,675,25,3900
25662,150,1450,675,29450
66682,21600,4350,625,24725
25867,50,0,0,7725
25758,1150,2500,0,8450
15667,975,25,0,46850
73411,2175,100,0,33025
73408,375,1000,1400,28275
25019,25,75,0,6700
25297,5700,825,0,29150
25328,0,0,0,6325
15690,9425,50,0,18775
73030,0,4125,3050,15950
66400,0,0,2225,925
25322,6400,7650,0,18625
25260,75,500,25,6425
15236,3350,0,0,7575
25175,700,1025,0,6450
73461,1525,12050,0,14825
66001,9350,3400,26825,26000
25799,150,4425,0,5600
25095,0,25,0,5200
25269,1575,1075,25,13600
66170,175,75,250,6575
76041,3700,50,1400,27050
50568,106200,497325,275,1083325
25430,50,3150,0,8950
76246,12700,0,0,1875
25214,425,900,0,4025
25086,200,3450,925,16675
25040,25,225,0,11750
11001,10675,76350,0,79100
25372,10700,2850,0,20175
76147,0,300,25625,9750
27745,124225,400,0,3500
25377,6700,2375,0,26075
76054,2775,275,0,16375
25898,125,200,0,5250
73861,200,2000,2525,22200
25596,100,50,0,12975
73686,450,8575,0,18800
25286,0,1525,0,5475
25293,22675,75,0,19650
25299,2050,0,0,8275
25099,1550,1300,0,4725
25839,9550,50,0,29150
25580,100,25,0,18650
25123,0,50,0,6050
76845,0,0,2350,4375
25797,550,75,0,7625
25530,2600,2375,50,73075
25473,75,3300,50,6075
73043,15250,10525,0,28450
76863,28525,575,25,15975
63272,600,125,1625,12025
85440,5700,16900,2700,65100
63690,12225,2475,4400,20450
76823,325,100,275,18650
73026,50,3775,350,30500
25386,0,675,0,15050
76020,0,0,800,8300
25279,8000,7625,0,32275
50110,3100,8300,125,31225
63190,0,0,975,5375
73001,27300,1700,2025,85625
25181,2325,2200,0,17025
25645,2425,250,0,6425
25368,0,1550,0,20950
25438,33975,800,0,90925
63594,0,25,75,8200
25754,1150,3175,0,14700
25035,0,425,0,11600
73547,0,5350,1700,21225
25599,0,450,0,10275
76497,0,0,10475,4450
25245,1900,0,0,10075
25815,25,7650,0,18775
25324,0,1900,350,12275
73124,18525,75,0,29725
76400,75,125,2100,10225
63470,0,200,700,11050
63001,0,25,925,10500
76250,19925,150,25,12850
76403,0,0,18675,12475
25841,1125,1475,0,8875
25312,700,1300,25,4150
63130,2675,125,3825,14275
27250,364225,200,0,18150
25740,2000,975,0,7800
50686,9700,1450,0,9350
76622,5250,300,1600,20500
63401,25,50,4900,4375
25878,2750,0,0,17275
25743,2100,475,0,14925
73200,50,3750,1975,38925
76895,25,4100,21000,10675
25178,1950,3000,0,6875
76736,21550,4175,10950,55675
50245,10775,125,0,8950
25151,250,750,0,10800
25483,0,1175,0,7925
50124,3475,19375,800,57700
76100,44450,800,150,24550
25307,0,2000,200,8500
76122,1250,150,3000,8875
63212,1450,25,25,6275
63111,0,0,1200,2800
50606,5275,525,425,50975
25845,1050,4450,0,6200
50573,3200,294375,1050,261575
25001,0,3025,0,4600
25535,3350,4475,0,6925
25290,3100,3675,75,24200
73624,26375,2450,0,65225
25594,4925,75,0,15325
25805,700,75,0,8500
63548,4075,25,500,14900
25612,0,4650,400,9725
25281,4400,375,0,6950
25488,475,1850,0,18425
63302,3900,50,50,16625
76113,225,3375,10700,22975
73622,24975,825,0,41725
73678,50,4950,300,37625
50001,12375,3900,3850,117250
25339,17000,21550,0,22350
50226,125,2350,175,35425
73275,0,1300,3750,4125
25053,3050,1775,0,13775
73854,25,700,50,18400
76828,9300,325,0,14425
73449,550,1075,0,15100
73352,5425,200,25,17475
25335,12425,1400,0,7475
73770,0,4200,1575,8875
76109,614275,825,25,37375
25524,1300,75,0,8700
73148,75,600,0,16800
76036,1800,1675,5475,12925
73268,0,375,16500,5850
73319,0,19275,6600,27300
50006,34700,5450,0,58100
25649,6325,5550,175,7200
76616,12800,500,125,10825
76834,16500,3900,8500,32450
76670,1950,5500,9750,13025
73226,3775,550,0,48550
76126,72875,625,50,9675
73504,6150,9400,650,76900
25506,6225,525,25,6800
73675,8975,125,0,27500
76890,4000,1525,250,26150
50318,30400,20700,0,25725
25120,23775,12625,50,9575
76111,22475,10775,4775,59925
94001,1350575,41775,0,43175
73168,51700,19575,0,149350
73585,175,8400,6500,28550
50223,86250,38450,0,44725
50680,7425,6800,125,130175
73873,28150,2125,725,23675
73671,0,4375,2425,5225
73217,0,16450,450,44350
50150,975,1800,25,53300
76233,49400,5625,400,24650
50689,9250,51950,75,592425
76606,1600,2050,675,9400
76869,1550,2000,400,13200
76318,1200,4775,6275,6750
73563,25,5150,1350,28375
76306,6425,2400,2450,11975
41206,73675,5850,0,82900
76377,675,2975,475,16550
76248,6575,14375,6325,23825
73236,3350,7925,0,54150
94886,243850,11675,0,15625
76520,15075,16525,30225,42050
73616,76825,20050,0,67175
50270,0,50,25,10675
94343,1142550,975,0,2175
73483,0,23625,1200,70550
50370,517800,16500,0,97475
50400,24525,8100,0,64800
50251,17675,825,0,53500
76892,2900,750,0,12100
73067,3150,11350,0,103200
50313,0,1500,350,21375
76001,18275,100,4050,28050
50330,123675,9375,0,79650
50287,125,11025,1075,63475
73024,0,12900,50,36275
76563,9000,8450,3825,21800
50577,4225,15100,75,189600
76130,0,3975,19225,3075
50325,564800,71300,0,612625
41872,0,36325,1100,27600
41016,0,20700,25,48150
76275,8550,1800,14775,18325
73555,81375,7850,0,49775
76364,21250,650,14625,31975
50683,17425,1525,0,64700
19573,0,0,9775,325
19455,2550,325,8075,4250
41078,875,6950,0,32350
19513,0,0,11275,0
19418,235550,100,0,5150
41001,22975,24275,200,100100
19142,400,0,29425,15400
19212,8025,2300,9375,11475
50711,307725,8925,0,134500
41799,7025,16300,350,41850
19698,1700,100,27150,13525
50590,168775,17775,0,220500
19110,5700,1325,12125,36900
19821,9400,2825,2000,31400
94884,1188450,75,0,0
41676,31300,0,0,16475
41524,350,8725,275,58925
19780,6250,0,0,16100
19517,49925,4500,125,78900
41801,33950,1600,0,32975
19364,5075,25,850,22850
19137,100,25,3225,40850
19809,169750,50,0,5250
18753,1022200,70800,0,712725
19473,9525,300,0,29875
41357,35725,425,0,22275
41615,14375,1900,400,35450
95001,1978350,60675,0,386225
19256,207325,5275,10275,88625
50450,18350,7775,0,65925
19548,0,0,50,14300
19743,6125,575,2050,55825
19130,14750,275,375,54150
41483,20075,150,0,23700
41132,600,2975,1375,33675
19318,214225,400,100,10400
41885,0,2500,75,18150
41020,42375,175,0,41775
41797,600,2250,925,47825
52696,116825,25,0,18100
19355,42975,1600,350,32875
50350,428975,82725,0,591875
52250,130075,25,0,45700
41349,25,1950,50,15500
19824,5075,1875,5300,44375
52473,30400,0,0,10475
52390,22525,50,0,19975
19001,3325,25,1600,43600
41306,14750,1775,0,53600
41396,51475,2825,0,68925
94883,314500,0,0,150
52490,44900,25,0,12900
19807,0,125,4925,25300
41518,175,50,0,18025
52520,37475,25,0,8350
19760,7400,25,100,39625
19585,25075,1350,5725,29950
19050,23750,575,0,16225
41013,200,1275,0,23550
18592,81025,3400,0,189325
19532,10250,1950,32925,30800
94887,952875,0,0,375
41548,1550,400,0,20250
19622,50,150,8175,8525
41298,16750,1950,0,35500
52621,95275,100,0,23775
19392,75,1125,7750,19925
18247,55700,2575,0,115525
95025,796125,19475,0,58250
41378,22875,0,0,7700
19075,10700,2000,1875,28125
41791,8300,450,0,30125
52427,329000,150,0,29575
41503,8025,0,0,17850
52405,32350,1425,225,22400
19397,5800,675,3700,40850
18001,108425,1775,75,91900
41660,21500,75,0,17850
41319,14500,200,0,30050
41668,112225,450,0,34650
41026,25,750,0,16025
41359,18150,0,0,28125
52835,117075,1650,25,160425
19100,7700,1275,31925,42000
41244,150,0,0,9450
97777,635225,3400,0,50
41770,3325,225,0,27425
19693,10925,425,4875,34800
41807,1650,125,0,18750
19022,1400,50,6400,19700
95015,1138550,4875,0,6525
19450,75,7600,45575,18375
41551,20350,50,0,50725
52540,9900,950,0,23575
19701,283875,750,0,21100
52256,11650,2275,50,11750
41006,40650,325,0,24925
18256,8450,400,0,63125
95200,1099800,2375,0,14200
41530,22100,0,0,9900
18410,3450,2125,0,83875
52233,8450,25,0,13425
52079,224800,125,0,16225
18094,44700,325,0,48625
19290,100,75,100,2500
52418,26475,425,0,19075
52693,25,0,25,8775
97161,722875,9750,0,1100
52786,0,10700,0,13375
52203,0,50,0,4475
52399,250,1100,75,11250
52687,325,2975,75,21325
94885,88950,0,0,0
97001,1344525,1075,0,2100
52378,13550,100,25,18150
52083,0,0,0,2750
18479,2800,75,0,19425
52385,13875,25,0,4700
52694,75,0,0,4675
52685,425,0,0,4650
52019,0,125,0,7050
52051,25,300,0,6400
52678,24750,25,0,17925
19533,81550,5300,0,36175
52260,75,1650,0,14650
18610,61875,650,25,21075
52240,0,2475,0,5925
52258,37275,600,0,32400
52411,75,175,0,9275
52612,183175,450,0,21675
52110,8950,6625,0,37325
52699,33325,175,0,19025
52381,150,0,0,13975
18150,523475,49650,0,311250
86001,82875,825,0,27025
52683,250,50,0,11475
18860,50,1250,0,76950
18460,5575,1750,0,112075
18029,175,475,0,40100
52001,71125,2250,75,61775
52565,100,0,0,7550
52435,31750,50,0,22575
52036,0,0,0,6575
86755,34675,125,0,10850
52838,550,700,0,18300
52207,550,225,0,9475
86749,2575,125,0,6025
52320,0,50,0,12125
18205,3950,3625,0,39900
52885,2825,325,0,7050
86219,5525,100,0,5550
18756,4760000,32925,0,175250
52788,1525,225,25,13825
86760,49000,300,0,5425
52354,0,175,225,7650
52720,1050,475,0,12275
52287,28400,500,0,18625
18785,13175,3725,0,45875
52227,37725,11250,0,29425
52506,50,50,200,7500
86885,64650,750,0,32275
97889,427800,175,0,1275
52317,275,1950,0,9975
86571,306825,4925,0,80425
52352,250,200,25,9325
52585,0,150,0,15200
52323,650,25,0,4050
