MPIOS,Forest,Grasslands,Croplands,Other
68013,25,0,0,4650
05360,0,0,0,2375
05266,825,0,0,3950
99524,10800,475700,0,1555975
05036,3225,0,0,5675
68264,17325,6100,0,20050
05380,2225,0,0,1525
68770,5050,0,0,31300
15368,0,7900,0,5600
68250,25750,50,0,10600
05209,875,475,0,18975
05631,25,0,0,2075
05697,0,0,0,6525
15720,50,7350,0,7050
68673,0,50,0,4600
15839,25,6050,0,9425
05809,75,50,0,14650
05148,24225,525,0,18025
05660,24475,0,0,20325
15755,15925,17425,0,30875
05129,7325,0,0,8100
68179,700,25,0,9025
05642,21500,0,0,23725
85315,25600,700,0,2550
68773,16525,75,0,20725
05197,6950,25,0,19700
85250,21450,50200,0,1184275
15686,0,0,0,7275
05030,1200,0,0,9125
15723,0,3150,0,2400
68327,0,50,0,3500
15537,500,4675,0,6075
05376,150,0,0,13425
27025,162925,675,0,48875
15757,350,7800,0,10150
05400,725,900,0,18675
15087,1475,3525,0,10525
15185,3825,0,0,9900
15664,25,0,0,10100
05591,1375,975,0,33575
85400,47625,600,0,62825
68298,8725,50,0,35250
05861,275,150,0,14100
27495,70625,25,25,14525
68077,0,0,0,3400
68377,20750,0,0,15675
05679,1125,0,0,19875
68324,0,0,0,7275
27245,47025,575,50,15050
15162,175,2300,0,3050
15516,8375,11625,0,22075
15238,4325,9400,0,14650
05467,50,0,0,8025
05282,200,300,0,22425
15693,175,3100,0,4300
05652,29450,0,0,6475
15092,25,5625,0,7325
15816,675,0,0,7425
15469,1500,25,0,19925
05792,675,0,0,13525
15790,0,9025,0,11850
05101,14825,125,0,26500
68572,75,1200,0,24825
05002,2025,225,0,49075
05756,46900,925,0,83875
68368,475,0,0,13175
15276,175,5125,0,4700
15507,24625,100,0,26850
05576,425,0,0,11425
05368,2550,0,0,15350
68271,7575,25,0,8225
68020,1400,25,0,17975
15215,0,2200,0,4225
15763,6800,10875,0,10750
15114,125,775,0,725
15550,16425,200,0,17075
05390,0,50,0,7225
15051,2625,3050,0,10875
25885,9125,75,0,84150
15296,700,3025,0,9300
85263,375,5475,550,72575
05353,25,0,0,4575
15533,16900,100,0,40550
15531,9050,0,0,19075
05789,6825,75,0,18750
05091,13775,125,0,9050
15293,0,4875,0,4300
15204,1475,11450,0,5900
15491,0,1975,0,3175
15806,0,7325,0,4350
25572,1025,3825,50,52200
15696,0,1925,0,5475
15820,25,750,0,2650
15632,875,2550,0,25175
05034,36250,150,0,17825
05055,11850,50,0,11550
15681,5875,25,0,12750
15464,4000,10500,0,22000
15759,0,11100,0,9900
05856,300,0,0,8550
27413,44425,375,0,16750
17013,7100,75,0,43375
15832,550,0,0,2200
15466,0,3750,0,1925
15176,250,2500,0,10400
15106,250,0,50,5175
15837,0,13325,0,1850
85225,275,23350,3875,78125
15407,0,4675,0,6700
15272,0,7500,0,1650
15776,0,2825,0,7800
15476,200,3975,0,2400
05364,10050,0,0,13975
05483,14700,0,0,16050
15377,21700,5025,0,37250
15232,250,1200,0,2425
27073,97050,450,50,15725
15442,1400,0,0,14925
15580,2150,0,0,7475
15500,0,4100,0,1400
15047,21975,26475,0,42775
15362,0,3200,0,1375
15814,0,13000,0,2850
15762,0,450,0,2575
15001,0,9975,0,12450
15808,0,550,0,6825
15542,2975,15650,0,10825
15187,0,5975,0,275
15131,75,250,0,8625
15638,0,2250,0,4425
15676,275,4500,0,5725
05145,2300,0,0,5700
15480,2350,50,0,14800
15226,0,2750,0,1875
17513,250,0,0,28800
17867,7875,50,0,45150
25745,150,2675,0,7925
15600,1050,2200,0,17850
27077,250350,1200,100,67325
15224,0,1350,0,2050
85325,2725,15875,1250,306325
15822,3975,9975,0,4500
85001,4825,12375,400,236500
25148,775,150,0,58800
85430,8425,17650,350,280375
15646,675,6100,0,9875
99624,5125,47425,0,383675
17541,25875,725,25,31050
17614,18125,0,0,17475
15740,550,6950,0,7450
15401,850,0,0,3675
15109,800,0,0,8125
17442,0,0,0,4050
17777,0,0,0,11300
15212,2600,0,0,15075
15764,0,1300,0,3375
25779,125,1250,0,10250
66456,44375,175,0,12600
25317,100,6200,0,11775
25288,0,1450,0,6025
15879,250,1075,0,4700
17653,2400,200,0,35300
99773,3810175,857550,275,1903400
25154,975,5350,0,24600
25518,4600,0,0,12675
15621,4525,500,0,13575
15104,0,175,0,5675
17388,0,0,0,9125
25394,1300,0,0,19775
27135,34050,1450,25,16075
15518,10975,300,0,16100
15861,50,2200,0,16225
25320,450,6400,150,72400
25653,2650,100,0,23850
25823,1825,0,0,13725
15599,2375,350,0,11275
15189,325,500,0,4500
66572,76475,2350,300,14700
15367,0,250,0,4550
66594,250,25,0,14725
15494,0,1600,0,2450
66318,2325,25,0,7875
27787,16050,200,25,16175
17272,25,0,0,20300
25843,125,2625,0,8450
85010,3725,7050,250,133475
25407,25,1925,0,12775
15804,50,600,0,10700
85279,4475,25,0,13650
85015,18125,50,0,14975
15835,300,1325,0,7550
15897,9500,900,0,15975
17050,1100,0,0,13050
17446,10100,350,0,22750
25871,275,0,0,7325
17444,1100,0,0,7225
25873,1500,1425,0,17125
17433,3550,0,0,13825
25258,800,0,0,11250
73443,575,75,0,29950
73349,2250,1200,0,26175
25224,0,1825,0,7500
17042,25,300,0,19525
73283,350,0,0,22725
15660,1225,150,0,9150
17486,5600,125,25,35250
25398,425,0,0,13200
25513,1625,275,0,37600
25781,175,400,0,5350
66088,7425,75,0,10225
15172,275,25,0,14775
15090,175,0,0,6075
15842,3225,525,0,11750
25793,2200,1525,0,18000
25851,0,0,0,8925
27205,43400,975,25,10450
66045,15675,100,0,10050
25183,2450,3300,0,26475
27361,131950,1025,25,55075
25772,0,6050,0,12825
15455,9275,75,0,15500
25489,225,0,0,7375
25862,175,0,0,15275
15514,7450,0,0,28200
85230,12650,29800,25,435525
17616,0,75,50,12900
15511,375,0,0,6025
15299,2300,150,0,17900
73270,675,0,0,15700
25200,2450,1175,0,9250
17001,6575,425,0,37950
73347,7600,2525,0,20950
85410,14825,24800,0,206100
17665,0,450,825,7400
25899,2050,1250,0,15550
25592,150,0,0,7600
73520,700,0,0,8900
25486,475,2775,0,6825
15380,100,0,0,6175
17524,125,0,0,9675
17877,125,0,125,10375
25426,6125,2200,0,14000
73055,1250,3600,1775,39250
25807,75,50,0,6325
73152,2650,1000,0,16050
66687,9425,25,50,11825
25777,800,25,0,12175
25491,0,0,0,6125
15135,4425,0,0,26850
15798,0,0,0,3725
25875,0,0,0,14800
27491,82800,2000,0,21900
25736,425,1225,0,12700
25769,1075,500,0,19825
17088,0,750,2700,8175
17174,0,0,0,12700
85139,4925,45600,250,337950
66383,5075,0,0,2300
25402,1225,50,0,15000
15322,0,25,0,3800
66440,50,0,75,16425
17873,14275,4600,0,25525
25436,1850,125,0,8300
73870,3875,2200,0,20650
15425,3650,25,0,15125
15778,0,25,0,3350
25295,0,950,0,3400
25718,650,0,0,9400
25658,1375,0,0,11125
85162,2550,6100,0,63900
25817,75,750,0,5900
66075,200,75,850,13875
25168,75,625,0,16950
15761,1950,0,0,6050
25785,875,500,0,6050
27660,41050,100,0,12325
15022,1900,0,0,2875
25326,1050,1650,0,11450
76243,15850,225,0,11100
15325,550,25,0,6650
85300,1675,1525,0,32250
25126,475,475,0,4050
25662,200,1675,575,29275
66682,20800,4650,1175,24675
25867,175,0,0,7600
25758,1350,2075,0,8675
15667,900,0,0,46950
73411,2275,75,0,32950
73408,325,1050,1025,28650
25019,125,0,0,6675
25297,6200,1025,0,28450
25328,0,0,0,6325
15690,8775,25,0,19450
73030,0,4400,2650,16075
66400,0,0,2250,900
25322,6550,7475,0,18650
25260,75,475,25,6450
15236,3375,0,0,7550
25175,925,850,0,6400
73461,1550,11975,0,14875
66001,9350,3425,27100,25700
25799,150,3925,0,6100
25095,25,0,0,5200
25269,1550,850,0,13875
66170,175,25,450,6425
76041,3675,0,1300,27225
50568,103975,441975,100,1141075
25430,125,2875,0,9150
76246,12425,50,0,2100
25214,475,825,0,4050
25086,275,3675,800,16500
25040,50,50,25,11875
11001,10950,75750,0,79425
25372,10800,2775,0,20150
76147,0,425,25250,10000
27745,123375,550,0,4200
25377,6925,2125,0,26100
76054,2700,400,0,16325
25898,75,75,0,5425
73861,150,2275,2350,22150
25596,125,0,0,13000
73686,550,8800,0,18475
25286,0,1325,0,5675
25293,23025,100,0,19275
25299,2000,0,0,8325
25099,2100,950,0,4525
25839,9225,0,0,29525
25580,325,25,0,18425
25123,25,25,0,6050
76845,0,0,2225,4500
25797,550,0,0,7700
25530,1450,2125,25,74500
25473,25,3150,0,6325
73043,15675,10575,0,27975
76863,28475,575,175,15875
63272,600,175,2150,11450
85440,4975,15850,2900,66675
63690,13000,2475,4500,19575
76823,425,350,225,18350
73026,50,4475,250,29900
25386,0,575,0,15150
76020,0,0,575,8525
25279,8450,7425,0,32025
50110,2300,7975,50,32425
63190,0,75,825,5450
73001,27750,2400,1625,84875
25181,2475,2075,0,17000
25645,2000,200,0,6900
25368,25,1750,0,20725
25438,34450,750,0,90500
63594,0,0,75,8225
25754,1525,3200,0,14300
25035,0,450,0,11575
73547,0,6400,1450,20425
25599,0,425,0,10300
76497,0,50,10225,4650
25245,2100,50,0,9825
25815,25,8475,0,17950
25324,0,2000,325,12200
73124,18625,100,25,29575
76400,50,125,1900,10450
63470,0,150,350,11450
63001,0,25,900,10525
76250,19150,250,0,13550
76403,0,0,17575,13575
25841,1200,1575,0,8700
25312,650,1200,50,4275
63130,2575,125,4150,14050
27250,363150,375,0,19050
25740,2350,1000,0,7425
50686,10075,1725,0,8700
76622,5400,325,1650,20275
63401,25,50,4900,4375
25878,3025,25,25,16950
25743,2050,425,0,15025
73200,50,4175,1725,38750
76895,50,3875,21075,10800
25178,2000,3000,0,6825
76736,22375,3750,11200,55025
50245,10900,225,0,8725
25151,275,750,0,10775
25483,0,1250,0,7850
50124,2625,18600,850,59275
76100,43475,675,300,25500
25307,0,2250,300,8150
76122,1650,125,3175,8325
63212,1525,100,25,6125
63111,0,0,1175,2825
50606,4900,650,450,51200
25845,1075,4525,0,6100
50573,2150,292575,675,264800
25001,0,3625,0,4000
25535,3600,4150,25,6975
25290,3225,3800,25,24000
73624,27350,2700,0,64000
25594,4700,50,0,15575
25805,625,75,0,8575
63548,3675,0,900,14925
25612,0,5275,375,9125
25281,4600,350,0,6775
25488,475,1750,0,18525
63302,3750,0,225,16650
76113,200,2725,10600,23750
73622,25775,1600,0,40150
73678,50,5125,325,37425
50001,10900,4650,4000,117825
25339,17275,21775,0,21850
50226,100,2175,175,35625
73275,0,1600,3625,3950
25053,3675,1875,0,13050
73854,25,625,0,18525
76828,8900,450,150,14550
73449,700,1275,0,14750
73352,3775,725,75,18550
25335,11800,1450,0,8050
73770,0,4300,1425,8925
76109,611375,1050,175,39900
25524,1350,75,25,8625
73148,75,800,0,16600
76036,2200,1150,5425,13100
73268,0,300,16175,6250
73319,0,20850,6150,26175
50006,33000,5325,0,59925
25649,6250,5725,175,7100
76616,12325,525,125,11275
76834,16700,3550,8500,32600
76670,1875,5000,10000,13350
73226,3725,375,0,48775
76126,73050,800,200,9175
73504,5825,9925,550,76800
25506,6075,550,75,6875
73675,9075,200,0,27325
76890,4800,1200,700,25225
50318,29525,21100,0,26200
25120,22875,13100,50,10000
76111,21800,10625,4925,60600
94001,1351175,44625,0,39725
73168,51800,20175,0,148650
73585,250,8200,6200,28975
50223,85925,38675,0,44825
50680,6450,5300,0,132775
73873,26550,2050,725,25350
73671,0,4550,2350,5125
73217,25,17800,250,43175
50150,725,1500,25,53850
76233,44875,6475,775,27950
50689,8050,33925,25,611700
76606,2400,1925,700,8700
76869,1475,2075,450,13150
76318,725,4450,6625,7200
73563,25,4825,1125,28925
76306,7025,2150,2375,11700
41206,72725,5525,0,84175
76377,850,2800,1800,15225
76248,7150,13600,7250,23100
73236,3450,6300,0,55675
94886,244525,12300,0,14325
76520,15950,14400,31325,42200
73616,77125,19500,0,67425
50270,0,75,0,10675
94343,1142750,900,0,2050
73483,0,23875,800,70700
50370,510300,16825,0,104650
50400,22450,7600,0,67375
50251,16950,775,0,54275
76892,1925,950,100,12775
73067,3175,10250,0,104275
50313,0,1300,300,21625
76001,15125,275,4150,30925
50330,124350,7675,0,80675
50287,25,10350,950,64375
73024,50,10475,0,38700
76563,9400,7850,4050,21775
50577,3600,11625,50,193725
76130,0,3625,19575,3075
50325,564000,55800,0,628925
41872,0,34500,875,29650
41016,0,19525,25,49325
76275,8675,1500,14925,18350
73555,82900,7950,0,48150
76364,21325,675,13875,32625
50683,16625,1175,0,65850
19573,0,0,9750,350
19455,2900,400,8250,3650
41078,1025,6125,0,33025
19513,0,0,11275,0
19418,235300,375,25,5100
41001,25225,24175,125,98025
19142,350,0,29575,15300
19212,6700,2150,11125,11200
50711,304925,8900,0,137325
41799,7475,16325,225,41500
19698,1700,0,27225,13550
50590,166075,16100,0,224875
19110,5775,1125,11825,37325
19821,8550,2850,3150,31075
94884,1188450,50,0,25
41676,31750,50,0,15975
41524,350,8450,375,59100
19780,6450,0,0,15900
19517,54775,4475,100,74100
41801,34700,1125,0,32700
19364,5925,75,1125,21675
19137,75,0,3150,40975
19809,169225,125,0,5700
18753,1031575,60525,25,713600
19473,9575,275,0,29850
41357,36600,250,0,21575
41615,14975,1850,275,35025
95001,1982175,57200,0,385875
19256,206250,4350,10925,89975
50450,17225,7275,0,67550
19548,0,0,50,14300
19743,7250,275,2150,54900
19130,14925,200,225,54200
41483,19575,75,0,24275
41132,650,3075,1250,33650
19318,213325,675,175,10950
41885,0,2475,0,18250
41020,42425,150,0,41750
41797,550,1550,925,48575
52696,114975,25,0,19950
19355,45325,1000,375,31100
50350,430725,71600,0,601250
52250,127975,200,25,47600
41349,100,1875,0,15550
19824,5425,1775,5500,43925
52473,29675,25,0,11175
52390,20575,250,0,21725
19001,3375,0,1175,44000
41306,14650,1575,0,53900
41396,52900,2300,0,68025
94883,314500,0,0,150
52490,40175,250,0,17400
19807,0,25,5100,25225
41518,50,50,0,18150
52520,35275,50,0,10525
19760,6975,50,100,40025
19585,25500,1425,5850,29325
19050,23875,375,0,16300
41013,175,1250,0,23600
18592,79575,3225,0,190950
19532,10475,2000,32625,30825
94887,952850,0,0,400
41548,2225,375,0,19600
19622,0,150,8175,8575
41298,17650,1925,0,34625
52621,82875,500,0,35775
19392,0,1100,7650,20125
18247,54875,2625,0,116300
95025,797150,18750,0,57950
41378,22225,50,0,8300
19075,10650,1775,1825,28450
41791,8700,425,0,29750
52427,324100,350,0,34275
41503,7400,25,0,18450
52405,32050,1400,200,22750
19397,5525,525,3725,41250
18001,106925,1650,175,93425
41660,22500,125,0,16800
41319,13600,100,0,31050
41668,113950,600,0,32775
41026,25,750,0,16025
41359,17925,100,0,28250
52835,104475,2050,100,172550
19100,7525,1200,30850,43325
41244,175,0,0,9425
97777,635100,3475,0,100
41770,3125,225,0,27625
19693,10800,400,4600,35225
41807,1800,50,0,18675
19022,1375,75,6075,20025
95015,1138725,4725,0,6500
19450,0,6825,44800,20000
41551,20475,125,0,50525
52540,10150,825,0,23450
19701,281300,900,0,23525
52256,11300,1750,75,12600
41006,40000,200,0,25700
18256,8050,325,0,63600
95200,1099300,2375,0,14700
41530,21625,125,0,10250
18410,3400,1950,0,84100
52233,7675,500,0,13725
52079,218100,500,0,22550
18094,43775,300,0,49575
19290,75,25,25,2650
52418,25600,300,0,20075
52693,25,0,0,8800
97161,722525,10200,0,1000
52786,0,7475,0,16600
52203,0,0,0,4525
52399,75,1025,100,11475
52687,275,1900,75,22450
94885,88950,0,0,0
97001,1344975,1000,0,1725
52378,13425,100,0,18300
52083,0,0,0,2750
18479,2550,150,0,19600
52385,12800,50,0,5750
52694,50,0,0,4700
52685,450,0,0,4625
52019,0,100,0,7075
52051,0,300,0,6425
52678,23550,100,0,19050
19533,80850,5100,0,37075
52260,0,1275,0,15100
18610,61175,675,25,21750
52240,0,2125,0,6275
52258,37475,450,0,32350
52411,100,125,0,9300
52612,178825,950,0,25525
52110,9125,5900,0,37875
52699,30875,325,0,21325
52381,75,0,0,14050
18150,539975,43950,0,300450
86001,81375,725,0,28625
52683,250,0,0,11525
18860,100,1100,0,77050
18460,5750,1500,0,112150
18029,75,750,0,39925
52001,71875,2250,75,61025
52565,100,0,0,7550
52435,30725,200,0,23450
52036,0,0,0,6575
86755,34825,125,0,10700
52838,500,850,0,18200
52207,550,100,0,9600
86749,2500,200,0,6025
52320,0,50,0,12125
18205,3975,3200,0,40300
52885,2750,225,0,7225
86219,5525,75,0,5575
18756,4757325,34175,0,176675
52788,1675,175,0,13750
86760,48650,400,0,5675
52354,0,100,150,7800
52720,1050,350,0,12400
52287,29275,325,0,17925
18785,12725,3875,0,46175
52227,37625,10750,0,30025
52506,50,50,125,7575
86885,64075,525,0,33075
97889,427850,75,0,1325
52317,250,2100,0,9850
86571,306625,4500,0,81050
52352,250,175,0,9375
52585,0,75,0,15275
52323,550,25,0,4150
86320,105575,2550,0,71600
